time,altitude,velocity,accel_bias,alt (bmp),vert_accel
13.075966222,590.4586,-1.6729,-0.0669, 595.8549,-0.2545
13.096090100,590.4523,-1.6732,-0.0671, 595.7753,-0.2548
13.116201145,590.4457,-1.6736,-0.0673, 595.7753,-0.2546
13.136308649,590.4391,-1.6739,-0.0676, 595.7753,-0.2548
13.156408570,590.4325,-1.6743,-0.0678, 595.7753,-0.2585
13.176558445,590.4260,-1.6747,-0.0680, 595.7753,-0.2550
13.196682948,590.4195,-1.6750,-0.0682, 595.7753,-0.2556
13.216796660,590.4130,-1.6754,-0.0684, 595.7753,-0.2521
13.236895873,590.4065,-1.6757,-0.0686, 595.7753,-0.2599
13.256990794,590.4001,-1.6761,-0.0688, 595.7601,-0.2577
13.277086591,590.3936,-1.6765,-0.0691, 595.7601,-0.2578
13.297266630,590.3871,-1.6769,-0.0693, 595.7601,-0.2646
13.317369093,590.3807,-1.6773,-0.0695, 595.7601,-0.2587
13.337502719,590.3742,-1.6776,-0.0697, 595.7601,-0.2607
13.357604307,590.3663,-1.6781,-0.0700, 595.7601,-0.2608
13.377706353,590.3599,-1.6786,-0.0702, 595.7601,-0.2649
13.397817732,590.3536,-1.6790,-0.0704, 595.7601,-0.2614
13.417919694,590.3472,-1.6794,-0.0706, 595.7601,-0.2640
13.438019241,590.3409,-1.6798,-0.0708, 595.7601,-0.2639
13.458160617,590.3347,-1.6803,-0.0711, 595.7753,-0.2656
13.478269037,590.3286,-1.6807,-0.0713, 595.7753,-0.2611
13.498390832,590.3224,-1.6811,-0.0715, 595.7601,-0.2640
13.518498294,590.3162,-1.6815,-0.0717, 595.7601,-0.2686
13.538603923,590.3100,-1.6821,-0.0719, 595.7601,-0.2715
13.558708885,590.3039,-1.6825,-0.0721, 595.7753,-0.2662
13.578811556,590.2979,-1.6829,-0.0724, 595.7753,-0.2658
13.598942808,590.2918,-1.6832,-0.0726, 595.7904,-0.2594
13.619051937,590.2859,-1.6835,-0.0728, 595.7904,-0.2634
13.639163982,590.2800,-1.6837,-0.0730, 595.7904,-0.2600
13.659281443,590.2741,-1.6838,-0.0732, 595.7904,-0.2544
13.679390489,590.2683,-1.6840,-0.0735, 595.7904,-0.2534
13.699513367,590.2624,-1.6840,-0.0737, 595.7904,-0.2530
13.719620954,590.2566,-1.6842,-0.0739, 595.7904,-0.2580
13.739728958,590.2509,-1.6843,-0.0741, 595.7904,-0.2577
13.759835253,590.2452,-1.6845,-0.0744, 595.8204,-0.2568
13.779949215,590.2396,-1.6845,-0.0746, 595.8204,-0.2568
13.800088549,590.2341,-1.6847,-0.0748, 595.8204,-0.2604
13.820202553,590.2286,-1.6848,-0.0750, 595.8204,-0.2579
13.840306432,590.2231,-1.6849,-0.0753, 595.8204,-0.2607
13.860412936,590.2176,-1.6851,-0.0755, 595.8204,-0.2638
13.880516524,590.2122,-1.6853,-0.0757, 595.8204,-0.2631
13.900661274,590.2067,-1.6855,-0.0759, 595.8056,-0.2642
13.920780277,590.2012,-1.6857,-0.0761, 595.8056,-0.2597
13.940893740,590.1958,-1.6859,-0.0764, 595.8056,-0.2660
13.961007121,590.1903,-1.6861,-0.0766, 595.7904,-0.2675
13.981141083,590.1848,-1.6865,-0.0768, 595.7904,-0.2714
14.001266462,590.1793,-1.6868,-0.0770, 595.7753,-0.2698
14.021397341,590.1738,-1.6870,-0.0773, 595.7753,-0.2639
14.041485557,590.1683,-1.6872,-0.0775, 595.7753,-0.2661
14.061585189,590.1628,-1.6874,-0.0777, 595.7601,-0.2674
