1.006751032,586.9224,-0.1854,-0.0000, 586.9521,-0.1825
1.026875571,586.9188,-0.1890,-0.0000, 586.9521,-0.1799
1.046999819,586.9152,-0.1926,-0.0000, 586.9521,-0.1780
1.067122400,586.9115,-0.1963,-0.0000, 586.9521,-0.1887
1.087231939,586.9077,-0.2000,-0.0001, 586.9521,-0.1912
1.107339479,586.9039,-0.2039,-0.0001, 586.9669,-0.1952
1.127465435,586.9002,-0.2078,-0.0001, 586.9669,-0.1971
1.147576683,586.8963,-0.2117,-0.0001, 586.9669,-0.1951
1.167721222,586.8924,-0.2155,-0.0001, 586.9521,-0.1917
1.187840261,586.8883,-0.2193,-0.0001, 586.9521,-0.1884
1.207939759,586.8842,-0.2229,-0.0001, 586.9521,-0.1842
1.228042173,586.8801,-0.2265,-0.0001, 586.9521,-0.1795
1.248145963,586.8759,-0.2300,-0.0001, 586.9521,-0.1761
1.268251752,586.8717,-0.2335,-0.0001, 586.9521,-0.1737
1.288351666,586.8674,-0.2369,-0.0001, 586.9521,-0.1787
1.308453664,586.8631,-0.2405,-0.0001, 586.9669,-0.1850
1.328555037,586.8587,-0.2442,-0.0001, 586.9669,-0.1893
1.348673576,586.8544,-0.2479,-0.0001, 586.9669,-0.1883
1.368779074,586.8489,-0.2525,-0.0001, 586.9669,-0.1804
1.388879780,586.8444,-0.2560,-0.0001, 586.9669,-0.1800
1.408981653,586.8399,-0.2596,-0.0001, 586.9820,-0.1831
1.429087276,586.8354,-0.2631,-0.0001, 586.9820,-0.1815
1.449188773,586.8308,-0.2666,-0.0001, 586.9820,-0.1753
1.469291354,586.8263,-0.2699,-0.0001, 586.9820,-0.1711
1.489391019,586.8216,-0.2732,-0.0001, 586.9820,-0.1670
1.509492058,586.8170,-0.2765,-0.0001, 586.9972,-0.1771
1.529596972,586.8123,-0.2800,-0.0001, 586.9972,-0.1810
1.549698345,586.8076,-0.2835,-0.0002, 586.9972,-0.1825
1.569803176,586.8030,-0.2870,-0.0002, 587.0271,-0.1828
1.589904299,586.7984,-0.2905,-0.0002, 587.0271,-0.1846
1.610007713,586.7937,-0.2940,-0.0002, 587.0271,-0.1837
1.630113378,586.7890,-0.2975,-0.0002, 587.0271,-0.1798
1.650222250,586.7842,-0.3010,-0.0002, 587.0271,-0.1833
1.670328206,586.7794,-0.3044,-0.0002, 587.0271,-0.1818
1.690437121,586.7745,-0.3078,-0.0002, 587.0271,-0.1736
1.710622660,586.7696,-0.3110,-0.0002, 586.9652,-0.1717
1.730735449,586.7643,-0.3144,-0.0002, 586.9652,-0.1739
1.750844739,586.7590,-0.3177,-0.0002, 586.9652,-0.1725
1.770955695,586.7537,-0.3209,-0.0003, 586.9652,-0.1725
1.791066734,586.7483,-0.3243,-0.0003, 586.9652,-0.1747
1.811171899,586.7429,-0.3276,-0.0003, 586.9652,-0.1722
1.831281521,586.7375,-0.3309,-0.0003, 586.9652,-0.1754
1.851390602,586.7320,-0.3343,-0.0003, 586.9652,-0.1733
1.871505642,586.7264,-0.3377,-0.0003, 586.9497,-0.1817
1.892804221,586.7207,-0.3412,-0.0003, 586.9497,-0.1799
1.912906805,586.7151,-0.3447,-0.0003, 586.9497,-0.1866
1.933018138,586.7093,-0.3482,-0.0003, 586.9497,-0.1846
1.953123555,586.7036,-0.3518,-0.0003, 586.9497,-0.1869
1.973222097,586.6977,-0.3553,-0.0003, 586.9497,-0.1844
1.993323431,586.6919,-0.3589,-0.0004, 586.9497,-0.1851
