12.072394160,582.3995,-1.5111,-0.0505, 587.4653,-0.2415
12.092512269,582.3948,-1.5117,-0.0507, 587.4653,-0.2426
12.112621504,582.3902,-1.5123,-0.0509, 587.4804,-0.2427
12.132727780,582.3856,-1.5129,-0.0511, 587.4804,-0.2426
12.152828639,582.3811,-1.5134,-0.0513, 587.4309,-0.2426
12.172929332,582.3763,-1.5141,-0.0515, 587.4309,-0.2408
12.193044816,582.3715,-1.5147,-0.0517, 587.4309,-0.2424
12.213154009,582.3668,-1.5152,-0.0519, 587.4911,-0.2414
12.233255826,582.3624,-1.5157,-0.0521, 587.4911,-0.2430
12.253389311,582.3579,-1.5162,-0.0523, 587.5214,-0.2370
12.273489545,582.3536,-1.5166,-0.0525, 587.5214,-0.2390
12.293599654,582.3493,-1.5171,-0.0528, 587.5214,-0.2413
12.313710514,582.3451,-1.5175,-0.0530, 587.5362,-0.2381
12.333817081,582.3409,-1.5178,-0.0532, 587.5362,-0.2304
12.353919274,582.3368,-1.5180,-0.0534, 587.5517,-0.2312
12.374019925,582.3327,-1.5183,-0.0536, 587.5517,-0.2305
12.394133034,582.3287,-1.5185,-0.0538, 587.5517,-0.2334
12.414243394,582.3246,-1.5188,-0.0540, 587.5517,-0.2375
12.434348044,582.3206,-1.5192,-0.0542, 587.5517,-0.2359
12.454447695,582.3166,-1.5195,-0.0544, 587.5517,-0.2381
12.474586346,582.3126,-1.5199,-0.0546, 587.5517,-0.2400
12.494699414,582.3086,-1.5203,-0.0548, 587.5517,-0.2397
12.514825815,582.3046,-1.5206,-0.0551, 587.5517,-0.2346
12.534952383,582.3007,-1.5209,-0.0553, 587.5517,-0.2407
12.555054284,582.2967,-1.5214,-0.0555, 587.5517,-0.2448
12.575153268,582.2928,-1.5217,-0.0557, 587.5517,-0.2359
12.595261502,582.2889,-1.5220,-0.0559, 587.5517,-0.2393
12.615400945,582.2848,-1.5222,-0.0561, 587.4918,-0.2340
12.635499013,582.2807,-1.5226,-0.0563, 587.4918,-0.2362
12.655596955,582.2765,-1.5229,-0.0565, 587.4918,-0.2380
12.675688190,582.2723,-1.5233,-0.0567, 587.4918,-0.2427
12.696010757,582.2671,-1.5237,-0.0570, 587.4918,-0.2372
12.716117700,582.2630,-1.5241,-0.0572, 587.4918,-0.2454
12.736222101,582.2589,-1.5245,-0.0574, 587.4918,-0.2446
12.756327377,582.2548,-1.5248,-0.0576, 587.4918,-0.2359
12.776430694,582.2507,-1.5251,-0.0578, 587.4918,-0.2418
12.796544220,582.2466,-1.5255,-0.0580, 587.4918,-0.2430
12.816643705,582.2425,-1.5258,-0.0582, 587.4918,-0.2407
12.836750356,582.2385,-1.5260,-0.0585, 587.4918,-0.2354
12.856854340,582.2345,-1.5262,-0.0587, 587.5069,-0.2346
12.876957449,582.2305,-1.5265,-0.0589, 587.5069,-0.2375
12.897070310,582.2266,-1.5267,-0.0591, 587.5069,-0.2400
12.917166630,582.2228,-1.5269,-0.0593, 587.5217,-0.2391
12.937272784,582.2189,-1.5272,-0.0595, 587.5217,-0.2447
12.957378770,582.2152,-1.5276,-0.0597, 587.5369,-0.2458
12.977479590,582.2114,-1.5279,-0.0599, 587.5369,-0.2402
12.997596702,582.2077,-1.5280,-0.0602, 587.5369,-0.2408
13.017703231,582.2041,-1.5283,-0.0604, 587.5520,-0.2425
13.037807509,582.2005,-1.5285,-0.0606, 587.5520,-0.2389
13.057911788,582.1969,-1.5287,-0.0608, 587.5520,-0.2443
