16.096607683,581.8670,-1.5004,-0.0949, 587.7524,-0.2479
16.116724135,581.8666,-1.4998,-0.0952, 587.7372,-0.2526
16.136835962,581.8662,-1.4991,-0.0954, 587.7372,-0.2489
16.156941748,581.8658,-1.4984,-0.0956, 587.7372,-0.2451
16.177038325,581.8654,-1.4976,-0.0959, 587.7372,-0.2419
16.197317444,581.8651,-1.4969,-0.0961, 587.7372,-0.2453
16.217430855,581.8649,-1.4962,-0.0963, 587.7675,-0.2543
16.237535974,581.8647,-1.4956,-0.0966, 587.7675,-0.2509
16.257637718,581.8646,-1.4949,-0.0968, 587.7827,-0.2456
16.277739337,581.8645,-1.4941,-0.0970, 587.7827,-0.2494
16.297839873,581.8644,-1.4933,-0.0973, 587.7827,-0.2468
16.317955450,581.8645,-1.4925,-0.0975, 587.7978,-0.2456
16.338065402,581.8645,-1.4917,-0.0978, 587.7978,-0.2470
16.358176355,581.8646,-1.4909,-0.0980, 587.7630,-0.2449
16.378280057,581.8645,-1.4901,-0.0982, 587.7630,-0.2413
16.398381843,581.8644,-1.4891,-0.0985, 587.7630,-0.2394
16.418506295,581.8645,-1.4882,-0.0987, 587.7933,-0.2353
16.438633497,581.8646,-1.4872,-0.0989, 587.7933,-0.2377
16.458764200,581.8648,-1.4861,-0.0992, 587.8085,-0.2365
16.478859360,581.8650,-1.4851,-0.0994, 587.8085,-0.2374
16.498949688,581.8653,-1.4841,-0.0997, 587.8085,-0.2363
16.519061015,581.8656,-1.4832,-0.0999, 587.8233,-0.2430
16.539159426,581.8660,-1.4823,-0.1001, 587.8233,-0.2454
16.559325211,581.8664,-1.4814,-0.1004, 587.8384,-0.2446
16.579424372,581.8669,-1.4805,-0.1006, 587.8384,-0.2443
16.599521741,581.8674,-1.4795,-0.1008, 587.8384,-0.2431
16.619658902,581.8680,-1.4787,-0.1011, 587.8684,-0.2490
16.639761937,581.8688,-1.4777,-0.1014, 587.8684,-0.2555
16.659861348,581.8695,-1.4771,-0.1016, 587.8684,-0.2576
16.679965592,581.8702,-1.4763,-0.1019, 587.8684,-0.2535
16.700059086,581.8709,-1.4755,-0.1021, 587.8839,-0.2502
16.720355372,581.8717,-1.4746,-0.1024, 587.8839,-0.2479
16.740460282,581.8726,-1.4737,-0.1026, 587.8839,-0.2483
16.760556901,581.8734,-1.4727,-0.1028, 587.8839,-0.2473
16.780659395,581.8742,-1.4718,-0.1031, 587.8839,-0.2507
16.800757264,581.8751,-1.4708,-0.1033, 587.8684,-0.2447
16.821033800,581.8759,-1.4699,-0.1036, 587.8684,-0.2471
16.841138544,581.8767,-1.4690,-0.1038, 587.8684,-0.2500
16.861242746,581.8775,-1.4681,-0.1040, 587.8684,-0.2441
16.881344865,581.8784,-1.4671,-0.1043, 587.8684,-0.2415
16.901444027,581.8792,-1.4660,-0.1045, 587.8684,-0.2409
16.921554190,581.8801,-1.4649,-0.1048, 587.8684,-0.2425
16.941660062,581.8810,-1.4639,-0.1050, 587.8684,-0.2386
16.961763558,581.8819,-1.4627,-0.1052, 587.8684,-0.2359
16.981864596,581.8828,-1.4615,-0.1055, 587.8684,-0.2347
17.001966468,581.8838,-1.4603,-0.1057, 587.8536,-0.2379
17.022089256,581.8847,-1.4591,-0.1059, 587.8536,-0.2403
17.042193960,581.8856,-1.4581,-0.1062, 587.8536,-0.2476
17.062286915,581.8864,-1.4571,-0.1064, 587.8088,-0.2496
17.082391411,581.8871,-1.4562,-0.1067, 587.8088,-0.2476
