17.102489908,581.8878,-1.4553,-0.1069, 587.7940,-0.2521
17.122663488,581.8885,-1.4545,-0.1071, 587.7940,-0.2547
17.142775026,581.8892,-1.4537,-0.1074, 587.7940,-0.2564
17.162884605,581.8899,-1.4529,-0.1076, 587.7940,-0.2565
17.182993852,581.8906,-1.4522,-0.1078, 587.7940,-0.2580
17.203101223,581.8913,-1.4514,-0.1081, 587.7940,-0.2622
17.223277803,581.8920,-1.4507,-0.1083, 587.7940,-0.2564
17.243421091,581.8927,-1.4498,-0.1086, 587.7940,-0.2500
17.263534421,581.8934,-1.4489,-0.1088, 587.7785,-0.2533
17.283631750,581.8941,-1.4481,-0.1090, 587.7785,-0.2556
17.303728288,581.8948,-1.4472,-0.1093, 587.7486,-0.2512
17.323863368,581.8954,-1.4462,-0.1095, 587.7486,-0.2456
17.343968781,581.8960,-1.4452,-0.1097, 587.7486,-0.2442
17.364068319,581.8965,-1.4443,-0.1100, 587.7334,-0.2559
17.384163774,581.8971,-1.4435,-0.1102, 587.7334,-0.2566
17.404258604,581.8976,-1.4428,-0.1104, 587.7032,-0.2586
17.424389142,581.8980,-1.4420,-0.1107, 587.7032,-0.2541
17.444536638,581.8985,-1.4410,-0.1109, 587.7032,-0.2477
17.464642259,581.8990,-1.4399,-0.1112, 587.6883,-0.2505
17.484743381,581.8994,-1.4390,-0.1114, 587.6883,-0.2504
17.504844919,581.8997,-1.4381,-0.1116, 587.6735,-0.2489
17.524951082,581.9001,-1.4373,-0.1119, 587.6735,-0.2561
17.545061787,581.9004,-1.4365,-0.1121, 587.6735,-0.2570
17.565169908,581.9009,-1.4357,-0.1123, 587.6877,-0.2545
17.585273613,581.9013,-1.4349,-0.1126, 587.6877,-0.2563
17.605376776,581.9018,-1.4341,-0.1128, 587.6877,-0.2588
17.625483147,581.9023,-1.4334,-0.1130, 587.6877,-0.2608
17.645741893,581.9028,-1.4326,-0.1133, 587.6877,-0.2550
17.665849890,581.9033,-1.4317,-0.1135, 587.6877,-0.2499
17.685951803,581.9038,-1.4307,-0.1137, 587.6877,-0.2525
17.706057174,581.9043,-1.4299,-0.1140, 587.6729,-0.2573
17.726170129,581.9048,-1.4291,-0.1142, 587.6729,-0.2600
17.746276417,581.9053,-1.4284,-0.1144, 587.6729,-0.2585
17.766382163,581.9059,-1.4275,-0.1147, 587.6877,-0.2519
17.786478285,581.9065,-1.4266,-0.1149, 587.6877,-0.2503
17.806590698,581.9071,-1.4256,-0.1151, 587.6877,-0.2518
17.826883444,581.9077,-1.4246,-0.1153, 587.6877,-0.2482
17.847000774,581.9084,-1.4237,-0.1156, 587.6877,-0.2534
17.867113770,581.9090,-1.4227,-0.1158, 587.6877,-0.2507
17.887228683,581.9097,-1.4218,-0.1160, 587.6877,-0.2525
17.907330807,581.9104,-1.4209,-0.1163, 587.6729,-0.2516
17.927455056,581.9110,-1.4199,-0.1165, 587.6729,-0.2516
17.947566513,581.9116,-1.4189,-0.1167, 587.6729,-0.2482
17.967672428,581.9123,-1.4179,-0.1170, 587.6729,-0.2483
17.987784010,581.9130,-1.4168,-0.1172, 587.6729,-0.2459
18.007902467,581.9137,-1.4157,-0.1174, 587.7028,-0.2424
18.028074591,581.9146,-1.4145,-0.1177, 587.7028,-0.2442
18.048197673,581.9155,-1.4134,-0.1179, 587.7028,-0.2421
18.068318797,581.9165,-1.4122,-0.1181, 587.7180,-0.2468
18.088426129,581.9175,-1.4112,-0.1184, 587.7180,-0.2490
