13.078014024,582.1933,-1.5290,-0.0610, 587.5520,-0.2460
13.098135261,582.1898,-1.5293,-0.0612, 587.5520,-0.2450
13.118240706,582.1860,-1.5296,-0.0614, 587.4873,-0.2457
13.138346985,582.1821,-1.5299,-0.0617, 587.4873,-0.2464
13.158452596,582.1782,-1.5302,-0.0619, 587.4725,-0.2444
13.178614250,582.1743,-1.5303,-0.0621, 587.4725,-0.2350
13.198736070,582.1704,-1.5304,-0.0623, 587.4725,-0.2343
13.218849057,582.1666,-1.5304,-0.0625, 587.4725,-0.2348
13.238964210,582.1627,-1.5306,-0.0627, 587.4725,-0.2399
13.259076113,582.1589,-1.5307,-0.0629, 587.4725,-0.2390
13.279182475,582.1551,-1.5309,-0.0631, 587.4725,-0.2378
13.299338420,582.1512,-1.5310,-0.0633, 587.4725,-0.2404
13.319444782,582.1475,-1.5311,-0.0636, 587.4873,-0.2371
13.339581685,582.1438,-1.5312,-0.0638, 587.4873,-0.2395
13.359674506,582.1401,-1.5314,-0.0640, 587.4873,-0.2413
13.379764534,582.1365,-1.5315,-0.0642, 587.4873,-0.2410
13.399871437,582.1328,-1.5317,-0.0644, 587.4873,-0.2488
13.419973174,582.1293,-1.5320,-0.0646, 587.5328,-0.2439
13.440103078,582.1260,-1.5320,-0.0649, 587.5328,-0.2374
13.460208106,582.1226,-1.5321,-0.0651, 587.5476,-0.2436
13.480311051,582.1193,-1.5322,-0.0653, 587.5476,-0.2392
13.500447246,582.1160,-1.5321,-0.0655, 587.5476,-0.2364
13.520547775,582.1120,-1.5320,-0.0658, 587.5476,-0.2304
13.540651511,582.1087,-1.5319,-0.0660, 587.5476,-0.2306
13.560757082,582.1055,-1.5317,-0.0662, 587.5307,-0.2326
13.580858027,582.1022,-1.5316,-0.0664, 587.5307,-0.2324
13.600968430,582.0989,-1.5314,-0.0666, 587.5307,-0.2317
13.621072375,582.0957,-1.5313,-0.0669, 587.5307,-0.2355
13.641287195,582.0925,-1.5313,-0.0671, 587.5307,-0.2389
13.661399224,582.0893,-1.5312,-0.0673, 587.5307,-0.2395
13.681505210,582.0861,-1.5313,-0.0675, 587.5307,-0.2466
13.701610531,582.0829,-1.5313,-0.0677, 587.5307,-0.2423
13.721708642,582.0797,-1.5314,-0.0679, 587.5307,-0.2444
13.741809504,582.0766,-1.5313,-0.0682, 587.5307,-0.2340
13.761913949,582.0734,-1.5311,-0.0684, 587.5155,-0.2319
13.782015019,582.0703,-1.5309,-0.0686, 587.5155,-0.2346
13.802125631,582.0671,-1.5308,-0.0688, 587.5155,-0.2313
13.822230659,582.0640,-1.5306,-0.0690, 587.5155,-0.2321
13.842343938,582.0608,-1.5304,-0.0693, 587.5155,-0.2359
13.862449466,582.0577,-1.5303,-0.0695, 587.5155,-0.2354
13.882560453,582.0546,-1.5302,-0.0697, 587.5155,-0.2379
13.902680483,582.0516,-1.5302,-0.0699, 587.5004,-0.2408
13.922791847,582.0484,-1.5301,-0.0701, 587.5004,-0.2425
13.942893045,582.0453,-1.5301,-0.0704, 587.5004,-0.2404
13.963002701,582.0423,-1.5301,-0.0706, 587.5155,-0.2438
13.983095440,582.0393,-1.5300,-0.0708, 587.5155,-0.2396
14.003218346,582.0363,-1.5299,-0.0710, 587.5004,-0.2370
14.023328752,582.0332,-1.5298,-0.0712, 587.5004,-0.2426
14.043438449,582.0302,-1.5297,-0.0714, 587.5004,-0.2375
14.063553355,582.0273,-1.5295,-0.0717, 587.5307,-0.2366
