3.019363800,586.3328,-0.5316,-0.0012, 586.9111,-0.1809
3.039487512,586.3250,-0.5349,-0.0012, 586.9111,-0.1818
3.059809139,586.3173,-0.5380,-0.0012, 586.9111,-0.1753
3.079917559,586.3095,-0.5410,-0.0012, 586.9111,-0.1747
3.100025312,586.3017,-0.5443,-0.0012, 586.9111,-0.1850
3.120138565,586.2939,-0.5475,-0.0013, 586.9111,-0.1814
3.140260318,586.2861,-0.5507,-0.0013, 586.9111,-0.1833
3.160370946,586.2781,-0.5539,-0.0013, 586.8512,-0.1777
3.180480449,586.2699,-0.5570,-0.0013, 586.8512,-0.1778
3.200596994,586.2617,-0.5603,-0.0014, 586.8512,-0.1833
3.220706830,586.2535,-0.5636,-0.0014, 586.8512,-0.1847
3.240828250,586.2452,-0.5667,-0.0014, 586.8512,-0.1769
3.260942920,586.2369,-0.5698,-0.0014, 586.8512,-0.1790
3.281065423,586.2286,-0.5731,-0.0015, 586.8512,-0.1832
3.301181384,586.2203,-0.5762,-0.0015, 586.8512,-0.1782
3.321297679,586.2119,-0.5794,-0.0015, 586.8512,-0.1824
3.341420432,586.2036,-0.5825,-0.0015, 586.8512,-0.1775
3.361535476,586.1952,-0.5856,-0.0016, 586.8664,-0.1751
3.381642813,586.1869,-0.5886,-0.0016, 586.8664,-0.1762
3.401752274,586.1785,-0.5917,-0.0016, 586.8664,-0.1768
3.421916860,586.1701,-0.5948,-0.0017, 586.8512,-0.1823
3.442027905,586.1616,-0.5979,-0.0017, 586.8512,-0.1746
3.462163866,586.1531,-0.6009,-0.0017, 586.8664,-0.1756
3.482276703,586.1447,-0.6039,-0.0017, 586.8664,-0.1771
3.502480705,586.1363,-0.6070,-0.0018, 586.8664,-0.1771
3.522586125,586.1278,-0.6099,-0.0018, 586.8664,-0.1698
3.542735253,586.1193,-0.6129,-0.0018, 586.8664,-0.1768
3.562835131,586.1108,-0.6160,-0.0019, 586.8017,-0.1841
3.582931676,586.1019,-0.6193,-0.0019, 586.8017,-0.1915
3.603061512,586.0930,-0.6225,-0.0019, 586.8017,-0.1756
3.623177349,586.0820,-0.6264,-0.0019, 586.8168,-0.1862
3.643364060,586.0754,-0.6288,-0.0020, 586.8168,-0.1904
3.663467063,586.0644,-0.6330,-0.0020, 586.8320,-0.1912
3.683569983,586.0556,-0.6363,-0.0020, 586.8320,-0.1919
3.703675361,586.0468,-0.6397,-0.0021, 586.8471,-0.1947
3.723781072,586.0380,-0.6429,-0.0021, 586.8471,-0.1908
3.743898950,586.0292,-0.6462,-0.0021, 586.8471,-0.1966
3.764006536,586.0204,-0.6496,-0.0022, 586.8471,-0.2003
3.784111914,586.0116,-0.6530,-0.0022, 586.8471,-0.1948
3.804211167,586.0027,-0.6563,-0.0022, 586.8320,-0.1970
3.824315712,585.9938,-0.6597,-0.0023, 586.8320,-0.1972
3.844431757,585.9848,-0.6631,-0.0023, 586.8320,-0.2013
3.864536343,585.9758,-0.6664,-0.0023, 586.8320,-0.1968
3.884636388,585.9668,-0.6696,-0.0024, 586.8320,-0.1875
3.904740268,585.9577,-0.6727,-0.0024, 586.8471,-0.1861
3.924928482,585.9488,-0.6759,-0.0024, 586.8471,-0.1908
3.945038154,585.9398,-0.6790,-0.0025, 586.8471,-0.1886
3.965144785,585.9308,-0.6821,-0.0025, 586.8471,-0.1883
3.985252624,585.9217,-0.6852,-0.0025, 586.8471,-0.1878
4.005354380,585.9127,-0.6884,-0.0026, 586.8471,-0.1880
