18.108524586,581.9185,-1.4101,-0.1186, 587.7479,-0.2489
18.128642001,581.9197,-1.4090,-0.1188, 587.7479,-0.2479
18.148745958,581.9209,-1.4078,-0.1191, 587.7479,-0.2467
18.168839707,581.9221,-1.4066,-0.1193, 587.7479,-0.2438
18.188935831,581.9234,-1.4054,-0.1195, 587.7479,-0.2447
18.209031413,581.9246,-1.4043,-0.1198, 587.7630,-0.2491
18.229168453,581.9260,-1.4031,-0.1200, 587.7630,-0.2478
18.249276452,581.9273,-1.4019,-0.1202, 587.7630,-0.2494
18.269382076,581.9293,-1.4004,-0.1205, 587.8085,-0.2446
18.289483075,581.9309,-1.3991,-0.1207, 587.8085,-0.2460
18.309585365,581.9326,-1.3979,-0.1210, 587.8085,-0.2438
18.329693864,581.9342,-1.3965,-0.1212, 587.8085,-0.2392
18.349803238,581.9359,-1.3952,-0.1215, 587.7785,-0.2389
18.369919986,581.9375,-1.3938,-0.1217, 587.7785,-0.2374
18.390029568,581.9390,-1.3925,-0.1219, 587.7785,-0.2459
18.410130109,581.9407,-1.3912,-0.1222, 587.7940,-0.2457
18.430245441,581.9424,-1.3901,-0.1224, 587.7940,-0.2468
18.450408398,581.9441,-1.3888,-0.1226, 587.8240,-0.2444
18.470512272,581.9459,-1.3876,-0.1229, 587.8240,-0.2486
18.490620020,581.9478,-1.3863,-0.1231, 587.8240,-0.2468
18.510718852,581.9497,-1.3851,-0.1233, 587.8391,-0.2501
18.530842851,581.9517,-1.3839,-0.1236, 587.8391,-0.2456
18.550942558,581.9537,-1.3826,-0.1238, 587.8543,-0.2484
18.571053224,581.9558,-1.3814,-0.1240, 587.8543,-0.2533
18.591162806,581.9579,-1.3802,-0.1243, 587.8543,-0.2497
18.611273763,581.9600,-1.3789,-0.1245, 587.8543,-0.2486
18.631394928,581.9622,-1.3777,-0.1247, 587.8543,-0.2517
18.651504844,581.9643,-1.3765,-0.1250, 587.8195,-0.2521
18.671633967,581.9663,-1.3754,-0.1252, 587.8195,-0.2562
18.691748174,581.9683,-1.3743,-0.1254, 587.8195,-0.2613
18.711845048,581.9703,-1.3735,-0.1257, 587.8346,-0.2742
18.731964505,581.9724,-1.3729,-0.1259, 587.8346,-0.2850
18.752075212,581.9745,-1.3721,-0.1262, 587.8346,-0.2590
18.772193419,581.9766,-1.3708,-0.1264, 587.8346,-0.2497
18.792304460,581.9787,-1.3696,-0.1266, 587.8346,-0.2529
18.812407167,581.9809,-1.3685,-0.1269, 587.8649,-0.2652
18.832529207,581.9832,-1.3676,-0.1271, 587.8649,-0.2670
18.852639289,581.9855,-1.3667,-0.1273, 587.8498,-0.2645
18.872759288,581.9877,-1.3655,-0.1276, 587.8498,-0.2537
18.892856662,581.9900,-1.3645,-0.1278, 587.8498,-0.2684
18.912979288,581.9921,-1.3635,-0.1280, 587.8002,-0.2577
18.933128581,581.9941,-1.3622,-0.1283, 587.8002,-0.2387
18.953224874,581.9961,-1.3604,-0.1285, 587.8154,-0.2203
18.973355750,581.9982,-1.3586,-0.1287, 587.8154,-0.2264
18.993462293,582.0004,-1.3569,-0.1290, 587.8154,-0.2249
19.013582085,582.0026,-1.3552,-0.1292, 587.8305,-0.2269
19.033688420,582.0049,-1.3534,-0.1294, 587.8305,-0.2339
19.053789879,582.0072,-1.3520,-0.1297, 587.8154,-0.2434
19.073979047,582.0094,-1.3504,-0.1299, 587.8154,-0.2320
19.094082131,582.0123,-1.3481,-0.1302, 587.8154,-0.2198
