time,altitude,velocity,accel_bias,alt (bmp),vert_accel
22.126557192,587.0441,-1.2013,-0.1734, 592.6925,-0.2584
22.146674520,587.0483,-1.1994,-0.1736, 592.5265,-0.2598
22.166802263,587.0519,-1.1977,-0.1738, 592.5265,-0.2625
22.186920757,587.0565,-1.1956,-0.1741, 592.5265,-0.2594
22.207021255,587.0614,-1.1936,-0.1743, 592.7755,-0.2548
22.227140082,587.0663,-1.1916,-0.1745, 592.7755,-0.2560
22.247255452,587.0710,-1.1896,-0.1748, 592.6942,-0.2571
22.267471183,587.0756,-1.1876,-0.1750, 592.6942,-0.2565
22.287586306,587.0802,-1.1858,-0.1752, 592.4074,-0.2596
22.307694430,587.0833,-1.1840,-0.1754, 592.4074,-0.2532
22.327799013,587.0865,-1.1821,-0.1756, 592.4074,-0.2513
22.348309280,587.0901,-1.1803,-0.1758, 592.5778,-0.2559
22.368427194,587.0941,-1.1784,-0.1761, 592.5778,-0.2602
22.388535943,587.0982,-1.1765,-0.1763, 592.3908,-0.2516
22.408643193,587.1014,-1.1746,-0.1765, 592.3908,-0.2471
22.428757274,587.1045,-1.1727,-0.1767, 592.3908,-0.2459
22.449067449,587.1082,-1.1707,-0.1769, 592.5868,-0.2473
22.469184655,587.1124,-1.1687,-0.1771, 592.5868,-0.2487
22.489294279,587.1166,-1.1666,-0.1774, 592.6777,-0.2528
22.509410360,587.1213,-1.1646,-0.1776, 592.6777,-0.2486
22.529520359,587.1260,-1.1625,-0.1778, 592.6777,-0.2521
22.549648021,587.1309,-1.1605,-0.1780, 592.7287,-0.2569
22.569768810,587.1359,-1.1586,-0.1783, 592.7287,-0.2608
22.589877892,587.1409,-1.1567,-0.1785, 592.6340,-0.2647
22.609986141,587.1455,-1.1549,-0.1787, 592.6340,-0.2614
22.630095724,587.1500,-1.1530,-0.1789, 592.6340,-0.2602
22.650224095,587.1548,-1.1512,-0.1791, 592.6925,-0.2618
22.670334927,587.1597,-1.1492,-0.1794, 592.6925,-0.2563
22.690436010,587.1646,-1.1473,-0.1796, 592.8602,-0.2569
22.710547009,587.1703,-1.1453,-0.1798, 592.8602,-0.2614
22.730672547,587.1761,-1.1433,-0.1800, 592.8602,-0.2625
22.750809708,587.1813,-1.1414,-0.1803, 592.6319,-0.2612
22.770909625,587.1859,-1.1396,-0.1805, 592.6319,-0.2638
22.791000710,587.1906,-1.1377,-0.1807, 592.5734,-0.2590
22.811100253,587.1950,-1.1359,-0.1809, 592.5734,-0.2604
22.831199337,587.1994,-1.1340,-0.1811, 592.5734,-0.2589
22.851312168,587.2038,-1.1320,-0.1813, 592.6037,-0.2523
22.871445955,587.2084,-1.1301,-0.1816, 592.6037,-0.2538
22.891534291,587.2130,-1.1281,-0.1818, 592.5282,-0.2603
22.911633708,587.2183,-1.1257,-0.1820, 592.5282,-0.2520
22.931735708,587.2226,-1.1238,-0.1823, 592.5282,-0.2525
22.951851789,587.2269,-1.1217,-0.1825, 592.5475,-0.2472
22.971961330,587.2313,-1.1198,-0.1827, 592.5475,-0.2561
22.992057831,587.2358,-1.1178,-0.1829, 592.6381,-0.2561
23.012153332,587.2407,-1.1159,-0.1831, 592.6381,-0.2601
23.032257999,587.2455,-1.1140,-0.1833, 592.6381,-0.2565
23.052369872,587.2501,-1.1121,-0.1835, 592.5586,-0.2565
23.072474747,587.2547,-1.1101,-0.1837, 592.5586,-0.2522
23.092581954,587.2592,-1.1081,-0.1840, 592.5282,-0.2558
23.112684371,587.2636,-1.1061,-0.1842, 592.5282,-0.2538
