time,altitude,velocity,accel_bias,alt (bmp),vert_accel
167.977550766,593.6397, 0.0246,-0.2639, 593.5497,-0.2720
167.997662779,593.6397, 0.0243,-0.2639, 593.5949,-0.2763
168.017769251,593.6399, 0.0240,-0.2639, 593.5949,-0.2817
168.037862600,593.6402, 0.0236,-0.2639, 593.5949,-0.2818
168.057971947,593.6402, 0.0232,-0.2639, 593.5236,-0.2820
168.078075419,593.6401, 0.0228,-0.2639, 593.5236,-0.2751
168.098181891,593.6399, 0.0226,-0.2639, 593.4891,-0.2692
168.118286905,593.6396, 0.0226,-0.2639, 593.4891,-0.2585
168.138380004,593.6393, 0.0225,-0.2639, 593.4891,-0.2649
168.158482185,593.6399, 0.0225,-0.2639, 593.8449,-0.2633
168.178584158,593.6413, 0.0225,-0.2639, 593.8449,-0.2682
168.198694838,593.6428, 0.0227,-0.2639, 593.6992,-0.2618
168.218801227,593.6435, 0.0227,-0.2639, 593.6992,-0.2608
168.238905657,593.6442, 0.0229,-0.2639, 593.6992,-0.2565
168.259008465,593.6444, 0.0229,-0.2639, 593.4740,-0.2615
168.279111523,593.6440, 0.0229,-0.2639, 593.4740,-0.2587
168.299225080,593.6436, 0.0230,-0.2639, 593.5384,-0.2505
168.319327305,593.6435, 0.0232,-0.2639, 593.5384,-0.2515
168.339435571,593.6434, 0.0234,-0.2639, 593.5384,-0.2491
168.359546336,593.6433, 0.0235,-0.2639, 593.5332,-0.2524
168.379654810,593.6432, 0.0237,-0.2639, 593.5332,-0.2537
168.399766992,593.6431, 0.0239,-0.2639, 593.6706,-0.2508
168.419877758,593.6437, 0.0240,-0.2639, 593.6706,-0.2589
168.439983899,593.6443, 0.0241,-0.2639, 593.6706,-0.2612
168.460098205,593.6446, 0.0242,-0.2639, 593.5346,-0.2619
168.480246257,593.6445, 0.0242,-0.2639, 593.5346,-0.2580
168.500400725,593.6444, 0.0243,-0.2639, 593.6403,-0.2561
168.520510782,593.6449, 0.0244,-0.2639, 593.6403,-0.2596
168.540613173,593.6453, 0.0245,-0.2639, 593.6403,-0.2596
168.560714648,593.6452, 0.0245,-0.2639, 593.4106,-0.2578
168.580813249,593.6445, 0.0245,-0.2639, 593.4106,-0.2577
168.600919765,593.6438, 0.0245,-0.2639, 593.4271,-0.2574
168.621017574,593.6432, 0.0245,-0.2639, 593.4271,-0.2552
168.641113758,593.6426, 0.0245,-0.2638, 593.4271,-0.2584
168.661213692,593.6421, 0.0245,-0.2638, 593.4740,-0.2611
168.681386573,593.6417, 0.0244,-0.2638, 593.4740,-0.2605
168.701497839,593.6411, 0.0244,-0.2638, 593.3682,-0.2618
168.721601439,593.6402, 0.0242,-0.2638, 593.3682,-0.2622
168.741706163,593.6393, 0.0241,-0.2638, 593.3682,-0.2583
168.761812388,593.6392, 0.0240,-0.2638, 593.5649,-0.2639
168.781907822,593.6393, 0.0239,-0.2638, 593.5649,-0.2673
168.802021795,593.6393, 0.0239,-0.2638, 593.5029,-0.2624
168.822126353,593.6391, 0.0238,-0.2638, 593.5029,-0.2608
168.842230703,593.6388, 0.0238,-0.2638, 593.5029,-0.2603
168.862340094,593.6386, 0.0238,-0.2638, 593.4891,-0.2605
168.882441319,593.6383, 0.0239,-0.2638, 593.4891,-0.2523
168.902553292,593.6379, 0.0240,-0.2638, 593.4406,-0.2498
168.922657600,593.6374, 0.0241,-0.2637, 593.4406,-0.2539
168.942760034,593.6369, 0.0242,-0.2637, 593.4406,-0.2502
168.962868133,593.6367, 0.0244,-0.2637, 593.5198,-0.2493
