time,altitude,velocity,accel_bias,alt (bmp),vert_accel
155.908921277,593.3434, 0.0037,-0.2640, 593.6283,-0.2598
155.929041386,593.3445, 0.0039,-0.2640, 593.6283,-0.2645
155.949150621,593.3460, 0.0041,-0.2640, 593.1285,-0.2642
155.969292976,593.3450, 0.0040,-0.2640, 593.1285,-0.2613
155.989406628,593.3440, 0.0038,-0.2640, 593.1285,-0.2651
156.009524736,593.3434, 0.0038,-0.2640, 593.3066,-0.2596
156.029652052,593.3433, 0.0038,-0.2640, 593.3066,-0.2657
156.049799782,593.3432, 0.0037,-0.2640, 593.2949,-0.2658
156.069940929,593.3430, 0.0036,-0.2640, 593.2949,-0.2683
156.090070161,593.3428, 0.0036,-0.2640, 593.2949,-0.2629
156.110161357,593.3426, 0.0036,-0.2640, 593.2918,-0.2586
156.130271800,593.3424, 0.0036,-0.2640, 593.2918,-0.2595
156.150372912,593.3422, 0.0037,-0.2640, 593.3824,-0.2646
156.170473107,593.3425, 0.0037,-0.2640, 593.3824,-0.2657
156.190565136,593.3427, 0.0035,-0.2640, 593.3824,-0.2766
156.210662498,593.3440, 0.0033,-0.2640, 593.7674,-0.2827
156.230772358,593.3461, 0.0033,-0.2640, 593.7674,-0.2751
156.250905882,593.3483, 0.0033,-0.2640, 593.7178,-0.2718
156.271010412,593.3507, 0.0034,-0.2641, 593.7178,-0.2756
156.291112442,593.3526, 0.0034,-0.2641, 593.7178,-0.2730
156.311212847,593.3550, 0.0035,-0.2641, 593.8580,-0.2707
156.331324959,593.3576, 0.0038,-0.2641, 593.8580,-0.2703
156.351438405,593.3599, 0.0040,-0.2641, 593.6586,-0.2681
156.371541393,593.3615, 0.0041,-0.2641, 593.6586,-0.2690
156.391650631,593.3631, 0.0043,-0.2642, 593.6586,-0.2625
156.411757244,593.3648, 0.0046,-0.2642, 593.6999,-0.2574
156.431882020,593.3665, 0.0048,-0.2642, 593.6999,-0.2617
156.452000215,593.3683, 0.0051,-0.2642, 593.6889,-0.2614
156.472098871,593.3700, 0.0053,-0.2642, 593.6889,-0.2566
156.492210691,593.3717, 0.0057,-0.2642, 593.6889,-0.2581
156.512319095,593.3724, 0.0058,-0.2642, 593.4165,-0.2613
156.532429666,593.3727, 0.0059,-0.2642, 593.4165,-0.2615
156.552539195,593.3733, 0.0060,-0.2642, 593.6241,-0.2631
156.572645725,593.3746, 0.0061,-0.2642, 593.6241,-0.2691
156.592756920,593.3760, 0.0062,-0.2642, 593.6241,-0.2666
156.612867074,593.3765, 0.0062,-0.2643, 593.4089,-0.2595
156.632990935,593.3768, 0.0064,-0.2643, 593.4089,-0.2572
156.653101047,593.3774, 0.0065,-0.2643, 593.6844,-0.2623
156.673214117,593.3791, 0.0068,-0.2643, 593.6844,-0.2585
156.693323563,593.3808, 0.0071,-0.2643, 593.6844,-0.2595
156.713436717,593.3809, 0.0072,-0.2643, 593.2842,-0.2629
156.733562077,593.3805, 0.0072,-0.2643, 593.2842,-0.2554
156.753670690,593.3804, 0.0073,-0.2643, 593.4430,-0.2574
156.773778886,593.3808, 0.0075,-0.2643, 593.4430,-0.2531
156.793891456,593.3813, 0.0078,-0.2643, 593.4430,-0.2523
156.813997611,593.3814, 0.0079,-0.2643, 593.3631,-0.2532
156.834111348,593.3815, 0.0082,-0.2643, 593.3631,-0.2509
156.854221627,593.3816, 0.0084,-0.2643, 593.3768,-0.2577
156.874328864,593.3817, 0.0085,-0.2643, 593.3768,-0.2592
156.894581289,593.3818, 0.0086,-0.2643, 593.3768,-0.2595
