time,altitude,velocity,accel_bias,alt (bmp),vert_accel
92.545535868,593.3254, 0.0132,-0.2652, 593.2646,-0.2687
92.565650401,593.3254, 0.0130,-0.2652, 593.2646,-0.2755
92.585758602,593.3250, 0.0128,-0.2652, 593.1905,-0.2687
92.605867845,593.3246, 0.0127,-0.2652, 593.1905,-0.2686
92.625961548,593.3245, 0.0127,-0.2652, 593.4833,-0.2626
92.646056751,593.3256, 0.0128,-0.2652, 593.4833,-0.2644
92.666172575,593.3266, 0.0129,-0.2652, 593.4833,-0.2644
92.686279776,593.3272, 0.0130,-0.2652, 593.3775,-0.2674
92.706386061,593.3277, 0.0130,-0.2652, 593.3775,-0.2653
92.726480056,593.3281, 0.0129,-0.2652, 593.2811,-0.2710
92.746583924,593.3281, 0.0128,-0.2652, 593.2811,-0.2682
92.766698915,593.3281, 0.0127,-0.2652, 593.2811,-0.2652
92.786805450,593.3291, 0.0132,-0.2652, 593.5270,-0.2555
92.806909193,593.3303, 0.0133,-0.2652, 593.5270,-0.2455
92.827009687,593.3311, 0.0120,-0.2652, 593.1754,-0.3835
92.847111264,593.3305, 0.0102,-0.2652, 593.1754,-0.3426
92.867228630,593.3299, 0.0088,-0.2652, 593.1754,-0.3117
92.887338247,593.3301, 0.0078,-0.2652, 593.3927,-0.3101
92.907447948,593.3306, 0.0071,-0.2652, 593.3927,-0.2974
92.927560148,593.3309, 0.0067,-0.2652, 593.3155,-0.2840
92.947670724,593.3309, 0.0063,-0.2652, 593.3155,-0.2872
92.967966979,593.3310, 0.0059,-0.2652, 593.3155,-0.2813
92.988080721,593.3318, 0.0058,-0.2652, 593.5329,-0.2774
93.008183714,593.3329, 0.0055,-0.2652, 593.5329,-0.2825
93.028331617,593.3339, 0.0055,-0.2652, 593.4061,-0.2641
93.048437652,593.3343, 0.0055,-0.2653, 593.4061,-0.2807
93.068701412,593.3348, 0.0054,-0.2653, 593.4061,-0.2573
93.088835775,593.3354, 0.0055,-0.2653, 593.4571,-0.2692
93.108933395,593.3361, 0.0054,-0.2653, 593.4571,-0.2679
93.129053594,593.3368, 0.0057,-0.2653, 593.4364,-0.2476
93.149150421,593.3374, 0.0059,-0.2653, 593.4364,-0.2632
93.169257247,593.3380, 0.0061,-0.2653, 593.4364,-0.2548
93.189361657,593.3385, 0.0063,-0.2653, 593.4075,-0.2571
93.209457277,593.3390, 0.0065,-0.2653, 593.4075,-0.2554
93.229558645,593.3396, 0.0067,-0.2653, 593.4075,-0.2539
93.249658348,593.3400, 0.0070,-0.2653, 593.4075,-0.2579
93.269769801,593.3405, 0.0072,-0.2653, 593.4075,-0.2602
93.289887087,593.3393, 0.0072,-0.2653, 593.0751,-0.2551
93.309991083,593.3381, 0.0073,-0.2653, 593.0751,-0.2542
93.330094162,593.3379, 0.0074,-0.2653, 593.4564,-0.2529
93.350195492,593.3386, 0.0077,-0.2653, 593.4564,-0.2566
93.370390807,593.3393, 0.0080,-0.2653, 593.2115,-0.2572
93.390488970,593.3388, 0.0080,-0.2653, 593.2115,-0.2574
93.410594299,593.3383, 0.0081,-0.2653, 593.2115,-0.2539
93.430697004,593.3383, 0.0082,-0.2653, 593.3927,-0.2652
93.450982722,593.3387, 0.0083,-0.2653, 593.3927,-0.2600
93.471096508,593.3392, 0.0085,-0.2653, 593.1358,-0.2605
93.491193005,593.3383, 0.0085,-0.2653, 593.1358,-0.2549
93.511297667,593.3374, 0.0086,-0.2653, 593.1358,-0.2552
93.531401205,593.3368, 0.0087,-0.2652, 593.2184,-0.2561
