time,altitude,velocity,accel_bias,alt (bmp),vert_accel
62.367582008,593.1712,-0.0264,-0.2592, 593.1385,-0.2711
62.387710456,593.1696,-0.0267,-0.2592, 592.7896,-0.2677
62.407821698,593.1671,-0.0272,-0.2592, 592.7896,-0.2693
62.427939481,593.1647,-0.0276,-0.2591, 592.9708,-0.2647
62.448040100,593.1631,-0.0278,-0.2591, 592.9708,-0.2639
62.468147426,593.1616,-0.0280,-0.2591, 592.9708,-0.2645
62.488269834,593.1609,-0.0281,-0.2591, 593.2880,-0.2594
62.508384367,593.1609,-0.0280,-0.2591, 593.2880,-0.2615
62.528490735,593.1610,-0.0281,-0.2591, 592.7500,-0.2678
62.548611476,593.1584,-0.0285,-0.2591, 592.7500,-0.2654
62.568758046,593.1557,-0.0289,-0.2591, 592.7500,-0.2649
62.588877954,593.1544,-0.0291,-0.2591, 593.2594,-0.2660
62.608986363,593.1543,-0.0291,-0.2591, 593.2594,-0.2667
62.629088815,593.1543,-0.0291,-0.2591, 593.2429,-0.2601
62.649193850,593.1541,-0.0291,-0.2591, 593.2429,-0.2613
62.669297718,593.1540,-0.0291,-0.2591, 593.2429,-0.2643
62.689427041,593.1540,-0.0291,-0.2591, 593.3180,-0.2627
62.709537325,593.1542,-0.0291,-0.2591, 593.3180,-0.2634
62.729636195,593.1545,-0.0292,-0.2591, 593.2577,-0.2676
62.749742813,593.1544,-0.0294,-0.2591, 593.2577,-0.2699
62.769852097,593.1543,-0.0295,-0.2591, 593.2577,-0.2705
62.789976212,593.1542,-0.0297,-0.2591, 593.2594,-0.2730
62.810104035,593.1541,-0.0299,-0.2591, 593.2594,-0.2699
62.830216944,593.1541,-0.0300,-0.2592, 593.0917,-0.2699
62.850313147,593.1531,-0.0304,-0.2592, 593.0917,-0.2777
62.870405809,593.1522,-0.0307,-0.2591, 593.0917,-0.2672
62.890510469,593.1513,-0.0308,-0.2591, 593.1065,-0.2667
62.910610046,593.1505,-0.0311,-0.2591, 593.1065,-0.2671
62.930702875,593.1496,-0.0313,-0.2591, 593.0404,-0.2679
62.950799578,593.1484,-0.0315,-0.2591, 593.0404,-0.2693
62.970893448,593.1472,-0.0317,-0.2591, 593.0404,-0.2636
62.991049517,593.1452,-0.0320,-0.2591, 592.7235,-0.2617
63.011151427,593.1418,-0.0325,-0.2591, 592.7235,-0.2678
63.031248755,593.1394,-0.0329,-0.2591, 592.9952,-0.2680
63.051348082,593.1380,-0.0332,-0.2591, 592.9952,-0.2697
63.071518024,593.1366,-0.0334,-0.2591, 592.9952,-0.2654
63.091639723,593.1357,-0.0336,-0.2591, 593.1296,-0.2647
63.111748924,593.1350,-0.0337,-0.2591, 593.1296,-0.2618
63.131850959,593.1346,-0.0337,-0.2591, 593.4030,-0.2597
63.151954786,593.1353,-0.0336,-0.2591, 593.4030,-0.2627
63.172056946,593.1359,-0.0335,-0.2591, 593.4030,-0.2604
63.192179104,593.1359,-0.0334,-0.2591, 593.2205,-0.2615
63.212293596,593.1356,-0.0334,-0.2591, 593.2205,-0.2593
63.232398547,593.1354,-0.0333,-0.2591, 593.2370,-0.2600
63.252505500,593.1352,-0.0332,-0.2591, 593.2370,-0.2579
63.272603497,593.1351,-0.0331,-0.2591, 593.2370,-0.2585
63.292734989,593.1345,-0.0331,-0.2591, 593.1161,-0.2594
63.312843609,593.1337,-0.0332,-0.2591, 593.1161,-0.2657
63.332951938,593.1331,-0.0333,-0.2591, 593.2766,-0.2621
63.353058143,593.1332,-0.0333,-0.2591, 593.2766,-0.2670
