time,altitude,velocity,accel_bias,alt (bmp),vert_accel
204.189315986,593.6152, 0.0000,-0.2641, 593.4757,-0.2264
204.209431954,593.6158, 0.0012,-0.2641, 593.8246,-0.2027
204.229536007,593.6169, 0.0021,-0.2641, 593.8246,-0.2557
204.250785483,593.6178, 0.0016,-0.2641, 593.7171,-0.2943
204.270900412,593.6183, 0.0027,-0.2641, 593.7171,-0.2213
204.291007759,593.6189, 0.0020,-0.2641, 593.7171,-0.2996
204.311121271,593.6190, 0.0022,-0.2641, 593.6117,-0.2413
204.331237616,593.6190, 0.0018,-0.2641, 593.6117,-0.2974
204.351336630,593.6190, 0.0020,-0.2641, 593.6569,-0.2486
204.371486096,593.6192, 0.0016,-0.2641, 593.6569,-0.2950
204.391586902,593.6194, 0.0016,-0.2641, 593.6569,-0.2570
204.411714329,593.6199, 0.0011,-0.2641, 593.7230,-0.2990
204.431827716,593.6204, 0.0013,-0.2641, 593.7230,-0.2502
204.451938479,593.6210, 0.0011,-0.2641, 593.7533,-0.2824
204.472044784,593.6217, 0.0014,-0.2641, 593.7533,-0.2410
204.492158671,593.6223, 0.0015,-0.2641, 593.7533,-0.2732
204.512333800,593.6222, 0.0016,-0.2641, 593.5373,-0.2435
204.532425398,593.6218, 0.0015,-0.2641, 593.5373,-0.2763
204.552538369,593.6216, 0.0016,-0.2641, 593.7340,-0.2524
204.572666046,593.6222, 0.0016,-0.2641, 593.7340,-0.2685
204.592763852,593.6228, 0.0019,-0.2641, 593.7340,-0.2463
204.612873907,593.6231, 0.0020,-0.2641, 593.6569,-0.2755
204.632976712,593.6233, 0.0021,-0.2641, 593.6569,-0.2511
204.653069311,593.6233, 0.0021,-0.2641, 593.5470,-0.2759
204.673166825,593.6230, 0.0021,-0.2641, 593.5470,-0.2532
204.693261757,593.6226, 0.0021,-0.2641, 593.5470,-0.2688
204.713403015,593.6224, 0.0020,-0.2641, 593.5828,-0.2595
204.733508695,593.6222, 0.0020,-0.2641, 593.5828,-0.2659
204.753611001,593.6225, 0.0021,-0.2641, 593.7778,-0.2548
204.773709432,593.6233, 0.0023,-0.2641, 593.7778,-0.2621
204.793812071,593.6241, 0.0026,-0.2641, 593.6720,-0.2536
204.813924042,593.6244, 0.0026,-0.2641, 593.6720,-0.2693
204.834029013,593.6247, 0.0026,-0.2641, 593.6720,-0.2583
204.854121112,593.6252, 0.0026,-0.2641, 593.7585,-0.2762
204.874226376,593.6259, 0.0025,-0.2642, 593.7585,-0.2661
204.894326515,593.6266, 0.0025,-0.2642, 593.5511,-0.2779
204.914604587,593.6263, 0.0022,-0.2642, 593.5511,-0.2676
204.934709476,593.6259, 0.0022,-0.2641, 593.5511,-0.2642
204.954840777,593.6255, 0.0021,-0.2641, 593.5057,-0.2604
204.974941416,593.6249, 0.0020,-0.2641, 593.5057,-0.2684
204.995038723,593.6243, 0.0020,-0.2641, 593.7192,-0.2594
205.015152693,593.6248, 0.0021,-0.2641, 593.7192,-0.2656
205.035260873,593.6253, 0.0022,-0.2641, 593.7192,-0.2573
205.055367428,593.6258, 0.0024,-0.2641, 593.7171,-0.2603
205.075477899,593.6263, 0.0025,-0.2642, 593.7171,-0.2631
205.095586995,593.6268, 0.0025,-0.2642, 593.6872,-0.2672
205.115884940,593.6271, 0.0024,-0.2642, 593.6872,-0.2718
205.135998577,593.6275, 0.0023,-0.2642, 593.6872,-0.2765
205.156106632,593.6280, 0.0021,-0.2642, 593.7629,-0.2714
205.176216603,593.6287, 0.0022,-0.2642, 593.7629,-0.2661
