time,altitude,velocity,accel_bias,alt (bmp),vert_accel
13.075091011,587.1638,-1.6783,-0.0654, 592.8131,-0.2516
13.095203062,587.1587,-1.6784,-0.0656, 592.4893,-0.2487
13.115300531,587.1520,-1.6786,-0.0658, 592.4893,-0.2378
13.135399418,587.1454,-1.6788,-0.0660, 592.4893,-0.2513
13.155546087,587.1380,-1.6791,-0.0663, 592.7146,-0.2484
13.175643266,587.1325,-1.6793,-0.0665, 592.7146,-0.2562
13.195755025,587.1271,-1.6795,-0.0667, 592.7156,-0.2489
13.215858119,587.1216,-1.6796,-0.0670, 592.7156,-0.2500
13.235963379,587.1163,-1.6797,-0.0672, 592.7156,-0.2497
13.256062933,587.1108,-1.6798,-0.0674, 592.6998,-0.2465
13.276168697,587.1054,-1.6798,-0.0676, 592.6998,-0.2474
13.296295790,587.1002,-1.6799,-0.0678, 592.8506,-0.2523
13.316401345,587.0956,-1.6799,-0.0681, 592.8506,-0.2519
13.336507899,587.0911,-1.6799,-0.0683, 592.8506,-0.2552
13.356612996,587.0862,-1.6800,-0.0685, 592.7717,-0.2523
13.376715093,587.0813,-1.6801,-0.0688, 592.7717,-0.2517
13.397013491,587.0762,-1.6802,-0.0690, 592.6553,-0.2533
13.417123754,587.0708,-1.6803,-0.0692, 592.6553,-0.2558
13.437233641,587.0653,-1.6805,-0.0694, 592.6553,-0.2516
13.457349028,587.0602,-1.6806,-0.0697, 592.7459,-0.2597
13.477452750,587.0553,-1.6808,-0.0699, 592.7459,-0.2589
13.497577676,587.0502,-1.6809,-0.0701, 592.5713,-0.2589
13.517689314,587.0444,-1.6812,-0.0703, 592.5713,-0.2536
13.537796243,587.0386,-1.6814,-0.0706, 592.5713,-0.2561
13.557906381,587.0333,-1.6815,-0.0708, 592.6663,-0.2508
13.578011811,587.0280,-1.6814,-0.0710, 592.6663,-0.2480
13.598131405,587.0228,-1.6814,-0.0712, 592.6316,-0.2469
13.618242709,587.0175,-1.6814,-0.0715, 592.6316,-0.2503
13.638349555,587.0121,-1.6813,-0.0717, 592.6316,-0.2459
13.658454902,587.0066,-1.6813,-0.0719, 592.5696,-0.2529
13.678573038,587.0011,-1.6814,-0.0721, 592.5696,-0.2502
13.698696840,586.9955,-1.6814,-0.0724, 592.5544,-0.2515
13.718808936,586.9899,-1.6814,-0.0726, 592.5544,-0.2553
13.738947068,586.9843,-1.6816,-0.0728, 592.5544,-0.2557
13.759078244,586.9794,-1.6816,-0.0730, 592.7056,-0.2548
13.779217460,586.9746,-1.6816,-0.0733, 592.7056,-0.2530
13.799327306,586.9701,-1.6815,-0.0735, 592.8778,-0.2527
13.819504516,586.9663,-1.6812,-0.0737, 592.8778,-0.2440
13.839605280,586.9624,-1.6810,-0.0740, 592.8778,-0.2543
13.859718209,586.9581,-1.6809,-0.0742, 592.7204,-0.2532
13.879816265,586.9535,-1.6808,-0.0744, 592.7204,-0.2526
13.899925027,586.9489,-1.6807,-0.0747, 592.6736,-0.2508
13.920103570,586.9442,-1.6806,-0.0749, 592.6736,-0.2493
13.940205501,586.9383,-1.6805,-0.0752, 592.6736,-0.2567
13.960304349,586.9353,-1.6802,-0.0754, 593.0090,-0.2569
13.980394156,586.9323,-1.6800,-0.0757, 593.0090,-0.2608
14.000505835,586.9294,-1.6798,-0.0759, 593.0283,-0.2583
14.020603058,586.9265,-1.6796,-0.0761, 593.0283,-0.2572
14.040704655,586.9237,-1.6794,-0.0764, 592.7266,-0.2594
14.060805836,586.9194,-1.6793,-0.0766, 592.7266,-0.2577
