time,altitude,velocity,accel_bias,alt (bmp),vert_accel
43.246172495,593.0884, 0.1858,-0.2779, 593.2783,-0.2512
43.266291348,593.0931, 0.1865,-0.2779, 593.2783,-0.2465
43.286404951,593.0973, 0.1871,-0.2779, 592.9401,-0.2532
43.306508556,593.1002, 0.1876,-0.2779, 592.9401,-0.2485
43.326614244,593.1032, 0.1881,-0.2779, 592.9401,-0.2492
43.346753843,593.1060, 0.1885,-0.2779, 592.9081,-0.2484
43.366873904,593.1087, 0.1891,-0.2779, 592.9081,-0.2464
43.386980217,593.1113, 0.1895,-0.2778, 592.7232,-0.2514
43.407086155,593.1131, 0.1897,-0.2778, 592.7232,-0.2585
43.427189385,593.1149, 0.1899,-0.2778, 592.7232,-0.2547
43.447319277,593.1168, 0.1900,-0.2778, 592.7421,-0.2618
43.467472458,593.1186, 0.1901,-0.2778, 592.7421,-0.2631
43.487607766,593.1208, 0.1902,-0.2778, 592.9797,-0.2614
43.507734326,593.1239, 0.1904,-0.2778, 592.9797,-0.2634
43.527833765,593.1270, 0.1906,-0.2778, 592.9797,-0.2627
43.547930287,593.1299, 0.1907,-0.2778, 592.9401,-0.2662
43.568076261,593.1327, 0.1909,-0.2777, 592.9401,-0.2654
43.588175075,593.1354, 0.1910,-0.2777, 592.8740,-0.2678
43.608270139,593.1379, 0.1910,-0.2777, 592.8740,-0.2674
43.628362080,593.1404, 0.1911,-0.2777, 592.8740,-0.2607
43.648459477,593.1427, 0.1913,-0.2777, 592.8344,-0.2550
43.668571706,593.1455, 0.1916,-0.2777, 592.8344,-0.2578
43.688675727,593.1483, 0.1919,-0.2777, 593.0307,-0.2516
43.708775625,593.1515, 0.1923,-0.2777, 593.0307,-0.2543
43.728947594,593.1547, 0.1926,-0.2777, 593.0307,-0.2583
43.749053490,593.1574, 0.1929,-0.2777, 592.9401,-0.2570
43.769165094,593.1602, 0.1932,-0.2777, 592.9401,-0.2582
43.789271448,593.1625, 0.1933,-0.2776, 592.7738,-0.2661
43.809372345,593.1644, 0.1933,-0.2776, 592.7738,-0.2657
43.829463786,593.1663, 0.1933,-0.2776, 592.7421,-0.2668
43.850585769,593.1680, 0.1931,-0.2776, 592.7421,-0.2713
43.870705121,593.1697, 0.1931,-0.2776, 592.7421,-0.2689
43.890810518,593.1716, 0.1930,-0.2776, 592.8330,-0.2652
43.910906082,593.1737, 0.1931,-0.2775, 592.8330,-0.2635
43.931000064,593.1758, 0.1931,-0.2775, 593.1106,-0.2614
43.951102002,593.1794, 0.1935,-0.2775, 593.1106,-0.2588
43.971219647,593.1829, 0.1937,-0.2775, 593.1106,-0.2603
43.991325460,593.1862, 0.1939,-0.2775, 593.0445,-0.2630
44.011433439,593.1893, 0.1941,-0.2775, 593.0445,-0.2662
44.031537419,593.1924, 0.1942,-0.2775, 593.1048,-0.2643
44.051649231,593.1959, 0.1945,-0.2775, 593.1048,-0.2632
44.071769125,593.1993, 0.1947,-0.2775, 593.1048,-0.2628
44.091881062,593.2026, 0.1950,-0.2775, 593.0855,-0.2615
44.112029035,593.2059, 0.1953,-0.2775, 593.0855,-0.2542
44.132147554,593.2092, 0.1957,-0.2775, 593.1048,-0.2521
44.152278405,593.2126, 0.1962,-0.2775, 593.1048,-0.2464
44.172416838,593.2159, 0.1966,-0.2775, 593.1048,-0.2550
44.192524275,593.2196, 0.1970,-0.2775, 593.2215,-0.2598
44.212617840,593.2235, 0.1974,-0.2775, 593.2215,-0.2546
44.232709905,593.2274, 0.1979,-0.2775, 593.2425,-0.2486
