time,altitude,velocity,accel_bias,alt (bmp),vert_accel
96.568092251,593.3708, 0.0162,-0.2652, 593.3155,-0.2643
96.588202004,593.3715, 0.0162,-0.2652, 593.4874,-0.2601
96.608306217,593.3726, 0.0164,-0.2652, 593.4874,-0.2637
96.628409887,593.3728, 0.0163,-0.2652, 593.2005,-0.2697
96.648509350,593.3722, 0.0160,-0.2652, 593.2005,-0.2725
96.668608896,593.3716, 0.0158,-0.2652, 593.2098,-0.2678
96.688724232,593.3711, 0.0157,-0.2652, 593.2098,-0.2705
96.708829819,593.3706, 0.0155,-0.2652, 593.2098,-0.2636
96.728933240,593.3700, 0.0153,-0.2652, 593.1843,-0.2694
96.749032994,593.3694, 0.0151,-0.2652, 593.1843,-0.2662
96.769122959,593.3687, 0.0149,-0.2652, 593.3355,-0.2680
96.789237044,593.3689, 0.0148,-0.2652, 593.3355,-0.2687
96.809336424,593.3690, 0.0147,-0.2652, 593.3355,-0.2708
96.829444386,593.3692, 0.0146,-0.2651, 593.3624,-0.2706
96.849549723,593.3694, 0.0145,-0.2651, 593.3624,-0.2686
96.869641562,593.3696, 0.0145,-0.2651, 593.2005,-0.2739
96.889750815,593.3691, 0.0142,-0.2651, 593.2005,-0.2662
96.909856735,593.3685, 0.0142,-0.2651, 593.2005,-0.2626
96.929964113,593.3682, 0.0141,-0.2651, 593.3093,-0.2606
96.950067576,593.3682, 0.0141,-0.2651, 593.3093,-0.2675
96.970167664,593.3681, 0.0140,-0.2651, 593.3889,-0.2696
96.990284207,593.3685, 0.0140,-0.2651, 593.3889,-0.2678
97.010386836,593.3689, 0.0140,-0.2651, 593.3889,-0.2626
97.030486883,593.3692, 0.0140,-0.2651, 593.3889,-0.2649
97.050589095,593.3696, 0.0141,-0.2651, 593.3889,-0.2581
97.070688433,593.3700, 0.0143,-0.2651, 593.3624,-0.2572
97.090807435,593.3702, 0.0144,-0.2651, 593.3624,-0.2604
97.110911605,593.3704, 0.0144,-0.2651, 593.3624,-0.2667
97.131005402,593.3711, 0.0143,-0.2651, 593.5398,-0.2692
97.151105157,593.3722, 0.0144,-0.2651, 593.5398,-0.2654
97.171203203,593.3733, 0.0144,-0.2651, 593.5931,-0.2654
97.191311582,593.3747, 0.0147,-0.2652, 593.5931,-0.2596
97.211515404,593.3761, 0.0149,-0.2652, 593.5931,-0.2617
97.231622574,593.3773, 0.0151,-0.2652, 593.5322,-0.2596
97.251727995,593.3784, 0.0152,-0.2652, 593.5322,-0.2641
97.271854748,593.3795, 0.0153,-0.2652, 593.3052,-0.2671
97.291987417,593.3794, 0.0152,-0.2652, 593.3052,-0.2683
97.312089007,593.3793, 0.0152,-0.2652, 593.3052,-0.2650
97.332183140,593.3795, 0.0151,-0.2652, 593.4261,-0.2677
97.352279731,593.3800, 0.0152,-0.2652, 593.4261,-0.2620
97.372376864,593.3806, 0.0152,-0.2652, 593.4378,-0.2653
97.392503783,593.3811, 0.0154,-0.2652, 593.4378,-0.2579
97.412603082,593.3817, 0.0155,-0.2652, 593.4378,-0.2593
97.432699590,593.3831, 0.0157,-0.2652, 593.7516,-0.2625
97.452824635,593.3852, 0.0160,-0.2652, 593.7516,-0.2649
97.472924767,593.3874, 0.0161,-0.2652, 593.3514,-0.2749
97.493040064,593.3875, 0.0158,-0.2652, 593.3514,-0.2751
97.513142946,593.3877, 0.0157,-0.2652, 593.3514,-0.2680
97.533242661,593.3881, 0.0157,-0.2652, 593.4268,-0.2624
97.553341793,593.3886, 0.0158,-0.2652, 593.4268,-0.2577
