time,altitude,velocity,accel_bias,alt (bmp),vert_accel
79.468448840,593.1770,-0.0106,-0.2640, 593.2904,-0.2663
79.488598624,593.1779,-0.0104,-0.2640, 593.4871,-0.2599
79.508733369,593.1792,-0.0102,-0.2640, 593.4871,-0.2628
79.528822537,593.1805,-0.0100,-0.2640, 593.6699,-0.2678
79.548916372,593.1828,-0.0097,-0.2641, 593.6699,-0.2640
79.569017663,593.1850,-0.0094,-0.2641, 593.6699,-0.2646
79.589131578,593.1863,-0.0092,-0.2641, 593.2711,-0.2675
79.609226162,593.1865,-0.0092,-0.2641, 593.2711,-0.2690
79.629328328,593.1867,-0.0093,-0.2641, 593.3317,-0.2740
79.649424579,593.1873,-0.0094,-0.2641, 593.3317,-0.2693
79.669513248,593.1878,-0.0095,-0.2641, 593.3317,-0.2736
79.689622621,593.1884,-0.0096,-0.2641, 593.3603,-0.2785
79.709724163,593.1892,-0.0098,-0.2641, 593.3603,-0.2778
79.729824496,593.1900,-0.0099,-0.2641, 593.4981,-0.2716
79.749923621,593.1914,-0.0099,-0.2641, 593.4981,-0.2733
79.770020622,593.1927,-0.0099,-0.2641, 593.4981,-0.2734
79.790135453,593.1929,-0.0100,-0.2642, 593.1957,-0.2735
79.810241119,593.1927,-0.0102,-0.2642, 593.1957,-0.2711
79.830344493,593.1929,-0.0103,-0.2642, 593.5036,-0.2720
79.850445535,593.1942,-0.0103,-0.2642, 593.5036,-0.2757
79.870545160,593.1955,-0.0103,-0.2642, 593.5036,-0.2743
79.890661408,593.1965,-0.0103,-0.2642, 593.4130,-0.2775
79.910767115,593.1974,-0.0104,-0.2642, 593.4130,-0.2746
79.930869032,593.1982,-0.0105,-0.2642, 593.3827,-0.2755
79.950967657,593.1989,-0.0107,-0.2642, 593.3827,-0.2758
79.971212010,593.1996,-0.0107,-0.2642, 593.3827,-0.2731
79.991327132,593.2011,-0.0107,-0.2642, 593.5907,-0.2699
80.011518368,593.2028,-0.0106,-0.2642, 593.5907,-0.2712
80.031629158,593.2044,-0.0104,-0.2643, 593.5001,-0.2654
80.051734408,593.2057,-0.0102,-0.2643, 593.5001,-0.2621
80.071842282,593.2070,-0.0100,-0.2643, 593.5001,-0.2590
80.091965736,593.2075,-0.0097,-0.2643, 593.3052,-0.2585
80.112077901,593.2078,-0.0095,-0.2643, 593.3052,-0.2588
80.132189066,593.2078,-0.0094,-0.2643, 593.0617,-0.2555
80.152297940,593.2068,-0.0093,-0.2643, 593.0617,-0.2541
80.172410646,593.2059,-0.0092,-0.2643, 593.0617,-0.2523
80.192535393,593.2053,-0.0090,-0.2643, 593.1406,-0.2548
80.212647849,593.2048,-0.0089,-0.2643, 593.1406,-0.2601
80.232972148,593.2043,-0.0089,-0.2643, 593.1557,-0.2640
80.253162718,593.2038,-0.0089,-0.2643, 593.1557,-0.2609
80.273313630,593.2034,-0.0089,-0.2643, 593.1557,-0.2571
80.293602895,593.2034,-0.0087,-0.2643, 593.2766,-0.2629
80.313696690,593.2036,-0.0087,-0.2643, 593.2766,-0.2647
80.333792152,593.2040,-0.0087,-0.2643, 593.4275,-0.2711
80.353916693,593.2049,-0.0087,-0.2643, 593.4275,-0.2744
80.374013196,593.2058,-0.0088,-0.2643, 593.4275,-0.2754
80.394124572,593.2060,-0.0089,-0.2643, 593.2160,-0.2701
80.414266652,593.2058,-0.0091,-0.2643, 593.2160,-0.2716
80.434371029,593.2048,-0.0093,-0.2643, 592.8957,-0.2670
80.454471782,593.2031,-0.0096,-0.2643, 592.8957,-0.2683
