time,altitude,velocity,accel_bias,alt (bmp),vert_accel
77.457250413,593.1656,-0.0171,-0.2637, 593.2467,-0.2690
77.477371029,593.1656,-0.0171,-0.2637, 593.4888,-0.2673
77.497474690,593.1669,-0.0169,-0.2637, 593.4888,-0.2648
77.517570644,593.1682,-0.0166,-0.2637, 593.4888,-0.2562
77.537678845,593.1689,-0.0163,-0.2637, 593.2756,-0.2547
77.557776715,593.1691,-0.0161,-0.2637, 593.2756,-0.2595
77.577895540,593.1693,-0.0160,-0.2637, 593.4419,-0.2549
77.598007116,593.1703,-0.0156,-0.2637, 593.4419,-0.2528
77.618114276,593.1714,-0.0153,-0.2637, 593.4419,-0.2587
77.638214729,593.1720,-0.0151,-0.2638, 593.2601,-0.2592
77.658325347,593.1721,-0.0150,-0.2638, 593.2601,-0.2650
77.678439339,593.1722,-0.0150,-0.2638, 593.1354,-0.2698
77.698553748,593.1717,-0.0152,-0.2638, 593.1354,-0.2706
77.718660284,593.1712,-0.0153,-0.2638, 593.1354,-0.2688
77.738765819,593.1712,-0.0155,-0.2638, 593.3207,-0.2735
77.758872313,593.1716,-0.0155,-0.2638, 593.3207,-0.2740
77.778978389,593.1720,-0.0157,-0.2638, 593.2773,-0.2741
77.799154331,593.1722,-0.0158,-0.2638, 593.2773,-0.2718
77.819252534,593.1724,-0.0158,-0.2638, 593.2773,-0.2656
77.839390189,593.1727,-0.0158,-0.2638, 593.3056,-0.2713
77.859487809,593.1731,-0.0158,-0.2638, 593.3056,-0.2698
77.879599677,593.1734,-0.0157,-0.2638, 593.1805,-0.2594
77.899702796,593.1731,-0.0157,-0.2638, 593.1805,-0.2605
77.919802415,593.1728,-0.0157,-0.2638, 593.1805,-0.2678
77.939953569,593.1724,-0.0158,-0.2638, 593.1244,-0.2693
77.960044981,593.1718,-0.0159,-0.2638, 593.1244,-0.2686
77.980189469,593.1712,-0.0161,-0.2638, 593.1805,-0.2727
78.000292421,593.1709,-0.0163,-0.2638, 593.1805,-0.2740
78.020391333,593.1706,-0.0165,-0.2638, 593.1805,-0.2708
78.040494910,593.1708,-0.0166,-0.2638, 593.3014,-0.2673
78.060598071,593.1711,-0.0165,-0.2638, 593.3014,-0.2677
78.080713688,593.1712,-0.0165,-0.2638, 593.1244,-0.2638
78.100820181,593.1706,-0.0165,-0.2638, 593.1244,-0.2579
78.120920301,593.1700,-0.0164,-0.2638, 593.1244,-0.2604
78.141024878,593.1708,-0.0162,-0.2638, 593.4981,-0.2645
78.161126706,593.1722,-0.0160,-0.2638, 593.4981,-0.2631
78.181242656,593.1731,-0.0158,-0.2638, 593.1957,-0.2645
78.201346067,593.1729,-0.0158,-0.2638, 593.1957,-0.2587
78.221445270,593.1727,-0.0156,-0.2638, 593.1957,-0.2589
78.241553471,593.1730,-0.0155,-0.2638, 593.3317,-0.2609
78.261663384,593.1734,-0.0153,-0.2638, 593.3317,-0.2577
78.281779212,593.1740,-0.0151,-0.2639, 593.3755,-0.2626
78.301883917,593.1747,-0.0149,-0.2639, 593.3755,-0.2617
78.321979956,593.1754,-0.0147,-0.2639, 593.3755,-0.2603
78.342089494,593.1757,-0.0145,-0.2639, 593.2866,-0.2627
78.362193824,593.1760,-0.0144,-0.2639, 593.2866,-0.2581
78.382314068,593.1763,-0.0141,-0.2639, 593.3469,-0.2555
78.402418565,593.1769,-0.0138,-0.2639, 593.3469,-0.2572
78.422513313,593.1775,-0.0137,-0.2639, 593.3469,-0.2621
78.442650013,593.1780,-0.0135,-0.2639, 593.3469,-0.2553
