time,altitude,velocity,accel_bias,alt (bmp),vert_accel
118.695045311,593.3895,-0.0013,-0.2650, 593.6575,-0.2630
118.715156996,593.3910,-0.0010,-0.2650, 593.7877,-0.2604
118.735260266,593.3930,-0.0007,-0.2650, 593.7877,-0.2658
118.755359369,593.3949,-0.0004,-0.2650, 593.7877,-0.2645
118.775467055,593.3954,-0.0005,-0.2651, 593.4065,-0.2723
118.795576616,593.3955,-0.0006,-0.2651, 593.4065,-0.2705
118.815697341,593.3958,-0.0006,-0.2651, 593.6513,-0.2695
118.835803111,593.3971,-0.0005,-0.2651, 593.6513,-0.2669
118.855906714,593.3983,-0.0004,-0.2651, 593.6513,-0.2642
118.876011733,593.3994,-0.0003,-0.2651, 593.6021,-0.2692
118.896125835,593.4004,-0.0002,-0.2651, 593.6021,-0.2663
118.916251518,593.4007,-0.0002,-0.2651, 593.0435,-0.2632
118.936358495,593.3989,-0.0004,-0.2651, 593.0435,-0.2636
118.956470306,593.3971,-0.0005,-0.2651, 593.0435,-0.2589
118.976578658,593.3952,-0.0008,-0.2651, 593.0324,-0.2670
118.996709340,593.3934,-0.0010,-0.2650, 593.0324,-0.2654
119.016832857,593.3920,-0.0012,-0.2650, 593.4006,-0.2631
119.036945584,593.3920,-0.0012,-0.2650, 593.4006,-0.2657
119.057055603,593.3920,-0.0012,-0.2650, 593.4006,-0.2704
119.077163872,593.3919,-0.0014,-0.2650, 593.3837,-0.2748
119.097360419,593.3918,-0.0015,-0.2650, 593.3837,-0.2666
119.117484019,593.3918,-0.0016,-0.2650, 593.3851,-0.2691
119.137593663,593.3917,-0.0017,-0.2650, 593.3851,-0.2753
119.157712847,593.3916,-0.0019,-0.2650, 593.3851,-0.2722
119.177825657,593.3913,-0.0021,-0.2650, 593.3248,-0.2768
119.197935676,593.3909,-0.0023,-0.2650, 593.3248,-0.2727
119.218056443,593.3909,-0.0025,-0.2650, 593.6479,-0.2763
119.238167253,593.3921,-0.0025,-0.2650, 593.6479,-0.2691
119.258266484,593.3934,-0.0024,-0.2650, 593.6479,-0.2666
119.278421749,593.3942,-0.0023,-0.2651, 593.5439,-0.2655
119.298541477,593.3949,-0.0022,-0.2651, 593.5439,-0.2700
119.318687701,593.3951,-0.0022,-0.2651, 593.1947,-0.2629
119.338778600,593.3941,-0.0024,-0.2651, 593.1947,-0.2752
119.358876540,593.3930,-0.0026,-0.2650, 593.1947,-0.2723
119.378974272,593.3927,-0.0028,-0.2650, 593.3927,-0.2687
119.399064754,593.3926,-0.0029,-0.2650, 593.3927,-0.2690
119.419195939,593.3929,-0.0030,-0.2650, 593.6679,-0.2693
119.439295837,593.3942,-0.0028,-0.2651, 593.6679,-0.2635
119.459393277,593.3955,-0.0026,-0.2651, 593.6679,-0.2610
119.479523920,593.3961,-0.0025,-0.2651, 593.4815,-0.2625
119.499619194,593.3966,-0.0024,-0.2651, 593.4815,-0.2701
119.519731590,593.3971,-0.0024,-0.2651, 593.5284,-0.2646
119.539835362,593.3977,-0.0024,-0.2651, 593.5284,-0.2715
119.559928261,593.3983,-0.0024,-0.2651, 593.3775,-0.2709
119.580029533,593.3981,-0.0025,-0.2651, 593.3775,-0.2663
119.600123890,593.3979,-0.0025,-0.2651, 593.3775,-0.2674
119.620236453,593.3976,-0.0026,-0.2651, 593.3059,-0.2666
119.640349724,593.3970,-0.0028,-0.2651, 593.3059,-0.2709
119.660452288,593.3965,-0.0028,-0.2651, 593.5587,-0.2658
119.680553061,593.3973,-0.0027,-0.2651, 593.5587,-0.2656
