time,altitude,velocity,accel_bias,alt (bmp),vert_accel
113.666039443,593.3958, 0.0045,-0.2652, 593.3314,-0.2640
113.686151240,593.3956, 0.0044,-0.2651, 593.3314,-0.2644
113.706284993,593.3953, 0.0045,-0.2651, 593.3314,-0.2588
113.726380376,593.3954, 0.0045,-0.2651, 593.4509,-0.2630
113.746477425,593.3958, 0.0047,-0.2651, 593.4509,-0.2570
113.766576683,593.3961, 0.0048,-0.2652, 593.3159,-0.2637
113.786683773,593.3958, 0.0049,-0.2651, 593.3159,-0.2605
113.806785905,593.3954, 0.0049,-0.2651, 593.3159,-0.2624
113.826890495,593.3960, 0.0050,-0.2651, 593.5687,-0.2667
113.846991835,593.3970, 0.0050,-0.2652, 593.5687,-0.2702
113.867092676,593.3981, 0.0051,-0.2652, 593.6779,-0.2686
113.887211514,593.3996, 0.0052,-0.2652, 593.6779,-0.2710
113.907316271,593.4011, 0.0053,-0.2652, 593.6779,-0.2654
113.927457938,593.4023, 0.0054,-0.2652, 593.6142,-0.2645
113.947567861,593.4035, 0.0055,-0.2652, 593.6142,-0.2672
113.967685991,593.4043, 0.0056,-0.2652, 593.3314,-0.2688
113.987809995,593.4040, 0.0055,-0.2652, 593.3314,-0.2663
114.007923792,593.4037, 0.0054,-0.2652, 593.3314,-0.2699
114.028037505,593.4048, 0.0055,-0.2652, 593.6789,-0.2672
114.048147220,593.4063, 0.0057,-0.2652, 593.6789,-0.2615
114.068256851,593.4077, 0.0058,-0.2652, 593.6899,-0.2674
114.088381521,593.4093, 0.0059,-0.2652, 593.6899,-0.2679
114.108499484,593.4108, 0.0061,-0.2653, 593.6899,-0.2640
114.128611865,593.4117, 0.0062,-0.2653, 593.5346,-0.2676
114.148721163,593.4124, 0.0062,-0.2653, 593.5346,-0.2650
114.168833626,593.4133, 0.0064,-0.2653, 593.6252,-0.2648
114.188958130,593.4145, 0.0065,-0.2653, 593.6252,-0.2654
114.209068511,593.4156, 0.0067,-0.2653, 593.6252,-0.2668
114.229175101,593.4165, 0.0067,-0.2653, 593.5480,-0.2659
114.249282316,593.4173, 0.0068,-0.2653, 593.5480,-0.2707
114.269390200,593.4182, 0.0069,-0.2653, 593.6403,-0.2627
114.289515456,593.4194, 0.0069,-0.2653, 593.6403,-0.2702
114.309631255,593.4207, 0.0072,-0.2653, 593.6403,-0.2643
114.329740472,593.4202, 0.0070,-0.2653, 593.1854,-0.2671
114.349849314,593.4191, 0.0069,-0.2653, 593.1854,-0.2645
114.369990902,593.4182, 0.0068,-0.2653, 593.2911,-0.2643
114.390118324,593.4177, 0.0068,-0.2653, 593.2911,-0.2632
114.410271409,593.4172, 0.0067,-0.2653, 593.2911,-0.2590
114.430380793,593.4168, 0.0068,-0.2653, 593.3231,-0.2610
114.450493676,593.4164, 0.0068,-0.2653, 593.3231,-0.2589
114.470589728,593.4163, 0.0068,-0.2653, 593.4781,-0.2663
114.490699779,593.4167, 0.0068,-0.2653, 593.4781,-0.2666
114.510799580,593.4172, 0.0068,-0.2653, 593.4781,-0.2668
114.530895716,593.4170, 0.0068,-0.2653, 593.3231,-0.2660
114.550995559,593.4166, 0.0067,-0.2653, 593.3231,-0.2622
114.571090403,593.4166, 0.0069,-0.2653, 593.5649,-0.2541
114.591195454,593.4175, 0.0071,-0.2653, 593.5649,-0.2577
114.611331042,593.4183, 0.0074,-0.2653, 593.5649,-0.2562
114.631478420,593.4182, 0.0076,-0.2653, 593.2818,-0.2504
114.651581763,593.4175, 0.0077,-0.2653, 593.2818,-0.2551
