time,altitude,velocity,accel_bias,alt (bmp),vert_accel
37.212599741,591.7993, 0.0175,-0.2730, 592.6285,-0.2775
37.232721281,591.8038, 0.0179,-0.2730, 592.8248,-0.2732
37.252829282,591.8093, 0.0186,-0.2731, 592.8248,-0.2713
37.272933286,591.8147, 0.0193,-0.2731, 592.8248,-0.2666
37.293038872,591.8200, 0.0201,-0.2732, 592.7397,-0.2651
37.313146209,591.8250, 0.0208,-0.2732, 592.7397,-0.2671
37.333256628,591.8300, 0.0215,-0.2732, 592.7642,-0.2687
37.353364173,591.8351, 0.0223,-0.2733, 592.7642,-0.2635
37.373473759,591.8402, 0.0230,-0.2733, 592.7642,-0.2637
37.393583554,591.8454, 0.0238,-0.2733, 592.8003,-0.2634
37.413695056,591.8507, 0.0246,-0.2734, 592.8003,-0.2617
37.433821640,591.8559, 0.0256,-0.2734, 592.5379,-0.2557
37.453931768,591.8599, 0.0263,-0.2734, 592.5379,-0.2561
37.474041062,591.8638, 0.0271,-0.2735, 592.5379,-0.2578
37.494151357,591.8680, 0.0278,-0.2735, 592.6285,-0.2639
37.514261568,591.8723, 0.0284,-0.2735, 592.6285,-0.2620
37.534381360,591.8767, 0.0291,-0.2736, 592.6588,-0.2608
37.554493238,591.8812, 0.0298,-0.2736, 592.6588,-0.2627
37.574605865,591.8857, 0.0306,-0.2736, 592.6588,-0.2601
37.594704328,591.8902, 0.0314,-0.2736, 592.6681,-0.2559
37.614832995,591.8947, 0.0321,-0.2737, 592.6681,-0.2695
37.634963869,591.8992, 0.0327,-0.2737, 592.7931,-0.2631
37.655063832,591.9044, 0.0338,-0.2737, 592.7931,-0.2430
37.675162128,591.9095, 0.0346,-0.2738, 592.7931,-0.2721
37.695264257,591.9142, 0.0353,-0.2738, 592.6075,-0.2601
37.715367303,591.9183, 0.0358,-0.2738, 592.6075,-0.2710
37.735485887,591.9225, 0.0365,-0.2739, 592.8530,-0.2604
37.755587933,591.9279, 0.0372,-0.2739, 592.8530,-0.2666
37.775679397,591.9333, 0.0379,-0.2739, 592.8530,-0.2671
37.795776819,591.9383, 0.0385,-0.2740, 592.7132,-0.2741
37.815880489,591.9441, 0.0392,-0.2740, 592.7132,-0.2674
37.836156382,591.9488, 0.0399,-0.2740, 592.6949,-0.2650
37.856259886,591.9533, 0.0406,-0.2741, 592.6949,-0.2605
37.876361973,591.9578, 0.0412,-0.2741, 592.6949,-0.2662
37.896464310,591.9631, 0.0420,-0.2741, 592.8943,-0.2604
37.916561732,591.9686, 0.0428,-0.2742, 592.8943,-0.2638
37.936673526,591.9737, 0.0436,-0.2742, 592.6057,-0.2654
37.956776488,591.9778, 0.0441,-0.2742, 592.6057,-0.2692
37.976878451,591.9818, 0.0447,-0.2743, 592.6057,-0.2561
37.996987870,591.9870, 0.0456,-0.2743, 592.9078,-0.2567
38.017094790,591.9925, 0.0465,-0.2743, 592.9078,-0.2573
38.037208626,591.9980, 0.0474,-0.2744, 592.9095,-0.2565
38.057312088,592.0035, 0.0483,-0.2744, 592.9095,-0.2626
38.077412467,592.0090, 0.0490,-0.2744, 592.9095,-0.2672
38.097561630,592.0138, 0.0496,-0.2745, 592.7097,-0.2691
38.117667467,592.0183, 0.0502,-0.2745, 592.7097,-0.2643
38.137779969,592.0229, 0.0509,-0.2745, 592.8306,-0.2633
38.157882098,592.0280, 0.0517,-0.2746, 592.8306,-0.2513
38.177984019,592.0330, 0.0527,-0.2746, 592.8306,-0.2564
38.198080649,592.0378, 0.0535,-0.2746, 592.7555,-0.2545
