time,altitude,velocity,accel_bias,alt (bmp),vert_accel
94.557133970,593.3260, 0.0120,-0.2651, 593.3283,-0.2504
94.577256341,593.3258, 0.0122,-0.2651, 593.0180,-0.2539
94.597377837,593.3245, 0.0122,-0.2651, 593.0180,-0.2576
94.617485960,593.3232, 0.0123,-0.2651, 593.0180,-0.2479
94.637597166,593.3226, 0.0124,-0.2650, 593.2184,-0.2560
94.657707580,593.3224, 0.0125,-0.2650, 593.2184,-0.2506
94.677827118,593.3221, 0.0126,-0.2650, 593.2243,-0.2588
94.697926950,593.3218, 0.0128,-0.2650, 593.2243,-0.2519
94.718043780,593.3216, 0.0129,-0.2650, 593.2243,-0.2599
94.738143821,593.3210, 0.0129,-0.2650, 593.1471,-0.2605
94.758241737,593.3204, 0.0128,-0.2650, 593.1471,-0.2668
94.778357692,593.3202, 0.0128,-0.2650, 593.4946,-0.2563
94.798449776,593.3213, 0.0129,-0.2650, 593.4946,-0.2758
94.818544276,593.3225, 0.0128,-0.2650, 593.4946,-0.2686
94.838645567,593.3225, 0.0127,-0.2650, 593.1995,-0.2684
94.858775061,593.3221, 0.0126,-0.2650, 593.1995,-0.2596
94.878881893,593.3217, 0.0124,-0.2650, 593.2294,-0.2752
94.898987016,593.3214, 0.0123,-0.2650, 593.2294,-0.2661
94.919118927,593.3212, 0.0122,-0.2650, 593.2294,-0.2716
94.939222593,593.3207, 0.0121,-0.2650, 593.1774,-0.2659
94.959327799,593.3202, 0.0119,-0.2650, 593.1774,-0.2733
94.979469375,593.3199, 0.0118,-0.2650, 593.2449,-0.2599
94.999574999,593.3197, 0.0118,-0.2650, 593.2449,-0.2650
95.019686704,593.3196, 0.0119,-0.2650, 593.2377,-0.2535
95.039796327,593.3194, 0.0121,-0.2650, 593.2377,-0.2543
95.059901451,593.3192, 0.0123,-0.2650, 593.2377,-0.2501
95.080021947,593.3196, 0.0125,-0.2650, 593.4647,-0.2576
95.100130111,593.3206, 0.0127,-0.2650, 593.4647,-0.2577
95.120232360,593.3216, 0.0131,-0.2650, 593.5398,-0.2584
95.140347898,593.3229, 0.0132,-0.2650, 593.5398,-0.2561
95.160458354,593.3242, 0.0135,-0.2650, 593.5398,-0.2643
95.180585433,593.3250, 0.0135,-0.2650, 593.2942,-0.2652
95.200694889,593.3251, 0.0136,-0.2650, 593.2942,-0.2581
95.220797554,593.3252, 0.0136,-0.2650, 593.5508,-0.2722
95.240914342,593.3266, 0.0141,-0.2650, 593.5508,-0.2338
95.261025842,593.3280, 0.0145,-0.2650, 593.5508,-0.2541
95.281148798,593.3297, 0.0151,-0.2650, 593.6720,-0.2353
95.301260923,593.3317, 0.0157,-0.2651, 593.6720,-0.2529
95.321367508,593.3337, 0.0163,-0.2651, 593.5553,-0.2461
95.341474342,593.3351, 0.0166,-0.2651, 593.5553,-0.2630
95.361582592,593.3366, 0.0167,-0.2651, 593.5553,-0.2731
95.381711298,593.3380, 0.0167,-0.2651, 593.5470,-0.2592
95.401824756,593.3393, 0.0168,-0.2651, 593.5470,-0.2782
95.421933673,593.3407, 0.0167,-0.2651, 593.6761,-0.2724
95.442034842,593.3427, 0.0170,-0.2651, 593.6761,-0.2629
95.462143467,593.3447, 0.0172,-0.2651, 593.6761,-0.2622
95.482270007,593.3464, 0.0175,-0.2651, 593.5773,-0.2577
95.502383756,593.3479, 0.0178,-0.2652, 593.5773,-0.2576
95.522472677,593.3494, 0.0181,-0.2652, 593.6155,-0.2624
95.542625462,593.3511, 0.0183,-0.2652, 593.6155,-0.2685
