time,altitude,velocity,accel_bias,alt (bmp),vert_accel
161.943806229,593.5990, 0.0303,-0.2651, 593.4561,-0.2778
161.963933268,593.5990, 0.0299,-0.2650, 593.5174,-0.2737
161.984037310,593.5992, 0.0298,-0.2650, 593.5174,-0.2661
162.004141643,593.5993, 0.0298,-0.2650, 593.4602,-0.2609
162.024243852,593.5992, 0.0297,-0.2650, 593.4602,-0.2632
162.044345394,593.5991, 0.0297,-0.2650, 593.4602,-0.2641
162.064461100,593.6000, 0.0298,-0.2650, 593.7337,-0.2659
162.084565267,593.6012, 0.0298,-0.2650, 593.7337,-0.2658
162.104670975,593.6023, 0.0298,-0.2650, 593.6114,-0.2646
162.124781766,593.6030, 0.0298,-0.2650, 593.6114,-0.2660
162.144885391,593.6036, 0.0297,-0.2650, 593.6114,-0.2700
162.165008430,593.6039, 0.0296,-0.2650, 593.5318,-0.2648
162.185113680,593.6041, 0.0296,-0.2650, 593.5318,-0.2649
162.205219971,593.6041, 0.0295,-0.2650, 593.3806,-0.2692
162.225324263,593.6036, 0.0292,-0.2650, 593.3806,-0.2680
162.245429972,593.6030, 0.0291,-0.2650, 593.3806,-0.2662
162.265551305,593.6024, 0.0289,-0.2650, 593.3655,-0.2665
162.285663639,593.6018, 0.0286,-0.2650, 593.3655,-0.2708
162.305759643,593.6015, 0.0285,-0.2650, 593.6224,-0.2633
162.325861646,593.6021, 0.0286,-0.2650, 593.6224,-0.2625
162.345964940,593.6028, 0.0286,-0.2650, 593.6224,-0.2638
162.366083024,593.6036, 0.0288,-0.2650, 593.6717,-0.2531
162.386183277,593.6046, 0.0291,-0.2650, 593.6717,-0.2548
162.406288029,593.6056, 0.0293,-0.2650, 593.7443,-0.2619
162.426390698,593.6068, 0.0294,-0.2650, 593.7443,-0.2688
162.446502325,593.6081, 0.0294,-0.2650, 593.7443,-0.2635
162.466615534,593.6088, 0.0294,-0.2650, 593.6069,-0.2682
162.486720036,593.6094, 0.0294,-0.2650, 593.6069,-0.2681
162.506824289,593.6101, 0.0294,-0.2650, 593.7251,-0.2614
162.526927708,593.6113, 0.0296,-0.2650, 593.7251,-0.2560
162.547032169,593.6124, 0.0299,-0.2650, 593.7251,-0.2514
162.567141337,593.6141, 0.0303,-0.2650, 593.8794,-0.2525
162.587246922,593.6161, 0.0307,-0.2650, 593.8794,-0.2563
162.607388294,593.6175, 0.0311,-0.2650, 593.4829,-0.2525
162.627507170,593.6174, 0.0312,-0.2650, 593.4829,-0.2549
162.647651250,593.6174, 0.0312,-0.2650, 593.4829,-0.2578
162.667801912,593.6180, 0.0313,-0.2650, 593.6686,-0.2607
162.687906081,593.6189, 0.0315,-0.2650, 593.6686,-0.2586
162.708006459,593.6198, 0.0317,-0.2650, 593.7585,-0.2551
162.728107295,593.6212, 0.0320,-0.2650, 593.7585,-0.2541
162.748231545,593.6225, 0.0323,-0.2651, 593.7585,-0.2560
162.768341796,593.6229, 0.0324,-0.2651, 593.5174,-0.2570
162.788442757,593.6230, 0.0325,-0.2650, 593.5174,-0.2591
162.808574089,593.6231, 0.0326,-0.2650, 593.5477,-0.2570
162.828679300,593.6235, 0.0326,-0.2650, 593.5477,-0.2598
162.848780469,593.6237, 0.0327,-0.2650, 593.5477,-0.2590
162.868886721,593.6241, 0.0328,-0.2650, 593.5780,-0.2590
162.888993973,593.6245, 0.0328,-0.2650, 593.5780,-0.2658
162.909095518,593.6249, 0.0328,-0.2650, 593.5587,-0.2633
162.929199354,593.6252, 0.0329,-0.2650, 593.5587,-0.2592
