time,altitude,velocity,accel_bias,alt (bmp),vert_accel
164.960777434,593.6141, 0.0311,-0.2644, 593.5570,-0.2560
164.980903730,593.6144, 0.0312,-0.2644, 593.5570,-0.2597
165.001016319,593.6147, 0.0313,-0.2644, 593.3758,-0.2588
165.021125451,593.6141, 0.0312,-0.2644, 593.3758,-0.2581
165.041229791,593.6135, 0.0312,-0.2644, 593.3758,-0.2634
165.061333631,593.6135, 0.0311,-0.2644, 593.6021,-0.2614
165.081506462,593.6141, 0.0312,-0.2644, 593.6021,-0.2578
165.101636424,593.6146, 0.0315,-0.2644, 593.6031,-0.2486
165.121758886,593.6152, 0.0317,-0.2644, 593.6031,-0.2545
165.141881724,593.6157, 0.0320,-0.2644, 593.6031,-0.2522
165.161981398,593.6162, 0.0321,-0.2644, 593.5539,-0.2551
165.182093196,593.6165, 0.0323,-0.2644, 593.5539,-0.2573
165.202223866,593.6168, 0.0324,-0.2644, 593.6324,-0.2577
165.222314958,593.6175, 0.0325,-0.2644, 593.6324,-0.2569
165.242444420,593.6182, 0.0327,-0.2644, 593.6324,-0.2585
165.262596797,593.6185, 0.0328,-0.2644, 593.4478,-0.2563
165.282707555,593.6182, 0.0327,-0.2644, 593.4478,-0.2598
165.302812481,593.6184, 0.0327,-0.2644, 593.7536,-0.2599
165.322911492,593.6197, 0.0330,-0.2644, 593.7536,-0.2577
165.343010793,593.6210, 0.0331,-0.2644, 593.7536,-0.2589
165.363112886,593.6222, 0.0333,-0.2644, 593.7082,-0.2582
165.383232852,593.6232, 0.0334,-0.2644, 593.7082,-0.2642
165.403339403,593.6242, 0.0335,-0.2644, 593.6142,-0.2617
165.423498196,593.6248, 0.0336,-0.2644, 593.6142,-0.2635
165.443603538,593.6254, 0.0336,-0.2644, 593.6142,-0.2566
165.463710547,593.6259, 0.0337,-0.2644, 593.5728,-0.2622
165.483825305,593.6263, 0.0336,-0.2644, 593.5728,-0.2657
165.503935397,593.6263, 0.0334,-0.2644, 593.2818,-0.2712
165.524043114,593.6252, 0.0331,-0.2644, 593.2818,-0.2705
165.544153081,593.6241, 0.0328,-0.2644, 593.2818,-0.2665
165.564263673,593.6231, 0.0326,-0.2644, 593.2928,-0.2656
165.584390596,593.6220, 0.0325,-0.2643, 593.2928,-0.2567
165.604502854,593.6213, 0.0324,-0.2643, 593.4964,-0.2600
165.624609363,593.6213, 0.0323,-0.2643, 593.4964,-0.2660
165.644717789,593.6213, 0.0322,-0.2643, 593.4964,-0.2670
165.664827006,593.6208, 0.0320,-0.2643, 593.3572,-0.2688
165.684940764,593.6201, 0.0317,-0.2643, 593.3572,-0.2654
165.705052314,593.6194, 0.0316,-0.2643, 593.4220,-0.2673
165.725162906,593.6191, 0.0314,-0.2643, 593.4220,-0.2666
165.745275914,593.6187, 0.0312,-0.2643, 593.4220,-0.2676
165.765382631,593.6184, 0.0310,-0.2643, 593.4478,-0.2684
165.785501430,593.6181, 0.0308,-0.2643, 593.4478,-0.2703
165.805616355,593.6179, 0.0306,-0.2643, 593.4330,-0.2698
165.825721739,593.6175, 0.0304,-0.2643, 593.4330,-0.2695
165.845832497,593.6172, 0.0302,-0.2642, 593.4330,-0.2653
165.865937673,593.6166, 0.0301,-0.2642, 593.3724,-0.2635
165.886219490,593.6160, 0.0300,-0.2642, 593.3724,-0.2603
165.906330124,593.6157, 0.0300,-0.2642, 593.6899,-0.2591
165.926446132,593.6167, 0.0302,-0.2642, 593.6899,-0.2573
165.946553932,593.6177, 0.0303,-0.2642, 593.6899,-0.2584
