time,altitude,velocity,accel_bias,alt (bmp),vert_accel
3.018965118,593.8354,-0.5636,-0.0026, 594.7257,-0.2039
3.039097492,593.8304,-0.5661,-0.0026, 594.7257,-0.2003
3.059210829,593.8218,-0.5704,-0.0026, 594.7257,-0.2024
3.079317501,593.8150,-0.5739,-0.0027, 594.7257,-0.2077
3.099420090,593.8081,-0.5774,-0.0027, 594.7257,-0.2056
3.119522055,593.8011,-0.5809,-0.0027, 594.7257,-0.2086
3.139691313,593.7941,-0.5845,-0.0028, 594.7257,-0.2138
3.159797380,593.7872,-0.5881,-0.0028, 594.7412,-0.2163
3.179902072,593.7802,-0.5917,-0.0029, 594.7412,-0.2125
3.200004306,593.7732,-0.5953,-0.0029, 594.7412,-0.2112
3.220104708,593.7662,-0.5988,-0.0029, 594.7412,-0.2086
3.240212483,593.7591,-0.6024,-0.0030, 594.7412,-0.2139
3.260318050,593.7518,-0.6060,-0.0030, 594.6916,-0.2112
3.280408329,593.7444,-0.6095,-0.0030, 594.6916,-0.2104
3.300509481,593.7370,-0.6130,-0.0031, 594.7067,-0.2054
3.320608216,593.7296,-0.6165,-0.0031, 594.7067,-0.2093
3.341570897,593.7222,-0.6200,-0.0032, 594.7067,-0.2097
3.361745572,593.7148,-0.6235,-0.0032, 594.7067,-0.2114
3.381841641,593.7073,-0.6269,-0.0032, 594.7067,-0.2070
3.401971869,593.6998,-0.6304,-0.0033, 594.7367,-0.2088
3.422086642,593.6924,-0.6339,-0.0033, 594.7367,-0.2104
3.442190626,593.6850,-0.6373,-0.0034, 594.7367,-0.2059
3.462293402,593.6775,-0.6406,-0.0034, 594.7367,-0.2052
3.482383431,593.6700,-0.6440,-0.0034, 594.7367,-0.2020
3.502482000,593.6626,-0.6473,-0.0035, 594.7522,-0.2077
3.522578319,593.6551,-0.6507,-0.0035, 594.7522,-0.2068
3.542684470,593.6476,-0.6541,-0.0036, 594.7522,-0.2112
3.562784663,593.6401,-0.6576,-0.0036, 594.7522,-0.2145
3.582886564,593.6325,-0.6611,-0.0037, 594.7522,-0.2158
3.602991673,593.6229,-0.6655,-0.0037, 594.6898,-0.2140
3.623093616,593.6149,-0.6690,-0.0038, 594.6898,-0.2151
3.643205890,593.6069,-0.6726,-0.0038, 594.6898,-0.2211
3.663306875,593.5989,-0.6763,-0.0039, 594.6898,-0.2178
3.683404194,593.5909,-0.6799,-0.0039, 594.6898,-0.2227
3.703503679,593.5829,-0.6836,-0.0039, 594.7053,-0.2201
3.723616119,593.5748,-0.6871,-0.0040, 594.7053,-0.2171
3.743726644,593.5668,-0.6907,-0.0040, 594.7202,-0.2136
3.763821422,593.5588,-0.6941,-0.0041, 594.7202,-0.2154
3.783921032,593.5507,-0.6976,-0.0041, 594.7202,-0.2102
3.804024683,593.5427,-0.7010,-0.0042, 594.7353,-0.2127
3.824118503,593.5347,-0.7044,-0.0042, 594.7353,-0.2113
3.844233359,593.5267,-0.7078,-0.0043, 594.7508,-0.2158
3.864340342,593.5187,-0.7113,-0.0043, 594.7508,-0.2156
3.884447909,593.5106,-0.7147,-0.0044, 594.7508,-0.2165
3.904550893,593.5026,-0.7182,-0.0044, 594.7508,-0.2156
3.924652128,593.4945,-0.7217,-0.0045, 594.7508,-0.2216
3.944772025,593.4864,-0.7252,-0.0045, 594.7508,-0.2175
3.964889880,593.4783,-0.7286,-0.0046, 594.7508,-0.2133
3.984995864,593.4701,-0.7320,-0.0046, 594.7508,-0.2190
4.005094641,593.4619,-0.7355,-0.0047, 594.7353,-0.2212
