time,altitude,velocity,accel_bias,alt (bmp),vert_accel
155.079062780,596.9869, 0.0316,-0.2585, 596.7475,-0.2552
155.099182122,596.9863, 0.0315,-0.2585, 596.7475,-0.2548
155.119294506,596.9857, 0.0314,-0.2584, 596.7475,-0.2583
155.139429763,596.9851, 0.0312,-0.2584, 596.7475,-0.2633
155.159536814,596.9846, 0.0309,-0.2584, 596.7475,-0.2616
155.179641533,596.9840, 0.0308,-0.2584, 596.7475,-0.2564
155.199749918,596.9834, 0.0306,-0.2584, 596.7475,-0.2632
155.219855886,596.9828, 0.0303,-0.2584, 596.7475,-0.2592
155.240130209,596.9820, 0.0301,-0.2584, 596.7475,-0.2630
155.260246592,596.9814, 0.0299,-0.2584, 596.7475,-0.2583
155.280350894,596.9809, 0.0297,-0.2584, 596.7475,-0.2686
155.300466528,596.9803, 0.0294,-0.2584, 596.7475,-0.2592
155.320591619,596.9797, 0.0292,-0.2583, 596.7475,-0.2638
155.340707212,596.9791, 0.0290,-0.2583, 596.7475,-0.2616
155.361134057,596.9785, 0.0287,-0.2583, 596.7475,-0.2643
155.381249441,596.9779, 0.0285,-0.2583, 596.7475,-0.2595
155.401369991,596.9772, 0.0283,-0.2583, 596.7475,-0.2647
155.421486875,596.9766, 0.0280,-0.2583, 596.7475,-0.2622
155.441601842,596.9760, 0.0277,-0.2583, 596.7475,-0.2650
155.461713768,596.9754, 0.0275,-0.2583, 596.7475,-0.2630
155.481832943,596.9749, 0.0272,-0.2583, 596.7623,-0.2637
155.501947244,596.9743, 0.0270,-0.2583, 596.7623,-0.2605
155.522072002,596.9738, 0.0269,-0.2583, 596.7778,-0.2547
155.542182845,596.9733, 0.0269,-0.2583, 596.7778,-0.2513
155.562551281,596.9729, 0.0270,-0.2582, 596.7778,-0.2433
155.582812063,596.9724, 0.0272,-0.2582, 596.7778,-0.2456
155.603084594,596.9720, 0.0273,-0.2582, 596.7778,-0.2436
155.623207477,596.9715, 0.0274,-0.2582, 596.7778,-0.2516
155.643479844,596.9711, 0.0275,-0.2582, 596.7778,-0.2459
155.663584732,596.9707, 0.0276,-0.2582, 596.7778,-0.2494
155.683735948,596.9700, 0.0275,-0.2582, 596.7130,-0.2516
155.703848919,596.9692, 0.0275,-0.2582, 596.7130,-0.2537
155.723958307,596.9685, 0.0273,-0.2582, 596.7130,-0.2602
155.744067736,596.9677, 0.0270,-0.2582, 596.7130,-0.2659
155.764204287,596.9670, 0.0267,-0.2582, 596.7130,-0.2642
155.784566060,596.9663, 0.0265,-0.2581, 596.7282,-0.2544
155.804685030,596.9654, 0.0263,-0.2581, 596.7282,-0.2616
155.824797792,596.9648, 0.0261,-0.2581, 596.7434,-0.2598
155.844909513,596.9642, 0.0261,-0.2581, 596.7434,-0.2513
155.865012110,596.9636, 0.0262,-0.2581, 596.7585,-0.2439
155.885124039,596.9630, 0.0264,-0.2581, 596.7585,-0.2424
155.905236718,596.9625, 0.0265,-0.2581, 596.7585,-0.2491
155.925351105,596.9620, 0.0265,-0.2581, 596.7434,-0.2482
155.945463034,596.9614, 0.0266,-0.2581, 596.7434,-0.2521
155.965569964,596.9608, 0.0265,-0.2581, 596.7585,-0.2498
155.985683392,596.9603, 0.0265,-0.2581, 596.7585,-0.2547
156.005795946,596.9598, 0.0264,-0.2580, 596.7585,-0.2535
156.025909750,596.9593, 0.0264,-0.2580, 596.7585,-0.2528
156.046018846,596.9588, 0.0264,-0.2580, 596.7585,-0.2546
156.066130026,596.9583, 0.0264,-0.2580, 596.7733,-0.2552
