time,altitude,velocity,accel_bias,alt (bmp),vert_accel
267.857152355,596.6740, 0.0207,-0.2582, 596.5756,-0.2458
267.877270890,596.6739, 0.0209,-0.2582, 596.5756,-0.2410
267.897386091,596.6738, 0.0213,-0.2582, 596.5756,-0.2391
267.917497084,596.6737, 0.0216,-0.2582, 596.5756,-0.2368
267.937605203,596.6736, 0.0221,-0.2582, 596.5756,-0.2346
267.957719488,596.6736, 0.0225,-0.2582, 596.5756,-0.2352
267.977833606,596.6735, 0.0228,-0.2582, 596.5756,-0.2378
267.997947807,596.6735, 0.0232,-0.2582, 596.5604,-0.2409
268.018060134,596.6733, 0.0234,-0.2582, 596.5604,-0.2446
268.038170628,596.6732, 0.0235,-0.2582, 596.5604,-0.2448
268.058289287,596.6731, 0.0237,-0.2582, 596.5604,-0.2459
268.078407196,596.6730, 0.0238,-0.2582, 596.5604,-0.2508
268.098520939,596.6729, 0.0239,-0.2582, 596.6224,-0.2532
268.118634391,596.6731, 0.0240,-0.2582, 596.6224,-0.2501
268.138751009,596.6733, 0.0241,-0.2582, 596.6224,-0.2501
268.158868001,596.6735, 0.0242,-0.2582, 596.6073,-0.2511
268.178994535,596.6737, 0.0243,-0.2582, 596.6073,-0.2544
268.199104528,596.6738, 0.0244,-0.2582, 596.6073,-0.2525
268.219226479,596.6739, 0.0244,-0.2582, 596.6073,-0.2545
268.239349388,596.6741, 0.0244,-0.2582, 596.6073,-0.2563
268.259470213,596.6742, 0.0244,-0.2582, 596.6224,-0.2607
268.279594164,596.6745, 0.0243,-0.2581, 596.6224,-0.2567
268.299704324,596.6747, 0.0243,-0.2581, 596.6224,-0.2598
268.319979633,596.6749, 0.0242,-0.2581, 596.6224,-0.2613
268.340097542,596.6751, 0.0241,-0.2581, 596.6224,-0.2615
268.360372517,596.6753, 0.0241,-0.2581, 596.6224,-0.2594
268.380493801,596.6755, 0.0240,-0.2581, 596.6224,-0.2584
268.400658747,596.6757, 0.0240,-0.2581, 596.6073,-0.2537
268.420800945,596.6758, 0.0241,-0.2581, 596.6073,-0.2532
268.440930728,596.6759, 0.0241,-0.2581, 596.6073,-0.2566
268.461040014,596.6761, 0.0241,-0.2581, 596.6073,-0.2553
268.481147674,596.6762, 0.0241,-0.2581, 596.6073,-0.2517
268.501254793,596.6763, 0.0242,-0.2581, 596.5921,-0.2534
268.521355204,596.6763, 0.0242,-0.2581, 596.5921,-0.2571
268.541458407,596.6764, 0.0242,-0.2581, 596.5921,-0.2554
268.561565943,596.6764, 0.0243,-0.2581, 596.5921,-0.2479
268.581743345,596.6765, 0.0243,-0.2581, 596.5921,-0.2574
268.601857880,596.6765, 0.0244,-0.2581, 596.5921,-0.2535
268.622122690,596.6766, 0.0244,-0.2581, 596.5921,-0.2537
268.642238101,596.6766, 0.0244,-0.2581, 596.5921,-0.2540
268.662354637,596.6767, 0.0244,-0.2581, 596.5921,-0.2544
268.682463466,596.6767, 0.0244,-0.2581, 596.5921,-0.2587
268.702573211,596.6768, 0.0243,-0.2581, 596.5921,-0.2564
268.722690123,596.6768, 0.0243,-0.2581, 596.5921,-0.2550
268.742969350,596.6769, 0.0243,-0.2581, 596.5921,-0.2570
268.763082220,596.6769, 0.0243,-0.2581, 596.5921,-0.2586
268.783202506,596.6770, 0.0243,-0.2581, 596.5921,-0.2528
268.803325958,596.6770, 0.0243,-0.2581, 596.5921,-0.2553
268.823595436,596.6771, 0.0242,-0.2581, 596.5921,-0.2570
268.843939406,596.6771, 0.0242,-0.2581, 596.5921,-0.2586
