time,altitude,velocity,accel_bias,alt (bmp),vert_accel
21.146760492,591.3493,-1.1677,-0.1514, 596.5945,-0.2217
21.166880260,591.3524,-1.1651,-0.1516, 596.5945,-0.1675
21.187001444,591.3556,-1.1611,-0.1518, 596.5945,-0.0795
21.207103715,591.3587,-1.1549,-0.1520, 596.5794, 0.0323
21.227257520,591.3620,-1.1464,-0.1522, 596.5794, 0.1585
21.247371955,591.3655,-1.1341,-0.1524, 596.6262, 0.3918
21.267487641,591.3695,-1.1173,-0.1526, 596.6262, 0.6000
21.287587787,591.3739,-1.0960,-0.1528, 596.6262, 0.8104
21.308393743,591.3797,-1.0665,-0.1531, 596.5959, 0.8670
21.328503388,591.3849,-1.0446,-0.1533, 596.5959, 0.7064
21.348615199,591.3904,-1.0275,-0.1535, 596.5656, 0.4124
21.368729884,591.3960,-1.0178,-0.1537, 596.5656, 0.0172
21.389061079,591.4017,-1.0156,-0.1539, 596.5356,-0.3354
21.409173432,591.4072,-1.0201,-0.1541, 596.5356,-0.6486
21.429287492,591.4125,-1.0283,-0.1543, 596.5356,-0.7490
21.449400595,591.4177,-1.0370,-0.1545, 596.5356,-0.7444
21.469515280,591.4226,-1.0454,-0.1547, 596.5356,-0.7413
21.489624842,591.4274,-1.0537,-0.1549, 596.5205,-0.7293
21.509735153,591.4319,-1.0616,-0.1551, 596.5205,-0.6900
21.529844422,591.4362,-1.0682,-0.1554, 596.5205,-0.6169
21.549960816,591.4404,-1.0732,-0.1556, 596.4905,-0.5361
21.570072002,591.4443,-1.0764,-0.1558, 596.4905,-0.4368
21.590185813,591.4482,-1.0778,-0.1560, 596.5397,-0.3633
21.610301498,591.4522,-1.0788,-0.1562, 596.5397,-0.3796
21.630412352,591.4563,-1.0802,-0.1564, 596.5397,-0.3952
21.650688768,591.4603,-1.0816,-0.1566, 596.5397,-0.3804
21.671109746,591.4642,-1.0826,-0.1568, 596.5397,-0.3534
21.691228186,591.4681,-1.0824,-0.1570, 596.5397,-0.2772
21.711347084,591.4720,-1.0804,-0.1572, 596.5397,-0.1880
21.731630666,591.4760,-1.0779,-0.1574, 596.5397,-0.2197
21.751750856,591.4799,-1.0773,-0.1576, 596.5094,-0.3311
21.771867671,591.4836,-1.0789,-0.1578, 596.5094,-0.4261
21.791994568,591.4873,-1.0820,-0.1580, 596.5714,-0.4991
21.812118716,591.4913,-1.0861,-0.1582, 596.5714,-0.5300
21.832224825,591.4951,-1.0906,-0.1584, 596.5714,-0.5593
21.852352513,591.4988,-1.0957,-0.1586, 596.5566,-0.5657
21.872489576,591.5023,-1.1001,-0.1588, 596.5566,-0.5254
21.892598184,591.5057,-1.1038,-0.1590, 596.5263,-0.4986
21.912734996,591.5089,-1.1073,-0.1592, 596.5263,-0.4958
21.932858602,591.5120,-1.1112,-0.1594, 596.5263,-0.5181
21.952965210,591.5149,-1.1150,-0.1596, 596.5112,-0.4965
21.973127061,591.5178,-1.1176,-0.1598, 596.5112,-0.4141
21.993392895,591.5213,-1.1183,-0.1601, 596.5756,-0.3165
22.013681935,591.5244,-1.1180,-0.1603, 596.5756,-0.3038
22.033787752,591.5275,-1.1178,-0.1605, 596.5756,-0.3167
22.053900817,591.5305,-1.1178,-0.1607, 596.5456,-0.3149
22.074013550,591.5334,-1.1178,-0.1609, 596.5456,-0.3233
22.094126199,591.5363,-1.1182,-0.1611, 596.5456,-0.3511
22.114242640,591.5392,-1.1189,-0.1613, 596.5456,-0.3611
22.134356580,591.5420,-1.1198,-0.1615, 596.5456,-0.3585
