time,altitude,velocity,accel_bias,alt (bmp),vert_accel
79.546615534,596.9814, 0.0549,-0.2615, 596.8777,-0.2556
79.566738608,596.9821, 0.0548,-0.2615, 596.8777,-0.2646
79.586851892,596.9826, 0.0548,-0.2615, 596.8474,-0.2570
79.606971799,596.9830, 0.0547,-0.2615, 596.8474,-0.2609
79.627085208,596.9834, 0.0547,-0.2615, 596.8474,-0.2588
79.647204078,596.9838, 0.0545,-0.2615, 596.8474,-0.2681
79.667320991,596.9842, 0.0544,-0.2615, 596.8474,-0.2640
79.687441486,596.9846, 0.0543,-0.2614, 596.8474,-0.2588
79.707749830,596.9850, 0.0544,-0.2614, 596.8474,-0.2525
79.727875866,596.9854, 0.0544,-0.2614, 596.8474,-0.2598
79.748000152,596.9857, 0.0544,-0.2614, 596.8474,-0.2541
79.768122564,596.9861, 0.0545,-0.2614, 596.8474,-0.2565
79.788241934,596.9865, 0.0545,-0.2614, 596.8326,-0.2550
79.808365762,596.9868, 0.0545,-0.2614, 596.8326,-0.2588
79.828485299,596.9871, 0.0545,-0.2614, 596.8326,-0.2565
79.848605794,596.9874, 0.0544,-0.2614, 596.8326,-0.2611
79.868727956,596.9877, 0.0545,-0.2614, 596.8326,-0.2522
79.888840202,596.9880, 0.0545,-0.2614, 596.8326,-0.2513
79.909116301,596.9882, 0.0547,-0.2614, 596.8326,-0.2458
79.929239670,596.9885, 0.0549,-0.2614, 596.8326,-0.2463
79.949363457,596.9888, 0.0551,-0.2614, 596.8326,-0.2446
79.969478119,596.9891, 0.0554,-0.2614, 596.8326,-0.2451
79.989590699,596.9895, 0.0556,-0.2614, 596.8326,-0.2451
80.009708694,596.9898, 0.0558,-0.2614, 596.8326,-0.2514
80.029828898,596.9901, 0.0559,-0.2613, 596.8326,-0.2534
80.049949601,596.9904, 0.0559,-0.2613, 596.8474,-0.2568
80.070274443,596.9908, 0.0559,-0.2613, 596.8474,-0.2512
80.090398105,596.9912, 0.0561,-0.2613, 596.8474,-0.2518
80.110506393,596.9916, 0.0562,-0.2613, 596.8474,-0.2506
80.130627971,596.9920, 0.0563,-0.2613, 596.8474,-0.2564
80.150882906,596.9924, 0.0563,-0.2613, 596.8626,-0.2532
80.171026398,596.9929, 0.0564,-0.2613, 596.8626,-0.2505
80.191135687,596.9933, 0.0565,-0.2613, 596.8626,-0.2556
80.211250058,596.9938, 0.0565,-0.2613, 596.8626,-0.2516
80.231393133,596.9942, 0.0567,-0.2613, 596.8626,-0.2520
80.251507129,596.9948, 0.0568,-0.2613, 596.8626,-0.2552
80.271620292,596.9953, 0.0568,-0.2613, 596.8626,-0.2592
80.291731871,596.9957, 0.0568,-0.2613, 596.8474,-0.2542
80.311847867,596.9961, 0.0569,-0.2613, 596.8474,-0.2565
80.331953489,596.9964, 0.0569,-0.2613, 596.8474,-0.2588
80.352067568,596.9968, 0.0568,-0.2613, 596.8474,-0.2569
80.372181273,596.9972, 0.0568,-0.2612, 596.8474,-0.2552
80.392438458,596.9975, 0.0568,-0.2612, 596.8474,-0.2580
80.412548204,596.9979, 0.0567,-0.2612, 596.8474,-0.2589
80.432662200,596.9983, 0.0567,-0.2612, 596.8171,-0.2576
80.452778404,596.9985, 0.0566,-0.2612, 596.8171,-0.2590
80.472889567,596.9987, 0.0566,-0.2612, 596.8171,-0.2530
80.493048432,596.9988, 0.0566,-0.2612, 596.8023,-0.2573
80.513160553,596.9990, 0.0566,-0.2612, 596.8023,-0.2539
80.533266009,596.9991, 0.0567,-0.2612, 596.8023,-0.2467
