time,altitude,velocity,accel_bias,alt (bmp),vert_accel
46.321330454,595.5899,-0.3601,-0.2286, 596.6269,-0.2524
46.341449844,595.5880,-0.3600,-0.2287, 596.6269,-0.2543
46.361750374,595.5860,-0.3599,-0.2287, 596.6269,-0.2547
46.381872388,595.5840,-0.3598,-0.2287, 596.6269,-0.2582
46.401985445,595.5821,-0.3597,-0.2288, 596.6417,-0.2575
46.422095628,595.5803,-0.3595,-0.2288, 596.6417,-0.2492
46.442209435,595.5784,-0.3594,-0.2289, 596.6572,-0.2586
46.462473304,595.5767,-0.3593,-0.2289, 596.6572,-0.2597
46.482627605,595.5749,-0.3593,-0.2290, 596.6572,-0.2635
46.502762034,595.5730,-0.3594,-0.2290, 596.5801,-0.2658
46.522884340,595.5709,-0.3595,-0.2290, 596.5801,-0.2695
46.543007313,595.5688,-0.3597,-0.2291, 596.5949,-0.2663
46.563116787,595.5668,-0.3598,-0.2291, 596.5949,-0.2708
46.583227803,595.5647,-0.3600,-0.2292, 596.5949,-0.2711
46.603499587,595.5627,-0.3601,-0.2292, 596.5949,-0.2666
46.623605437,595.5607,-0.3601,-0.2292, 596.5949,-0.2617
46.643753951,595.5587,-0.3600,-0.2293, 596.6252,-0.2522
46.663861514,595.5569,-0.3598,-0.2293, 596.6252,-0.2488
46.683973742,595.5546,-0.3593,-0.2294, 596.6252,-0.2477
46.704080847,595.5529,-0.3591,-0.2294, 596.6403,-0.2503
46.724194825,595.5512,-0.3588,-0.2295, 596.6403,-0.2535
46.744431286,595.5495,-0.3586,-0.2295, 596.6555,-0.2596
46.764548097,595.5479,-0.3585,-0.2296, 596.6555,-0.2631
46.784814595,595.5463,-0.3584,-0.2296, 596.6555,-0.2580
46.804929532,595.5448,-0.3583,-0.2296, 596.6707,-0.2577
46.825042302,595.5433,-0.3581,-0.2297, 596.6707,-0.2504
46.845157155,595.5419,-0.3577,-0.2297, 596.7010,-0.2479
46.865273258,595.5405,-0.3574,-0.2298, 596.7010,-0.2516
46.885382779,595.5392,-0.3571,-0.2298, 596.7010,-0.2521
46.905494591,595.5380,-0.3568,-0.2299, 596.7158,-0.2564
46.925606528,595.5368,-0.3566,-0.2299, 596.7158,-0.2546
46.945720215,595.5356,-0.3563,-0.2300, 596.6665,-0.2526
46.966112737,595.5341,-0.3561,-0.2300, 596.6665,-0.2537
46.986224757,595.5327,-0.3558,-0.2301, 596.6665,-0.2537
47.006341735,595.5313,-0.3555,-0.2301, 596.6665,-0.2496
47.026504165,595.5299,-0.3552,-0.2301, 596.6665,-0.2496
47.046783119,595.5285,-0.3549,-0.2302, 596.6665,-0.2516
47.066899347,595.5272,-0.3545,-0.2302, 596.6665,-0.2465
47.087174219,595.5258,-0.3542,-0.2303, 596.6665,-0.2484
47.107294988,595.5245,-0.3538,-0.2303, 596.6817,-0.2493
47.127411841,595.5233,-0.3535,-0.2304, 596.6817,-0.2540
47.147532527,595.5221,-0.3532,-0.2304, 596.6817,-0.2558
47.167641548,595.5208,-0.3530,-0.2305, 596.6817,-0.2615
47.187753735,595.5196,-0.3529,-0.2305, 596.6817,-0.2584
47.207866755,595.5184,-0.3527,-0.2306, 596.6817,-0.2598
47.227983608,595.5172,-0.3525,-0.2306, 596.6817,-0.2597
47.248094503,595.5161,-0.3524,-0.2307, 596.6965,-0.2554
47.268227312,595.5149,-0.3521,-0.2307, 596.6965,-0.2486
47.288570716,595.5139,-0.3517,-0.2308, 596.6965,-0.2487
47.308685777,595.5125,-0.3512,-0.2308, 596.6965,-0.2522
