time,altitude,velocity,accel_bias,alt (bmp),vert_accel
36.251262824,597.7671, 0.4246,-0.2262, 596.5925,-0.1438
36.271389915,597.7697, 0.4341,-0.2262, 596.5925, 0.4358
36.291504342,597.7726, 0.4462,-0.2261, 596.5773, 0.2816
36.311640599,597.7755, 0.4545,-0.2261, 596.5773, 0.1252
36.331760941,597.7787, 0.4678,-0.2260, 596.5773, 0.5691
36.351860870,597.7821, 0.4750,-0.2260, 596.5925, 0.0198
36.371971047,597.7856, 0.4782,-0.2259, 596.5925,-0.1130
36.392078391,597.7892, 0.4778,-0.2259, 596.6528,-0.1522
36.412188526,597.7930, 0.4753,-0.2259, 596.6528,-0.3131
36.432449931,597.7967, 0.4700,-0.2258, 596.6528,-0.3057
36.452589271,597.8003, 0.4661,-0.2258, 596.6679,-0.4470
36.472696532,597.8039, 0.4621,-0.2257, 596.6679,-0.2759
36.492804959,597.8081, 0.4606,-0.2257, 596.6183,-0.2238
36.512914511,597.8112, 0.4533,-0.2256, 596.6183,-0.5407
36.533021647,597.8142, 0.4464,-0.2256, 596.6486,-0.6459
36.553294551,597.8171, 0.4368,-0.2255, 596.6486,-0.7131
36.573408019,597.8199, 0.4285,-0.2255, 596.6486,-0.5286
36.593516113,597.8224, 0.4193,-0.2254, 596.6638,-0.6778
36.613627498,597.8249, 0.4079,-0.2254, 596.6638,-0.8359
36.633737801,597.8270, 0.3960,-0.2253, 596.6448,-0.7198
36.653855732,597.8289, 0.3886,-0.2253, 596.6448,-0.5191
36.673971496,597.8306, 0.3823,-0.2252, 596.6448,-0.4890
36.694083303,597.8322, 0.3770,-0.2252, 596.6448,-0.4281
36.714194318,597.8337, 0.3727,-0.2251, 596.6448,-0.3899
36.734304209,597.8351, 0.3695,-0.2251, 596.6748,-0.3148
36.754421265,597.8366, 0.3677,-0.2250, 596.6748,-0.2849
36.774527281,597.8381, 0.3659,-0.2250, 596.6748,-0.2711
36.794641129,597.8396, 0.3643,-0.2250, 596.7051,-0.2686
36.814753477,597.8411, 0.3627,-0.2249, 596.7051,-0.2635
36.834867492,597.8426, 0.3617,-0.2249, 596.6428,-0.2268
36.855099531,597.8438, 0.3607,-0.2248, 596.6428,-0.2504
36.875210213,597.8449, 0.3588,-0.2248, 596.6428,-0.2941
36.895330018,597.8460, 0.3566,-0.2247, 596.6583,-0.2976
36.915449699,597.8471, 0.3551,-0.2247, 596.6583,-0.2360
36.935558089,597.8482, 0.3544,-0.2246, 596.6731,-0.2201
36.955839496,597.8494, 0.3532,-0.2246, 596.6731,-0.2617
36.976001546,597.8505, 0.3515,-0.2245, 596.6731,-0.3125
36.996122851,597.8514, 0.3423,-0.2245, 596.6262,-1.0043
37.016232450,597.8517, 0.3092,-0.2244, 596.6262,-2.5754
37.036362254,597.8511, 0.2406,-0.2244, 596.6414,-3.8018
37.056628621,597.8491, 0.1699,-0.2243, 596.6414,-3.4704
37.076737803,597.8458, 0.1136,-0.2243, 596.6414,-2.8303
37.096844944,597.8415, 0.0677,-0.2242, 596.6224,-2.2976
37.116984538,597.8363, 0.0304,-0.2242, 596.6224,-1.9094
37.137094262,597.8305,-0.0001,-0.2241, 596.6521,-1.6086
37.157203194,597.8243,-0.0252,-0.2241, 596.6521,-1.3442
37.177336539,597.8177,-0.0457,-0.2240, 596.6521,-1.1369
37.197446388,597.8092,-0.0663,-0.2240, 596.7130,-0.9327
37.217555320,597.8022,-0.0796,-0.2239, 596.7130,-0.8043
37.237670168,597.7950,-0.0905,-0.2239, 596.7427,-0.7050
