time,altitude,velocity,accel_bias,alt (bmp),vert_accel
56.390153900,595.7227,-0.1766,-0.2523, 596.8105,-0.2585
56.410263795,595.7251,-0.1759,-0.2523, 596.8105,-0.2606
56.430377439,595.7270,-0.1753,-0.2524, 596.8105,-0.2545
56.450484959,595.7291,-0.1747,-0.2524, 596.8557,-0.2554
56.470595520,595.7313,-0.1740,-0.2525, 596.8557,-0.2594
56.490881307,595.7335,-0.1735,-0.2525, 596.8557,-0.2620
56.511153553,595.7357,-0.1729,-0.2526, 596.8557,-0.2604
56.531272572,595.7378,-0.1724,-0.2526, 596.8557,-0.2671
56.551392215,595.7401,-0.1719,-0.2526, 596.8708,-0.2607
56.571514566,595.7423,-0.1714,-0.2527, 596.8708,-0.2590
56.591629252,595.7446,-0.1709,-0.2527, 596.8857,-0.2648
56.611733564,595.7469,-0.1704,-0.2528, 596.8857,-0.2660
56.631854667,595.7492,-0.1700,-0.2528, 596.8857,-0.2697
56.651971357,595.7515,-0.1696,-0.2529, 596.8857,-0.2650
56.672087921,595.7538,-0.1691,-0.2529, 596.8857,-0.2696
56.692198820,595.7562,-0.1688,-0.2530, 596.9160,-0.2725
56.712317968,595.7586,-0.1684,-0.2530, 596.9160,-0.2676
56.732442740,595.7611,-0.1680,-0.2531, 596.9160,-0.2758
56.752558639,595.7635,-0.1676,-0.2531, 596.9160,-0.2640
56.772672037,595.7660,-0.1671,-0.2531, 596.9160,-0.2556
56.792786519,595.7684,-0.1664,-0.2532, 596.8857,-0.2570
56.812952702,595.7707,-0.1657,-0.2532, 596.8857,-0.2559
56.833071933,595.7730,-0.1653,-0.2533, 596.8857,-0.2673
56.853195872,595.7752,-0.1648,-0.2533, 596.8708,-0.2662
56.873317936,595.7774,-0.1643,-0.2534, 596.8708,-0.2610
56.893476828,595.7797,-0.1638,-0.2534, 596.9201,-0.2607
56.913597434,595.7821,-0.1632,-0.2535, 596.9201,-0.2561
56.933759534,595.7846,-0.1624,-0.2535, 596.9201,-0.2530
56.953891347,595.7871,-0.1618,-0.2536, 596.9201,-0.2539
56.973994039,595.7895,-0.1611,-0.2536, 596.9201,-0.2581
56.994093314,595.7919,-0.1605,-0.2536, 596.8901,-0.2577
57.014205838,595.7943,-0.1599,-0.2537, 596.8901,-0.2532
57.034313404,595.7966,-0.1592,-0.2537, 596.8901,-0.2560
57.054413263,595.7989,-0.1585,-0.2538, 596.8901,-0.2532
57.074512414,595.8012,-0.1578,-0.2538, 596.8901,-0.2525
57.094613397,595.8035,-0.1572,-0.2539, 596.8901,-0.2570
57.114731712,595.8058,-0.1567,-0.2539, 596.8901,-0.2691
57.134851193,595.8082,-0.1565,-0.2539, 596.8901,-0.2752
57.154973424,595.8110,-0.1562,-0.2540, 596.8901,-0.2749
57.175093488,595.8133,-0.1558,-0.2540, 596.8901,-0.2658
57.195198471,595.8156,-0.1554,-0.2541, 596.8746,-0.2660
57.215317994,595.8178,-0.1550,-0.2541, 596.8746,-0.2686
57.235428018,595.8200,-0.1546,-0.2542, 596.8746,-0.2675
57.255539001,595.8222,-0.1543,-0.2542, 596.8746,-0.2728
57.275654982,595.8244,-0.1537,-0.2543, 596.8746,-0.2636
57.295765589,595.8266,-0.1535,-0.2543, 596.8746,-0.2771
57.315886945,595.8288,-0.1533,-0.2543, 596.8746,-0.2792
57.335993678,595.8310,-0.1530,-0.2544, 596.8447,-0.2705
57.356103369,595.8331,-0.1526,-0.2544, 596.8447,-0.2704
57.376364872,595.8351,-0.1523,-0.2545, 596.8447,-0.2672
