time,altitude,velocity,accel_bias,alt (bmp),vert_accel
138.960496158,596.8362, 0.0298,-0.2620, 596.9122,-0.2738
138.980612284,596.8373, 0.0296,-0.2620, 596.9439,-0.2745
139.000727868,596.8384, 0.0294,-0.2620, 596.9439,-0.2751
139.020858575,596.8395, 0.0292,-0.2620, 596.9287,-0.2736
139.040972534,596.8405, 0.0291,-0.2620, 596.9287,-0.2691
139.061081494,596.8415, 0.0290,-0.2620, 596.9136,-0.2726
139.081189913,596.8424, 0.0290,-0.2620, 596.9136,-0.2671
139.101301331,596.8434, 0.0290,-0.2620, 596.9136,-0.2635
139.121417165,596.8444, 0.0291,-0.2620, 596.9756,-0.2632
139.141526458,596.8457, 0.0290,-0.2620, 596.9756,-0.2708
139.161642750,596.8469, 0.0289,-0.2620, 596.9604,-0.2718
139.181756418,596.8480, 0.0288,-0.2620, 596.9604,-0.2698
139.201866878,596.8491, 0.0287,-0.2620, 596.9604,-0.2721
139.221978962,596.8503, 0.0285,-0.2620, 596.9604,-0.2701
139.242098504,596.8514, 0.0285,-0.2620, 596.9604,-0.2688
139.262208797,596.8525, 0.0283,-0.2620, 596.9604,-0.2730
139.282322298,596.8536, 0.0282,-0.2620, 596.9604,-0.2667
139.302434341,596.8546, 0.0283,-0.2620, 596.9604,-0.2609
139.322545176,596.8558, 0.0284,-0.2620, 596.9756,-0.2588
139.342655844,596.8569, 0.0286,-0.2621, 596.9756,-0.2522
139.362767137,596.8581, 0.0289,-0.2621, 596.9604,-0.2522
139.382882221,596.8592, 0.0291,-0.2621, 596.9604,-0.2557
139.403002138,596.8602, 0.0293,-0.2621, 596.9604,-0.2608
139.423121013,596.8613, 0.0293,-0.2621, 596.9456,-0.2685
139.443243679,596.8623, 0.0292,-0.2621, 596.9456,-0.2637
139.463362096,596.8633, 0.0293,-0.2621, 596.9456,-0.2577
139.483631328,596.8642, 0.0294,-0.2621, 596.9456,-0.2621
139.503752453,596.8652, 0.0294,-0.2621, 596.9456,-0.2706
139.523873661,596.8660, 0.0293,-0.2621, 596.8832,-0.2649
139.544043947,596.8667, 0.0293,-0.2621, 596.8832,-0.2644
139.564168113,596.8674, 0.0293,-0.2621, 596.8987,-0.2601
139.584295946,596.8681, 0.0294,-0.2621, 596.8987,-0.2522
139.604408072,596.8688, 0.0297,-0.2621, 596.8987,-0.2495
139.624516532,596.8695, 0.0299,-0.2621, 596.8987,-0.2545
139.644628160,596.8703, 0.0299,-0.2621, 596.8987,-0.2648
139.664736332,596.8710, 0.0299,-0.2621, 596.9136,-0.2641
139.684837254,596.8718, 0.0299,-0.2621, 596.9136,-0.2679
139.704942176,596.8726, 0.0297,-0.2621, 596.9136,-0.2720
139.725047348,596.8734, 0.0296,-0.2621, 596.9136,-0.2680
139.745188974,596.8742, 0.0296,-0.2621, 596.9136,-0.2627
139.765303561,596.8751, 0.0296,-0.2621, 596.8987,-0.2603
139.785408692,596.8758, 0.0296,-0.2621, 596.8987,-0.2594
139.805520613,596.8765, 0.0297,-0.2621, 596.8987,-0.2605
139.825630367,596.8770, 0.0297,-0.2621, 596.8515,-0.2595
139.845744997,596.8775, 0.0298,-0.2621, 596.8515,-0.2580
139.865861917,596.8779, 0.0298,-0.2621, 596.8515,-0.2604
139.885976546,596.8784, 0.0298,-0.2621, 596.8515,-0.2577
139.906088509,596.8788, 0.0299,-0.2621, 596.8515,-0.2546
139.926351494,596.8792, 0.0300,-0.2621, 596.8515,-0.2567
139.946636227,596.8797, 0.0301,-0.2621, 596.8515,-0.2581
