time,altitude,velocity,accel_bias,alt (bmp),vert_accel
48.335921173,595.4730,-0.3350,-0.2333, 596.7086,-0.2696
48.356050488,595.4726,-0.3349,-0.2333, 596.7237,-0.2697
48.376172886,595.4722,-0.3347,-0.2334, 596.7237,-0.2593
48.396304575,595.4718,-0.3345,-0.2334, 596.7237,-0.2621
48.416430973,595.4714,-0.3343,-0.2335, 596.7237,-0.2601
48.436555246,595.4711,-0.3340,-0.2335, 596.7237,-0.2586
48.456677769,595.4707,-0.3337,-0.2336, 596.7237,-0.2563
48.476796835,595.4703,-0.3334,-0.2336, 596.7237,-0.2589
48.496908360,595.4700,-0.3331,-0.2337, 596.7389,-0.2583
48.517037049,595.4697,-0.3328,-0.2337, 596.7389,-0.2600
48.537144533,595.4695,-0.3325,-0.2338, 596.7389,-0.2629
48.557247726,595.4691,-0.3322,-0.2338, 596.7237,-0.2610
48.577354626,595.4688,-0.3320,-0.2339, 596.7237,-0.2605
48.597457569,595.4685,-0.3316,-0.2339, 596.7237,-0.2576
48.617569469,595.4682,-0.3313,-0.2340, 596.7237,-0.2581
48.637675622,595.4679,-0.3310,-0.2340, 596.7237,-0.2580
48.657780236,595.4675,-0.3308,-0.2341, 596.6934,-0.2657
48.677936510,595.4670,-0.3306,-0.2341, 596.6934,-0.2635
48.698042498,595.4665,-0.3304,-0.2342, 596.6934,-0.2679
48.718155486,595.4660,-0.3303,-0.2342, 596.6934,-0.2627
48.738265557,595.4656,-0.3301,-0.2343, 596.6934,-0.2636
48.758490196,595.4652,-0.3298,-0.2343, 596.6934,-0.2606
48.778603558,595.4648,-0.3295,-0.2344, 596.6934,-0.2565
48.798714255,595.4644,-0.3292,-0.2344, 596.6934,-0.2575
48.818986220,595.4640,-0.3289,-0.2345, 596.6934,-0.2564
48.839110456,595.4636,-0.3285,-0.2345, 596.6786,-0.2533
48.859229317,595.4631,-0.3282,-0.2346, 596.6786,-0.2619
48.879349221,595.4627,-0.3281,-0.2346, 596.6786,-0.2663
48.899469791,595.4622,-0.3280,-0.2347, 596.6631,-0.2722
48.919590527,595.4617,-0.3280,-0.2347, 596.6631,-0.2723
48.939708223,595.4612,-0.3280,-0.2348, 596.6631,-0.2745
48.959818211,595.4607,-0.3280,-0.2348, 596.6631,-0.2692
48.979919700,595.4602,-0.3279,-0.2349, 596.6631,-0.2672
49.000041770,595.4597,-0.3278,-0.2349, 596.6631,-0.2655
49.020165173,595.4592,-0.3277,-0.2350, 596.6631,-0.2681
49.040445636,595.4587,-0.3276,-0.2350, 596.6631,-0.2689
49.060565540,595.4582,-0.3276,-0.2351, 596.6631,-0.2722
49.080685443,595.4577,-0.3276,-0.2351, 596.6631,-0.2716
49.100804472,595.4572,-0.3275,-0.2352, 596.6631,-0.2674
49.121068188,595.4567,-0.3274,-0.2352, 596.6631,-0.2745
49.141186883,595.4563,-0.3275,-0.2353, 596.6786,-0.2754
49.161291580,595.4559,-0.3275,-0.2353, 596.6786,-0.2757
49.181413400,595.4555,-0.3275,-0.2354, 596.6786,-0.2741
49.201532553,595.4551,-0.3274,-0.2354, 596.6934,-0.2692
49.221648832,595.4548,-0.3273,-0.2355, 596.6934,-0.2701
49.241752488,595.4545,-0.3273,-0.2355, 596.6786,-0.2737
49.261872225,595.4541,-0.3272,-0.2356, 596.6786,-0.2653
49.281977963,595.4537,-0.3270,-0.2356, 596.6786,-0.2643
49.302086868,595.4533,-0.3268,-0.2357, 596.6786,-0.2613
49.322199398,595.4530,-0.3264,-0.2357, 596.6786,-0.2543
