time,altitude,velocity,accel_bias,alt (bmp),vert_accel
184.281706621,596.8001, 0.0021,-0.2582, 596.8291,-0.2645
184.301817838,596.8002, 0.0020,-0.2582, 596.8291,-0.2640
184.321932430,596.8004, 0.0020,-0.2582, 596.8291,-0.2556
184.342042480,596.8006, 0.0020,-0.2582, 596.8291,-0.2593
184.362145532,596.8007, 0.0020,-0.2582, 596.8291,-0.2630
184.382268456,596.8009, 0.0018,-0.2582, 596.8291,-0.2685
184.402383631,596.8011, 0.0017,-0.2582, 596.8291,-0.2608
184.422497140,596.8012, 0.0017,-0.2582, 596.8291,-0.2590
184.442611523,596.8014, 0.0017,-0.2582, 596.8291,-0.2593
184.462721157,596.8016, 0.0017,-0.2582, 596.8291,-0.2594
184.482841415,596.8017, 0.0017,-0.2582, 596.8291,-0.2602
184.502963256,596.8019, 0.0017,-0.2582, 596.8291,-0.2615
184.523081847,596.8022, 0.0017,-0.2582, 596.8912,-0.2603
184.543200897,596.8027, 0.0017,-0.2582, 596.8912,-0.2644
184.563318238,596.8031, 0.0016,-0.2582, 596.8760,-0.2597
184.583440829,596.8035, 0.0016,-0.2582, 596.8760,-0.2675
184.603564420,596.8039, 0.0015,-0.2582, 596.8760,-0.2711
184.623680720,596.8043, 0.0013,-0.2582, 596.8912,-0.2694
184.643818144,596.8047, 0.0010,-0.2582, 596.8912,-0.2818
184.663921448,596.8052, 0.0007,-0.2582, 596.8760,-0.2754
184.684020586,596.8055, 0.0002,-0.2582, 596.8760,-0.2852
184.704130348,596.8059,-0.0001,-0.2582, 596.8760,-0.2645
184.724238526,596.8062,-0.0002,-0.2582, 596.8760,-0.2689
184.744374660,596.8066,-0.0002,-0.2582, 596.8760,-0.2651
184.764482047,596.8069,-0.0001,-0.2582, 596.8760,-0.2524
184.784588226,596.8072,-0.0001,-0.2582, 596.8760,-0.2585
184.804696613,596.8075, 0.0001,-0.2582, 596.8760,-0.2428
184.824811415,596.8080, 0.0005,-0.2582, 596.8760,-0.2436
184.844915011,596.8083, 0.0008,-0.2582, 596.8760,-0.2492
184.865029939,596.8087, 0.0011,-0.2582, 596.8760,-0.2464
184.885145242,596.8090, 0.0013,-0.2582, 596.8760,-0.2507
184.905548385,596.8094, 0.0015,-0.2582, 596.8760,-0.2533
184.925654272,596.8097, 0.0018,-0.2582, 596.8760,-0.2437
184.945763742,596.8101, 0.0020,-0.2582, 596.8760,-0.2526
184.965878587,596.8104, 0.0021,-0.2582, 596.8608,-0.2548
184.985990182,596.8107, 0.0022,-0.2582, 596.8608,-0.2561
185.006102943,596.8110, 0.0022,-0.2582, 596.8608,-0.2568
185.026215788,596.8112, 0.0023,-0.2582, 596.8460,-0.2574
185.046476823,596.8114, 0.0023,-0.2582, 596.8460,-0.2591
185.066588501,596.8116, 0.0023,-0.2582, 596.8305,-0.2606
185.086703304,596.8117, 0.0021,-0.2583, 596.8305,-0.2685
185.106816565,596.8119, 0.0019,-0.2583, 596.8305,-0.2684
185.126939742,596.8120, 0.0019,-0.2583, 596.8460,-0.2603
185.147065335,596.8122, 0.0018,-0.2583, 596.8460,-0.2610
185.167184846,596.8124, 0.0018,-0.2583, 596.8460,-0.2608
185.187307064,596.8126, 0.0018,-0.2583, 596.8460,-0.2576
185.207428408,596.8128, 0.0018,-0.2583, 596.8460,-0.2598
185.227573041,596.8132, 0.0018,-0.2583, 596.8929,-0.2606
185.247699175,596.8136, 0.0019,-0.2583, 596.8929,-0.2565
185.267821769,596.8140, 0.0020,-0.2583, 596.8929,-0.2549
