time,altitude,velocity,accel_bias,alt (bmp),vert_accel
254.769066754,596.7043, 0.0002,-0.2584, 596.6831,-0.2513
254.789187178,596.7042, 0.0002,-0.2584, 596.6831,-0.2608
254.809307812,596.7040, 0.0001,-0.2584, 596.6831,-0.2623
254.829427486,596.7039, 0.0001,-0.2584, 596.6831,-0.2562
254.849554077,596.7038, 0.0000,-0.2584, 596.6831,-0.2594
254.869671836,596.7038,-0.0000,-0.2584, 596.6979,-0.2617
254.889786720,596.7037,-0.0001,-0.2584, 596.6979,-0.2655
254.909910102,596.7037,-0.0002,-0.2584, 596.7134,-0.2580
254.930024236,596.7037,-0.0002,-0.2584, 596.7134,-0.2617
254.950131538,596.7037,-0.0002,-0.2584, 596.7134,-0.2575
254.970256504,596.7036,-0.0003,-0.2584, 596.6665,-0.2645
254.990475209,596.7034,-0.0004,-0.2584, 596.6665,-0.2655
255.010582427,596.7032,-0.0006,-0.2584, 596.6665,-0.2658
255.030695478,596.7030,-0.0007,-0.2584, 596.6665,-0.2652
255.050798196,596.7028,-0.0009,-0.2584, 596.6665,-0.2625
255.070951076,596.7027,-0.0010,-0.2584, 596.6965,-0.2639
255.091160741,596.7026,-0.0010,-0.2584, 596.6965,-0.2605
255.111273542,596.7025,-0.0011,-0.2584, 596.6965,-0.2623
255.131380135,596.7025,-0.0013,-0.2584, 596.6965,-0.2702
255.151524807,596.7024,-0.0016,-0.2584, 596.6965,-0.2664
255.171636274,596.7023,-0.0017,-0.2584, 596.6965,-0.2650
255.191739160,596.7022,-0.0018,-0.2584, 596.6965,-0.2585
255.211858793,596.7022,-0.0018,-0.2584, 596.7268,-0.2610
255.232140325,596.7023,-0.0018,-0.2584, 596.7268,-0.2563
255.252245793,596.7024,-0.0017,-0.2584, 596.6621,-0.2574
255.272356802,596.7021,-0.0018,-0.2584, 596.6621,-0.2589
255.292472061,596.7019,-0.0018,-0.2584, 596.6621,-0.2585
255.312579529,596.7016,-0.0019,-0.2584, 596.6621,-0.2623
255.332682497,596.7014,-0.0019,-0.2584, 596.6621,-0.2575
255.352793507,596.7011,-0.0019,-0.2584, 596.6776,-0.2560
255.372910724,596.7010,-0.0019,-0.2584, 596.6776,-0.2565
255.393028274,596.7008,-0.0018,-0.2584, 596.6776,-0.2550
255.413144616,596.7007,-0.0018,-0.2584, 596.6924,-0.2568
255.433264499,596.7006,-0.0018,-0.2584, 596.6924,-0.2557
255.453378175,596.7005,-0.0017,-0.2584, 596.7075,-0.2533
255.473488934,596.7005,-0.0016,-0.2584, 596.7075,-0.2523
255.493607859,596.7005,-0.0016,-0.2584, 596.7075,-0.2609
255.513718868,596.7005,-0.0016,-0.2584, 596.7075,-0.2566
255.533830377,596.7004,-0.0015,-0.2584, 596.7075,-0.2537
255.553946178,596.7004,-0.0015,-0.2584, 596.7075,-0.2584
255.574058770,596.7004,-0.0015,-0.2584, 596.7075,-0.2608
255.594176112,596.7004,-0.0016,-0.2584, 596.7075,-0.2605
255.614289871,596.7004,-0.0017,-0.2584, 596.7075,-0.2626
255.634404838,596.7004,-0.0018,-0.2584, 596.7075,-0.2633
255.654519516,596.7004,-0.0018,-0.2584, 596.7227,-0.2615
255.674658566,596.7005,-0.0018,-0.2584, 596.7227,-0.2562
255.694774827,596.7005,-0.0017,-0.2584, 596.7227,-0.2572
255.714884421,596.7004,-0.0018,-0.2584, 596.6607,-0.2649
255.735004182,596.7002,-0.0020,-0.2584, 596.6607,-0.2635
255.755136649,596.6999,-0.0022,-0.2584, 596.6459,-0.2696
