time,altitude,velocity,accel_bias,alt (bmp),vert_accel
106.741944779,596.7461, 0.0032,-0.2601, 596.7158,-0.2570
106.762058253,596.7460, 0.0032,-0.2601, 596.7158,-0.2579
106.782173353,596.7460, 0.0033,-0.2601, 596.7310,-0.2552
106.802449931,596.7460, 0.0035,-0.2601, 596.7310,-0.2528
106.822562698,596.7460, 0.0036,-0.2601, 596.7310,-0.2543
106.842672840,596.7459, 0.0036,-0.2601, 596.7310,-0.2561
106.862777816,596.7459, 0.0037,-0.2601, 596.6817,-0.2606
106.883061143,596.7457, 0.0036,-0.2601, 596.6817,-0.2637
106.903182075,596.7454, 0.0035,-0.2601, 596.6817,-0.2629
106.923303299,596.7452, 0.0035,-0.2601, 596.6965,-0.2586
106.943422481,596.7450, 0.0036,-0.2601, 596.6965,-0.2544
106.963541872,596.7448, 0.0038,-0.2601, 596.6965,-0.2447
106.983667429,596.7446, 0.0041,-0.2601, 596.6965,-0.2426
107.003787652,596.7445, 0.0045,-0.2601, 596.6965,-0.2387
107.023909834,596.7443, 0.0048,-0.2601, 596.7120,-0.2443
107.044028767,596.7443, 0.0052,-0.2601, 596.7120,-0.2374
107.064129952,596.7442, 0.0056,-0.2601, 596.7120,-0.2380
107.084250550,596.7441, 0.0060,-0.2601, 596.7120,-0.2438
107.104369025,596.7441, 0.0063,-0.2601, 596.7120,-0.2424
107.124481916,596.7440, 0.0065,-0.2601, 596.6965,-0.2515
107.144603765,596.7439, 0.0067,-0.2601, 596.6965,-0.2486
107.164725822,596.7438, 0.0068,-0.2601, 596.7120,-0.2550
107.184834381,596.7437, 0.0069,-0.2601, 596.7120,-0.2546
107.204964728,596.7437, 0.0069,-0.2601, 596.7120,-0.2580
107.225083202,596.7437, 0.0068,-0.2601, 596.7120,-0.2644
107.245211092,596.7436, 0.0069,-0.2601, 596.7120,-0.2543
107.265326275,596.7436, 0.0070,-0.2601, 596.7268,-0.2553
107.285439833,596.7436, 0.0072,-0.2601, 596.7268,-0.2502
107.305563640,596.7437, 0.0073,-0.2601, 596.7268,-0.2520
107.325698112,596.7437, 0.0075,-0.2601, 596.7120,-0.2494
107.345801296,596.7437, 0.0076,-0.2601, 596.7120,-0.2514
107.365909688,596.7436, 0.0078,-0.2601, 596.7268,-0.2498
107.386019913,596.7437, 0.0079,-0.2601, 596.7268,-0.2589
107.406127014,596.7438, 0.0080,-0.2601, 596.7268,-0.2571
107.426233490,596.7438, 0.0083,-0.2601, 596.7268,-0.2401
107.446344548,596.7439, 0.0086,-0.2601, 596.7268,-0.2417
107.466451482,596.7440, 0.0089,-0.2601, 596.7420,-0.2438
107.486567332,596.7441, 0.0094,-0.2601, 596.7420,-0.2369
107.506685264,596.7443, 0.0096,-0.2601, 596.7420,-0.2518
107.526797906,596.7443, 0.0096,-0.2601, 596.6800,-0.2629
107.546956333,596.7441, 0.0097,-0.2601, 596.6800,-0.2577
107.567075807,596.7440, 0.0095,-0.2601, 596.7103,-0.2694
107.587198947,596.7440, 0.0098,-0.2601, 596.7103,-0.2384
107.607312089,596.7441, 0.0100,-0.2601, 596.7103,-0.2583
107.627442728,596.7441, 0.0100,-0.2601, 596.7254,-0.2606
107.647708978,596.7442, 0.0100,-0.2601, 596.7254,-0.2571
107.667831122,596.7443, 0.0101,-0.2601, 596.7403,-0.2528
107.687946642,596.7445, 0.0102,-0.2601, 596.7403,-0.2503
107.708066453,596.7447, 0.0105,-0.2601, 596.7403,-0.2449
107.728184472,596.7448, 0.0109,-0.2601, 596.7403,-0.2407
