time,altitude,velocity,accel_bias,alt (bmp),vert_accel
61.424885281,596.2217,-0.0463,-0.2608, 596.6596,-0.2573
61.445001405,596.2230,-0.0459,-0.2608, 596.6448,-0.2530
61.465116029,596.2242,-0.0456,-0.2608, 596.6448,-0.2591
61.485226154,596.2253,-0.0453,-0.2608, 596.6596,-0.2536
61.505343778,596.2266,-0.0449,-0.2608, 596.6596,-0.2582
61.525452320,596.2279,-0.0446,-0.2608, 596.6596,-0.2546
61.545565778,596.2292,-0.0442,-0.2609, 596.6596,-0.2536
61.565675778,596.2304,-0.0438,-0.2609, 596.6596,-0.2541
61.585785611,596.2317,-0.0434,-0.2609, 596.6900,-0.2560
61.605893987,596.2331,-0.0431,-0.2609, 596.6900,-0.2626
61.626011777,596.2346,-0.0428,-0.2609, 596.6900,-0.2577
61.646126655,596.2360,-0.0425,-0.2609, 596.7051,-0.2577
61.666235618,596.2375,-0.0420,-0.2610, 596.7051,-0.2529
61.686344122,596.2390,-0.0416,-0.2610, 596.7199,-0.2585
61.706466875,596.2406,-0.0412,-0.2610, 596.7199,-0.2596
61.726583128,596.2422,-0.0408,-0.2610, 596.7199,-0.2579
61.746697590,596.2438,-0.0405,-0.2610, 596.7199,-0.2600
61.766809719,596.2453,-0.0402,-0.2611, 596.7199,-0.2602
61.786974633,596.2469,-0.0399,-0.2611, 596.7199,-0.2586
61.807118841,596.2485,-0.0396,-0.2611, 596.7199,-0.2594
61.827256466,596.2501,-0.0392,-0.2611, 596.7199,-0.2562
61.847360388,596.2517,-0.0388,-0.2611, 596.7354,-0.2565
61.867470726,596.2533,-0.0383,-0.2612, 596.7354,-0.2522
61.887581938,596.2550,-0.0378,-0.2612, 596.7354,-0.2544
61.907683444,596.2566,-0.0371,-0.2612, 596.7354,-0.2348
61.927781283,596.2583,-0.0362,-0.2612, 596.7354,-0.2302
61.947891913,596.2600,-0.0354,-0.2612, 596.7354,-0.2331
61.967999209,596.2616,-0.0347,-0.2613, 596.7354,-0.2393
61.988147416,596.2633,-0.0341,-0.2613, 596.7503,-0.2495
62.008290583,596.2651,-0.0337,-0.2613, 596.7503,-0.2536
62.029413986,596.2668,-0.0332,-0.2613, 596.7503,-0.2566
62.049705507,596.2690,-0.0329,-0.2613, 596.7503,-0.2656
62.069815511,596.2708,-0.0326,-0.2614, 596.7503,-0.2649
62.089995506,596.2725,-0.0325,-0.2614, 596.7658,-0.2683
62.110109468,596.2744,-0.0322,-0.2614, 596.7658,-0.2637
62.130233345,596.2762,-0.0319,-0.2614, 596.7658,-0.2603
62.150350765,596.2780,-0.0315,-0.2614, 596.7658,-0.2582
62.170463144,596.2798,-0.0312,-0.2614, 596.7658,-0.2631
62.190835778,596.2816,-0.0309,-0.2615, 596.7186,-0.2621
62.210956031,596.2831,-0.0306,-0.2615, 596.7186,-0.2613
62.231081992,596.2847,-0.0303,-0.2615, 596.7186,-0.2574
62.251201745,596.2862,-0.0299,-0.2615, 596.7034,-0.2577
62.271310958,596.2877,-0.0295,-0.2615, 596.7034,-0.2572
62.291430419,596.2892,-0.0292,-0.2616, 596.7034,-0.2572
62.311549547,596.2907,-0.0288,-0.2616, 596.7034,-0.2591
62.331668217,596.2922,-0.0286,-0.2616, 596.7034,-0.2606
62.351776347,596.2933,-0.0283,-0.2616, 596.7034,-0.2580
62.371881102,596.2948,-0.0280,-0.2616, 596.7034,-0.2543
62.392026268,596.2963,-0.0276,-0.2616, 596.6886,-0.2528
62.412141105,596.2977,-0.0272,-0.2616, 596.6886,-0.2519
