time,altitude,velocity,accel_bias,alt (bmp),vert_accel
116.808653647,596.7632, 0.0104,-0.2586, 596.5708,-0.2481
116.828772199,596.7625, 0.0106,-0.2586, 596.5708,-0.2419
116.848881501,596.7617, 0.0109,-0.2586, 596.5708,-0.2358
116.868994345,596.7609, 0.0111,-0.2586, 596.5391,-0.2425
116.889108147,596.7600, 0.0112,-0.2586, 596.5391,-0.2477
116.909224783,596.7591, 0.0114,-0.2586, 596.5391,-0.2420
116.929336418,596.7582, 0.0115,-0.2585, 596.5391,-0.2482
116.949442388,596.7573, 0.0116,-0.2585, 596.5391,-0.2497
116.969552941,596.7565, 0.0116,-0.2585, 596.5539,-0.2469
116.989662160,596.7557, 0.0117,-0.2585, 596.5539,-0.2542
117.009815374,596.7549, 0.0116,-0.2585, 596.5539,-0.2556
117.029930259,596.7543, 0.0116,-0.2585, 596.5539,-0.2494
117.050044311,596.7535, 0.0117,-0.2585, 596.5539,-0.2537
117.070156405,596.7527, 0.0116,-0.2585, 596.5694,-0.2582
117.090276331,596.7520, 0.0115,-0.2585, 596.5694,-0.2530
117.110390717,596.7513, 0.0115,-0.2585, 596.5694,-0.2540
117.130508310,596.7506, 0.0114,-0.2585, 596.5539,-0.2578
117.150622946,596.7498, 0.0114,-0.2585, 596.5539,-0.2535
117.170737289,596.7490, 0.0114,-0.2584, 596.4922,-0.2566
117.190851175,596.7479, 0.0113,-0.2584, 596.4922,-0.2523
117.211036801,596.7469, 0.0112,-0.2584, 596.4922,-0.2528
117.231161352,596.7458, 0.0112,-0.2584, 596.5070,-0.2546
117.251281653,596.7448, 0.0112,-0.2584, 596.5070,-0.2508
117.271556267,596.7439, 0.0112,-0.2584, 596.5070,-0.2522
117.291683485,596.7429, 0.0110,-0.2584, 596.5070,-0.2583
117.311847572,596.7419, 0.0109,-0.2584, 596.5070,-0.2503
117.331980205,596.7410, 0.0110,-0.2584, 596.5225,-0.2476
117.352244279,596.7401, 0.0110,-0.2584, 596.5225,-0.2511
117.372356790,596.7392, 0.0110,-0.2584, 596.5225,-0.2543
117.392462801,596.7383, 0.0109,-0.2583, 596.5225,-0.2532
117.412593060,596.7374, 0.0109,-0.2583, 596.5225,-0.2538
117.432896254,596.7366, 0.0110,-0.2583, 596.5525,-0.2472
117.453000474,596.7359, 0.0110,-0.2583, 596.5525,-0.2487
117.473108360,596.7350, 0.0113,-0.2583, 596.5677,-0.2411
117.493221162,596.7344, 0.0114,-0.2583, 596.5677,-0.2473
117.513335714,596.7338, 0.0115,-0.2583, 596.5677,-0.2468
117.533442809,596.7332, 0.0117,-0.2583, 596.5677,-0.2432
117.553710841,596.7326, 0.0120,-0.2583, 596.5677,-0.2396
117.573825310,596.7320, 0.0122,-0.2583, 596.5677,-0.2405
117.594163583,596.7314, 0.0124,-0.2583, 596.5677,-0.2423
117.614273427,596.7308, 0.0126,-0.2583, 596.5677,-0.2444
117.634388814,596.7300, 0.0128,-0.2583, 596.5032,-0.2403
117.654496287,596.7291, 0.0130,-0.2582, 596.5032,-0.2425
117.674614133,596.7282, 0.0131,-0.2582, 596.5032,-0.2483
117.694727981,596.7273, 0.0132,-0.2582, 596.5032,-0.2463
117.714835579,596.7264, 0.0134,-0.2582, 596.5032,-0.2400
117.734960508,596.7255, 0.0134,-0.2582, 596.5032,-0.2505
117.755080313,596.7247, 0.0134,-0.2582, 596.5032,-0.2488
117.775202742,596.7238, 0.0134,-0.2582, 596.5032,-0.2487
117.795326588,596.7230, 0.0135,-0.2582, 596.5032,-0.2511
