time,altitude,velocity,accel_bias,alt (bmp),vert_accel
63.438829226,596.3700,-0.0118,-0.2624, 596.7034,-0.2563
63.458983270,596.3714,-0.0115,-0.2624, 596.7034,-0.2566
63.479111693,596.3728,-0.0112,-0.2624, 596.7034,-0.2556
63.499235366,596.3742,-0.0108,-0.2624, 596.7034,-0.2530
63.519498020,596.3757,-0.0104,-0.2624, 596.7034,-0.2561
63.539617944,596.3771,-0.0101,-0.2625, 596.7034,-0.2571
63.559739451,596.3785,-0.0098,-0.2625, 596.7034,-0.2568
63.579863375,596.3800,-0.0094,-0.2625, 596.7034,-0.2593
63.599982674,596.3814,-0.0092,-0.2625, 596.7034,-0.2579
63.620104389,596.3828,-0.0089,-0.2625, 596.7034,-0.2634
63.640225148,596.3842,-0.0087,-0.2625, 596.7034,-0.2606
63.660344202,596.3856,-0.0085,-0.2625, 596.7034,-0.2654
63.680462214,596.3871,-0.0084,-0.2625, 596.7034,-0.2612
63.700592474,596.3884,-0.0082,-0.2626, 596.6886,-0.2678
63.720712319,596.3898,-0.0081,-0.2626, 596.6886,-0.2645
63.740836580,596.3911,-0.0079,-0.2626, 596.7034,-0.2624
63.760963382,596.3925,-0.0078,-0.2626, 596.7034,-0.2641
63.781091059,596.3939,-0.0075,-0.2626, 596.7034,-0.2620
63.801236443,596.3953,-0.0074,-0.2626, 596.7186,-0.2637
63.821402281,596.3968,-0.0071,-0.2626, 596.7186,-0.2597
63.841512836,596.3983,-0.0069,-0.2626, 596.7186,-0.2582
63.861750497,596.3997,-0.0066,-0.2627, 596.7186,-0.2584
63.881863052,596.4012,-0.0063,-0.2627, 596.7186,-0.2583
63.901987521,596.4026,-0.0060,-0.2627, 596.7186,-0.2597
63.922099201,596.4041,-0.0057,-0.2627, 596.7186,-0.2540
63.942205548,596.4056,-0.0053,-0.2627, 596.6538,-0.2532
63.962347973,596.4067,-0.0051,-0.2627, 596.6538,-0.2607
63.982614547,596.4081,-0.0049,-0.2627, 596.6538,-0.2706
64.002721894,596.4092,-0.0050,-0.2627, 596.6390,-0.2772
64.022834407,596.4102,-0.0051,-0.2627, 596.6390,-0.2716
64.042954335,596.4113,-0.0051,-0.2628, 596.6538,-0.2694
64.063079637,596.4124,-0.0050,-0.2628, 596.6538,-0.2621
64.083201982,596.4135,-0.0048,-0.2628, 596.6538,-0.2642
64.103324868,596.4146,-0.0047,-0.2628, 596.6693,-0.2647
64.123444547,596.4158,-0.0046,-0.2628, 596.6693,-0.2665
64.143566308,596.4170,-0.0045,-0.2628, 596.6996,-0.2650
64.163841381,596.4183,-0.0042,-0.2628, 596.6996,-0.2581
64.183969850,596.4196,-0.0040,-0.2628, 596.6996,-0.2600
64.204092403,596.4210,-0.0038,-0.2628, 596.6996,-0.2579
64.224217830,596.4223,-0.0034,-0.2628, 596.6996,-0.2520
64.244379086,596.4236,-0.0030,-0.2629, 596.6996,-0.2537
64.264624997,596.4249,-0.0027,-0.2629, 596.6996,-0.2541
64.284743842,596.4262,-0.0024,-0.2629, 596.6996,-0.2607
64.305121443,596.4277,-0.0022,-0.2629, 596.7296,-0.2581
64.325246162,596.4291,-0.0019,-0.2629, 596.7296,-0.2628
64.345365174,596.4306,-0.0016,-0.2629, 596.7447,-0.2559
64.365640788,596.4321,-0.0013,-0.2629, 596.7447,-0.2571
64.385766091,596.4337,-0.0009,-0.2629, 596.7447,-0.2544
64.405886353,596.4352,-0.0005,-0.2630, 596.7447,-0.2526
64.426041943,596.4367,-0.0001,-0.2630, 596.7447,-0.2526
