time,altitude,velocity,accel_bias,alt (bmp),vert_accel
3.017422276,595.4528,-0.6089, 0.0002, 595.9203,-0.2044
3.037541848,595.4430,-0.6126, 0.0001, 595.9203,-0.2040
3.057648171,595.4332,-0.6164, 0.0001, 595.9203,-0.2086
3.077748078,595.4233,-0.6203, 0.0001, 595.9203,-0.2094
3.097845111,595.4134,-0.6242, 0.0001, 595.9055,-0.2135
3.117948517,595.4034,-0.6282, 0.0001, 595.9055,-0.2148
3.138071006,595.3933,-0.6322, 0.0000, 595.9055,-0.2166
3.158181162,595.3832,-0.6362, 0.0000, 595.8903,-0.2166
3.178287568,595.3730,-0.6401, 0.0000, 595.8903,-0.2118
3.198401724,595.3628,-0.6440,-0.0000, 595.8600,-0.2067
3.218499506,595.3524,-0.6479,-0.0000, 595.8600,-0.2099
3.238618828,595.3420,-0.6518,-0.0001, 595.8600,-0.2120
3.258725234,595.3316,-0.6557,-0.0001, 595.8449,-0.2134
3.278839265,595.3210,-0.6596,-0.0001, 595.8449,-0.2142
3.298948546,595.3105,-0.6636,-0.0001, 595.8600,-0.2145
3.319055619,595.3000,-0.6675,-0.0001, 595.8600,-0.2162
3.339176358,595.2894,-0.6715,-0.0002, 595.8600,-0.2159
3.359285889,595.2788,-0.6755,-0.0002, 595.8132,-0.2185
3.379386754,595.2679,-0.6795,-0.0002, 595.8132,-0.2179
3.399494204,595.2571,-0.6835,-0.0002, 595.8132,-0.2145
3.419588446,595.2462,-0.6874,-0.0003, 595.8132,-0.2184
3.439706894,595.2353,-0.6914,-0.0003, 595.8132,-0.2206
3.459816093,595.2244,-0.6954,-0.0003, 595.8283,-0.2183
3.479925959,595.2136,-0.6994,-0.0003, 595.8283,-0.2162
3.500031866,595.2027,-0.7033,-0.0004, 595.8283,-0.2195
3.520122150,595.1918,-0.7073,-0.0004, 595.8283,-0.2200
3.540239682,595.1808,-0.7113,-0.0004, 595.8283,-0.2209
3.560414376,595.1700,-0.7153,-0.0004, 595.8886,-0.2206
3.580534199,595.1593,-0.7192,-0.0005, 595.8886,-0.2200
3.600639857,595.1486,-0.7230,-0.0005, 595.9038,-0.2132
3.620731432,595.1379,-0.7267,-0.0005, 595.9038,-0.2129
3.640838256,595.1273,-0.7305,-0.0006, 595.9038,-0.2126
3.660935040,595.1166,-0.7342,-0.0006, 595.9338,-0.2130
3.681034115,595.1061,-0.7379,-0.0006, 595.9338,-0.2126
3.701175394,595.0955,-0.7416,-0.0006, 596.0109,-0.2134
3.721269511,595.0853,-0.7453,-0.0007, 596.0109,-0.2134
3.741379669,595.0750,-0.7489,-0.0007, 596.0109,-0.2108
3.761558112,595.0646,-0.7526,-0.0008, 595.9493,-0.2121
3.781667894,595.0540,-0.7562,-0.0008, 595.9493,-0.2124
3.801805091,595.0408,-0.7609,-0.0008, 596.0109,-0.2137
3.821912790,595.0305,-0.7646,-0.0009, 596.0109,-0.2186
3.842074152,595.0201,-0.7684,-0.0009, 596.0109,-0.2227
3.862183476,595.0095,-0.7722,-0.0010, 595.9338,-0.2202
3.882291008,594.9987,-0.7760,-0.0010, 595.9338,-0.2194
3.902395749,594.9879,-0.7797,-0.0010, 595.9810,-0.2158
3.922503532,594.9773,-0.7833,-0.0011, 595.9810,-0.2146
3.942628230,594.9667,-0.7870,-0.0011, 595.9810,-0.2209
3.962742887,594.9560,-0.7907,-0.0012, 595.9658,-0.2133
3.982843961,594.9453,-0.7944,-0.0012, 595.9658,-0.2163
4.002955035,594.9346,-0.7979,-0.0012, 595.9810,-0.2117
