time,altitude,velocity,accel_bias,alt (bmp),vert_accel
8.046835775,592.6000,-1.4079,-0.0189, 595.9506,-0.2279
8.066962769,592.5888,-1.4100,-0.0190, 595.9506,-0.2308
8.087075723,592.5776,-1.4121,-0.0192, 595.9506,-0.2353
8.107186676,592.5663,-1.4144,-0.0193, 595.9506,-0.2369
8.127289922,592.5551,-1.4167,-0.0194, 595.9506,-0.2414
8.147394501,592.5439,-1.4189,-0.0196, 595.9506,-0.2360
8.167513246,592.5328,-1.4210,-0.0197, 595.9658,-0.2349
8.187628658,592.5217,-1.4232,-0.0198, 595.9658,-0.2358
8.207736903,592.5106,-1.4253,-0.0200, 595.9810,-0.2311
8.227828733,592.4996,-1.4272,-0.0201, 595.9810,-0.2271
8.247939145,592.4886,-1.4292,-0.0203, 595.9810,-0.2303
8.268056432,592.4777,-1.4313,-0.0204, 595.9961,-0.2356
8.288172177,592.4668,-1.4333,-0.0205, 595.9961,-0.2358
8.308282047,592.4560,-1.4354,-0.0207, 596.0264,-0.2366
8.328385918,592.4453,-1.4375,-0.0208, 596.0264,-0.2393
8.348492247,592.4346,-1.4396,-0.0210, 596.0264,-0.2397
8.368613533,592.4237,-1.4416,-0.0211, 595.9641,-0.2367
8.388771109,592.4127,-1.4437,-0.0213, 595.9641,-0.2347
8.408921352,592.4018,-1.4457,-0.0214, 595.9796,-0.2396
8.429051680,592.3909,-1.4476,-0.0215, 595.9796,-0.2263
8.449176009,592.3801,-1.4496,-0.0217, 595.9796,-0.2316
8.469468741,592.3693,-1.4515,-0.0218, 595.9944,-0.2355
8.489568196,592.3586,-1.4534,-0.0220, 595.9944,-0.2302
8.509706357,592.3478,-1.4553,-0.0221, 596.0095,-0.2300
8.529801272,592.3372,-1.4572,-0.0223, 596.0095,-0.2309
8.549893561,592.3266,-1.4590,-0.0224, 596.0095,-0.2321
8.570079260,592.3161,-1.4609,-0.0226, 596.0250,-0.2300
8.590177424,592.3055,-1.4626,-0.0227, 596.0250,-0.2330
8.610280046,592.2924,-1.4648,-0.0229, 596.0250,-0.2288
8.630379419,592.2820,-1.4667,-0.0230, 596.0250,-0.2361
8.650470125,592.2715,-1.4685,-0.0232, 596.0250,-0.2327
8.670578330,592.2612,-1.4704,-0.0233, 596.0399,-0.2368
8.690684827,592.2508,-1.4723,-0.0235, 596.0399,-0.2430
8.710787907,592.2405,-1.4741,-0.0237, 596.0399,-0.2364
8.730886238,592.2302,-1.4760,-0.0238, 596.0399,-0.2357
8.750982278,592.2199,-1.4779,-0.0240, 595.9754,-0.2378
8.771092233,592.2092,-1.4797,-0.0241, 595.9754,-0.2348
8.791206270,592.1986,-1.4815,-0.0243, 595.9754,-0.2343
8.811306143,592.1881,-1.4834,-0.0244, 595.9754,-0.2407
8.831415264,592.1775,-1.4853,-0.0246, 595.9754,-0.2413
8.851511929,592.1670,-1.4872,-0.0247, 596.0058,-0.2416
8.871616259,592.1566,-1.4892,-0.0249, 596.0058,-0.2447
8.891723422,592.1462,-1.4910,-0.0250, 596.0058,-0.2371
8.911826503,592.1359,-1.4929,-0.0252, 596.0058,-0.2336
8.931932000,592.1255,-1.4947,-0.0253, 596.0058,-0.2503
8.952032872,592.1152,-1.4966,-0.0255, 595.9906,-0.2398
8.972147702,592.1048,-1.4985,-0.0256, 595.9906,-0.2414
8.992258990,592.0944,-1.5004,-0.0258, 595.9906,-0.2431
9.012369445,592.0841,-1.5023,-0.0260, 596.0058,-0.2506
9.032476191,592.0739,-1.5042,-0.0261, 596.0058,-0.2454
