time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.094379062,584.0364,-1.5405,-0.0908, 589.6451,-0.2502
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.114494139,584.0339,-1.5401,-0.0911, 589.6451,-0.2476
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.134599259,584.0314,-1.5397,-0.0913, 589.6451,-0.2478
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.154713545,584.0290,-1.5393,-0.0915, 589.6751,-0.2530
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.174817373,584.0261,-1.5389,-0.0918, 589.6751,-0.2566
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.194923452,584.0238,-1.5386,-0.0920, 589.6751,-0.2551
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.215038445,584.0215,-1.5382,-0.0922, 589.6751,-0.2520
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.235159604,584.0193,-1.5378,-0.0925, 589.6751,-0.2553
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.255275556,584.0171,-1.5375,-0.0927, 589.6906,-0.2597
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.275386842,584.0149,-1.5373,-0.0929, 589.6906,-0.2585
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.295491712,584.0128,-1.5369,-0.0931, 589.6906,-0.2563
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.315627328,584.0107,-1.5366,-0.0934, 589.6906,-0.2599
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.335745946,584.0086,-1.5364,-0.0936, 589.6906,-0.2621
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.355858398,584.0063,-1.5361,-0.0938, 589.6458,-0.2584
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.375964018,584.0041,-1.5357,-0.0941, 589.6458,-0.2557
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.396074429,584.0018,-1.5354,-0.0943, 589.6458,-0.2528
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.416197046,583.9995,-1.5348,-0.0945, 589.6458,-0.2405
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.436483304,583.9973,-1.5339,-0.0947, 589.6458,-0.2255
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.456609254,583.9952,-1.5329,-0.0950, 589.6609,-0.2258
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.476726164,583.9931,-1.5320,-0.0952, 589.6609,-0.2409
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.496837283,583.9910,-1.5312,-0.0954, 589.6761,-0.2342
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.516959567,583.9891,-1.5303,-0.0956, 589.6761,-0.2286
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.537097224,583.9876,-1.5296,-0.0958, 589.6761,-0.2296
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.557220883,583.9854,-1.5285,-0.0961, 589.7060,-0.2311
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.577325836,583.9836,-1.5276,-0.0963, 589.7060,-0.2344
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.597440288,583.9820,-1.5267,-0.0966, 589.7215,-0.2363
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
16.617564030,583.9804,-1.5259,-0.0968, 589.7215,-0.2380
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
