time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.022987606,588.7389,-0.7075,-0.0014, 589.5367,-0.1797
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.043175459,588.7287,-0.7106,-0.0014, 589.5367,-0.1847
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.063293909,588.7187,-0.7139,-0.0014, 589.5518,-0.1879
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.083512592,588.7086,-0.7170,-0.0015, 589.5518,-0.1860
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.103605630,588.6985,-0.7202,-0.0015, 589.5518,-0.1876
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.123720373,588.6884,-0.7234,-0.0015, 589.5518,-0.1883
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.143858320,588.6783,-0.7266,-0.0016, 589.5518,-0.1909
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.163958023,588.6681,-0.7299,-0.0016, 589.5518,-0.1957
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.184060059,588.6580,-0.7332,-0.0016, 589.5518,-0.1969
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.204164262,588.6478,-0.7366,-0.0017, 589.4871,-0.1992
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.224262049,588.6373,-0.7400,-0.0017, 589.4871,-0.1974
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.244370626,588.6267,-0.7433,-0.0017, 589.4871,-0.1921
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.264517988,588.6163,-0.7465,-0.0018, 589.5026,-0.1923
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.284619191,588.6032,-0.7506,-0.0018, 589.5026,-0.1904
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.304722560,588.5928,-0.7537,-0.0019, 589.5174,-0.1880
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.324828137,588.5823,-0.7568,-0.0019, 589.5174,-0.1864
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.345143305,588.5719,-0.7599,-0.0019, 589.5174,-0.1891
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.365251007,588.5616,-0.7631,-0.0020, 589.5325,-0.1896
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.385347961,588.5512,-0.7661,-0.0020, 589.5325,-0.1843
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.405448206,588.5407,-0.7692,-0.0021, 589.4706,-0.1888
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.425550075,588.5300,-0.7724,-0.0021, 589.4706,-0.1895
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.445661943,588.5193,-0.7756,-0.0021, 589.4854,-0.1865
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.465767146,588.5086,-0.7787,-0.0022, 589.4854,-0.1901
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.485869640,588.4980,-0.7819,-0.0022, 589.4854,-0.1922
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.505973260,588.4873,-0.7851,-0.0022, 589.4854,-0.1947
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.526074588,588.4766,-0.7883,-0.0023, 589.4854,-0.1955
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.546192871,588.4660,-0.7915,-0.0023, 589.5008,-0.1983
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.566299490,588.4554,-0.7947,-0.0024, 589.5008,-0.1981
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.586399027,588.4447,-0.7980,-0.0024, 589.5008,-0.2006
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.606499230,588.4341,-0.8013,-0.0025, 589.4854,-0.2026
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.626600516,588.4233,-0.8046,-0.0025, 589.4854,-0.2002
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.646721175,588.4126,-0.8078,-0.0025, 589.5008,-0.1987
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.666824961,588.4019,-0.8110,-0.0026, 589.5008,-0.1943
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.686924747,588.3913,-0.8141,-0.0026, 589.5008,-0.1961
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.707024534,588.3806,-0.8174,-0.0027, 589.5305,-0.2008
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.727134902,588.3701,-0.8206,-0.0027, 589.5305,-0.2025
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.747253311,588.3595,-0.8238,-0.0028, 589.5608,-0.2033
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.767372594,588.3491,-0.8270,-0.0028, 589.5608,-0.2040
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.787485504,588.3387,-0.8303,-0.0029, 589.5608,-0.2068
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.807596622,588.3282,-0.8336,-0.0029, 589.5459,-0.2078
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.827704032,588.3177,-0.8370,-0.0030, 589.5459,-0.2087
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.847846395,588.3071,-0.8402,-0.0030, 589.5305,-0.2019
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.867962554,588.2965,-0.8434,-0.0031, 589.5305,-0.2042
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.888119123,588.2858,-0.8466,-0.0031, 589.5305,-0.1954
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.908264818,588.2752,-0.8497,-0.0032, 589.5305,-0.1968
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.928364147,588.2645,-0.8527,-0.0032, 589.5305,-0.1914
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.948517133,588.2538,-0.8556,-0.0033, 589.5305,-0.1843
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.968618669,588.2432,-0.8584,-0.0033, 589.5305,-0.1830
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
4.988719414,588.2325,-0.8611,-0.0034, 589.5305,-0.1810
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
5.008820242,588.2218,-0.8639,-0.0034, 589.5305,-0.1849
