time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.071315700,584.9781,-1.5272,-0.0486, 589.7518,-0.2262
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.091429750,584.9700,-1.5278,-0.0489, 589.7518,-0.2268
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.111531009,584.9635,-1.5284,-0.0490, 589.7367,-0.2356
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.131681011,584.9570,-1.5291,-0.0492, 589.7367,-0.2347
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.151787562,584.9505,-1.5297,-0.0494, 589.7367,-0.2362
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.171892154,584.9440,-1.5306,-0.0496, 589.7367,-0.2431
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.192179051,584.9376,-1.5314,-0.0498, 589.7518,-0.2434
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.212282143,584.9313,-1.5323,-0.0500, 589.7518,-0.2487
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.232385819,584.9249,-1.5331,-0.0502, 589.7518,-0.2446
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.252492953,584.9186,-1.5339,-0.0504, 589.7518,-0.2427
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.272595754,584.9123,-1.5347,-0.0506, 589.7518,-0.2399
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.292706013,584.9060,-1.5354,-0.0508, 589.7670,-0.2462
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.312809314,584.8998,-1.5361,-0.0510, 589.7670,-0.2407
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.332917281,584.8936,-1.5369,-0.0512, 589.7670,-0.2433
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.353022748,584.8875,-1.5376,-0.0514, 589.7670,-0.2401
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.373117967,584.8813,-1.5384,-0.0516, 589.7670,-0.2444
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.393231767,584.8752,-1.5392,-0.0518, 589.7821,-0.2508
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.413340442,584.8691,-1.5400,-0.0520, 589.7821,-0.2527
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.433451908,584.8631,-1.5408,-0.0521, 589.7821,-0.2452
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.453557418,584.8571,-1.5415,-0.0523, 589.7821,-0.2440
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.473660552,584.8511,-1.5422,-0.0525, 589.7821,-0.2432
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.493769519,584.8451,-1.5429,-0.0527, 589.7670,-0.2445
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.513877569,584.8391,-1.5437,-0.0529, 589.7670,-0.2488
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.533986869,584.8331,-1.5444,-0.0531, 589.7670,-0.2456
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.554090170,584.8271,-1.5451,-0.0533, 589.7670,-0.2446
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.574191847,584.8211,-1.5458,-0.0535, 589.7670,-0.2426
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.594303272,584.8151,-1.5464,-0.0537, 589.7518,-0.2419
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.614408989,584.8091,-1.5470,-0.0539, 589.7518,-0.2417
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.634516956,584.8030,-1.5477,-0.0541, 589.7518,-0.2460
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.654624881,584.7970,-1.5483,-0.0543, 589.7367,-0.2424
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.674725850,584.7910,-1.5489,-0.0545, 589.7367,-0.2427
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.694842940,584.7849,-1.5496,-0.0547, 589.7518,-0.2417
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.714937826,584.7790,-1.5502,-0.0549, 589.7518,-0.2438
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.735051209,584.7730,-1.5508,-0.0551, 589.7518,-0.2462
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.755158801,584.7672,-1.5515,-0.0553, 589.7670,-0.2460
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.775277474,584.7614,-1.5522,-0.0555, 589.7670,-0.2491
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.795388149,584.7555,-1.5529,-0.0557, 589.7518,-0.2448
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
