time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.034618603,587.6770,-1.0129,-0.0068, 589.6169,-0.2155
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.054737984,587.6666,-1.0158,-0.0068, 589.6324,-0.2170
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.074838452,587.6562,-1.0187,-0.0069, 589.6324,-0.2121
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.094951042,587.6457,-1.0216,-0.0070, 589.6169,-0.2098
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.115137246,587.6353,-1.0244,-0.0071, 589.6169,-0.2089
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.135257127,587.6248,-1.0271,-0.0072, 589.6169,-0.2087
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.155380549,587.6143,-1.0298,-0.0072, 589.6324,-0.2049
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.175489432,587.6039,-1.0324,-0.0073, 589.6324,-0.2027
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.195601606,587.5935,-1.0350,-0.0074, 589.6324,-0.1977
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.215714404,587.5831,-1.0376,-0.0075, 589.6324,-0.2028
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.235816455,587.5726,-1.0402,-0.0076, 589.6324,-0.2017
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.255939752,587.5622,-1.0428,-0.0076, 589.6169,-0.2010
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.276049510,587.5517,-1.0454,-0.0077, 589.6169,-0.2000
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.296165183,587.5412,-1.0478,-0.0078, 589.6021,-0.1941
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.316277565,587.5306,-1.0502,-0.0079, 589.6021,-0.1923
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.336380782,587.5201,-1.0526,-0.0080, 589.6021,-0.1967
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.356496289,587.5095,-1.0551,-0.0081, 589.6021,-0.1976
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.376615545,587.4990,-1.0575,-0.0081, 589.6021,-0.1990
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.396729094,587.4885,-1.0601,-0.0082, 589.6169,-0.2035
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.416842851,587.4780,-1.0626,-0.0083, 589.6169,-0.2023
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.436946651,587.4675,-1.0652,-0.0084, 589.6169,-0.2072
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.457074198,587.4571,-1.0678,-0.0085, 589.6169,-0.2117
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.477187580,587.4466,-1.0704,-0.0086, 589.6169,-0.2055
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.497302337,587.4361,-1.0729,-0.0087, 589.6169,-0.2029
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.517451921,587.4257,-1.0754,-0.0087, 589.6169,-0.2046
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.537581051,587.4152,-1.0780,-0.0088, 589.6169,-0.2082
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.557852657,587.4047,-1.0806,-0.0089, 589.5725,-0.2089
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.577954374,587.3940,-1.0832,-0.0090, 589.5725,-0.2042
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.598055966,587.3833,-1.0857,-0.0091, 589.5725,-0.1987
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.618160475,587.3726,-1.0881,-0.0092, 589.5725,-0.2039
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.638268774,587.3620,-1.0907,-0.0093, 589.5725,-0.2093
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.658378324,587.3513,-1.0932,-0.0094, 589.5725,-0.2037
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.678477625,587.3407,-1.0956,-0.0094, 589.5725,-0.2001
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.699683201,587.3300,-1.0980,-0.0095, 589.5725,-0.1962
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.719801749,587.3167,-1.1009,-0.0097, 589.5725,-0.1964
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.739911590,587.3061,-1.1031,-0.0097, 589.5725,-0.1924
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.760042636,587.2955,-1.1055,-0.0098, 589.5876,-0.2043
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
6.780154643,587.2849,-1.1080,-0.0099, 589.5876,-0.2078
