time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
15.088553844,584.2033,-1.5584,-0.0798, 589.6702,-0.2388
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
15.108676454,584.2006,-1.5582,-0.0800, 589.6702,-0.2425
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
15.128787483,584.1971,-1.5580,-0.0802, 589.6702,-0.2438
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
15.148939547,584.1934,-1.5578,-0.0804, 589.6083,-0.2463
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
15.169044119,584.1896,-1.5577,-0.0807, 589.6083,-0.2456
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
15.189175769,584.1857,-1.5576,-0.0809, 589.6083,-0.2496
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
15.209465853,584.1819,-1.5575,-0.0811, 589.6083,-0.2481
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
15.229570258,584.1781,-1.5574,-0.0813, 589.6083,-0.2462
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
15.249688036,584.1744,-1.5573,-0.0815, 589.6083,-0.2496
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
15.269785984,584.1706,-1.5572,-0.0817, 589.6083,-0.2480
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
15.289873766,584.1669,-1.5570,-0.0820, 589.6083,-0.2492
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
15.309986378,584.1631,-1.5569,-0.0822, 589.5931,-0.2470
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
15.330090700,584.1585,-1.5566,-0.0824, 589.5931,-0.2397
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
15.350195355,584.1548,-1.5562,-0.0827, 589.6083,-0.2377
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
15.370295886,584.1511,-1.5559,-0.0829, 589.6083,-0.2424
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
15.390421413,584.1475,-1.5556,-0.0831, 589.6083,-0.2423
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
15.410539857,584.1439,-1.5554,-0.0833, 589.5931,-0.2477
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
15.430644387,584.1403,-1.5552,-0.0835, 589.5931,-0.2462
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
