time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.017610162,589.2073,-0.5470,-0.0001, 589.5935,-0.1850
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.037723476,589.1983,-0.5506,-0.0001, 589.5935,-0.1974
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.057827380,589.1892,-0.5544,-0.0001, 589.5790,-0.1974
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.077927451,589.1801,-0.5581,-0.0001, 589.5790,-0.1959
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.098032604,589.1709,-0.5617,-0.0001, 589.5941,-0.1938
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.118138549,589.1618,-0.5652,-0.0002, 589.5941,-0.1870
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.138251618,589.1527,-0.5687,-0.0002, 589.5941,-0.1909
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.158350106,589.1436,-0.5723,-0.0002, 589.6093,-0.1931
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.178452844,589.1345,-0.5758,-0.0002, 589.6093,-0.1942
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.198552831,589.1253,-0.5793,-0.0002, 589.6547,-0.1832
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.218662359,589.1164,-0.5826,-0.0002, 589.6547,-0.1786
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.238817338,589.1075,-0.5858,-0.0003, 589.6547,-0.1750
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.258939155,589.0986,-0.5888,-0.0003, 589.6844,-0.1716
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.279037102,589.0897,-0.5918,-0.0003, 589.6844,-0.1627
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.299118884,589.0809,-0.5946,-0.0003, 589.7147,-0.1594
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.319255407,589.0722,-0.5974,-0.0004, 589.7147,-0.1597
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.339366727,589.0635,-0.6001,-0.0004, 589.7147,-0.1534
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.359462132,589.0547,-0.6027,-0.0004, 589.6654,-0.1543
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.379573659,589.0457,-0.6055,-0.0004, 589.6654,-0.1592
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.399670189,589.0367,-0.6083,-0.0005, 589.6503,-0.1636
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.419772885,589.0276,-0.6113,-0.0005, 589.6503,-0.1733
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.439884162,589.0185,-0.6144,-0.0005, 589.6503,-0.1791
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.459999023,589.0095,-0.6175,-0.0005, 589.6654,-0.1736
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.480100427,588.9982,-0.6215,-0.0006, 589.6654,-0.1823
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.500205247,588.9891,-0.6247,-0.0006, 589.6654,-0.1847
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.520310276,588.9800,-0.6280,-0.0006, 589.6654,-0.1897
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.540422886,588.9709,-0.6314,-0.0007, 589.6654,-0.1901
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.560528373,588.9617,-0.6347,-0.0007, 589.6503,-0.1853
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.580628777,588.9525,-0.6379,-0.0007, 589.6503,-0.1855
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.600733223,588.9432,-0.6412,-0.0007, 589.6158,-0.1849
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.620844500,588.9337,-0.6445,-0.0008, 589.6158,-0.1884
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.640959985,588.9243,-0.6479,-0.0008, 589.6158,-0.1941
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.661066222,588.9148,-0.6513,-0.0008, 589.6158,-0.1899
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.681175583,588.9053,-0.6546,-0.0009, 589.6158,-0.1889
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.701280653,588.8958,-0.6579,-0.0009, 589.6306,-0.1869
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
3.721382391,588.8864,-0.6610,-0.0009, 589.6306,-0.1807
