time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.076929739,584.6737,-1.5578,-0.0586, 589.7367,-0.2305
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.097049211,584.6681,-1.5580,-0.0588, 589.7518,-0.2341
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.117156727,584.6626,-1.5583,-0.0590, 589.7518,-0.2354
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.137254411,584.6571,-1.5586,-0.0592, 589.7518,-0.2358
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.157368217,584.6516,-1.5589,-0.0594, 589.7518,-0.2341
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.177479066,584.6462,-1.5591,-0.0596, 589.7518,-0.2310
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.197597121,584.6407,-1.5593,-0.0598, 589.7367,-0.2308
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.217707137,584.6352,-1.5594,-0.0600, 589.7367,-0.2290
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.237811736,584.6298,-1.5596,-0.0602, 589.7367,-0.2298
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.257919252,584.6243,-1.5597,-0.0604, 589.7367,-0.2325
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.278025476,584.6189,-1.5599,-0.0606, 589.7367,-0.2297
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.298143865,584.6135,-1.5597,-0.0608, 589.7219,-0.2154
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.318242674,584.6081,-1.5598,-0.0610, 589.7219,-0.2301
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.338347607,584.6027,-1.5598,-0.0612, 589.7219,-0.2336
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.358452623,584.5972,-1.5599,-0.0614, 589.6916,-0.2196
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.378557097,584.5917,-1.5600,-0.0617, 589.6916,-0.2344
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.398667321,584.5862,-1.5602,-0.0619, 589.6764,-0.2365
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.418773254,584.5806,-1.5604,-0.0621, 589.6764,-0.2341
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.438879061,584.5751,-1.5607,-0.0623, 589.6764,-0.2405
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.458987035,584.5696,-1.5610,-0.0625, 589.6613,-0.2417
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.479097634,584.5640,-1.5614,-0.0627, 589.6613,-0.2410
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
13.499221439,584.5585,-1.5618,-0.0629, 589.6613,-0.2454
