90.522066100,585.9374, 0.0172,-0.2521, 586.1336,-0.2444,
90.542186648,585.9375, 0.0173,-0.2520, 585.7936,-0.2428,
90.562284154,585.9372, 0.0174,-0.2520, 585.7936,-0.2454,
90.582391869,585.9368, 0.0174,-0.2520, 585.9185,-0.2493,
90.602498833,585.9370, 0.0174,-0.2520, 585.9185,-0.2530,
90.622777719,585.9373, 0.0174,-0.2520, 585.9185,-0.2547,
90.642883684,585.9375, 0.0173,-0.2520, 585.9268,-0.2571,
90.662990815,585.9378, 0.0171,-0.2520, 585.9268,-0.2637,
90.683093115,585.9381, 0.0169,-0.2520, 586.1591,-0.2625,
90.703192215,585.9395, 0.0170,-0.2520, 586.1591,-0.2525,
90.723288774,585.9409, 0.0171,-0.2521, 586.1591,-0.2572,
90.743388707,585.9413, 0.0170,-0.2521, 585.7440,-0.2504,
90.763489849,585.9406, 0.0169,-0.2520, 585.7440,-0.2492,
90.783595199,585.9400, 0.0169,-0.2520, 585.9894,-0.2472,
90.803696174,585.9407, 0.0170,-0.2520, 585.9894,-0.2479,
90.823804733,585.9413, 0.0171,-0.2520, 585.9894,-0.2482,
90.843923292,585.9424, 0.0173,-0.2520, 586.1395,-0.2483,
90.864027976,585.9437, 0.0174,-0.2521, 586.1395,-0.2541,
90.884132368,585.9451, 0.0176,-0.2521, 586.1894,-0.2493,
90.904224968,585.9467, 0.0178,-0.2521, 586.1894,-0.2491,
90.924321859,585.9482, 0.0180,-0.2521, 586.1894,-0.2520,
90.944434168,585.9482, 0.0180,-0.2521, 585.7616,-0.2489,
90.964534102,585.9476, 0.0179,-0.2521, 585.7616,-0.2511,
90.984637410,585.9474, 0.0177,-0.2521, 586.1074,-0.2593,
91.004745552,585.9486, 0.0177,-0.2521, 586.1074,-0.2597,
91.024846986,585.9497, 0.0177,-0.2521, 586.1074,-0.2551,
91.044972170,585.9503, 0.0177,-0.2521, 585.9894,-0.2561,
91.065083896,585.9509, 0.0177,-0.2521, 585.9894,-0.2513,
91.085193621,585.9515, 0.0179,-0.2521, 586.0345,-0.2411,
91.105293763,585.9523, 0.0181,-0.2521, 586.0345,-0.2442,
91.125399905,585.9531, 0.0183,-0.2521, 586.0345,-0.2444,
91.145510255,585.9532, 0.0184,-0.2521, 585.8669,-0.2422,
91.165618647,585.9531, 0.0186,-0.2521, 585.8669,-0.2424,
91.185715164,585.9532, 0.0187,-0.2521, 586.0152,-0.2426,
91.205813764,585.9539, 0.0189,-0.2521, 586.0152,-0.2443,
91.225914364,585.9546, 0.0191,-0.2521, 586.0152,-0.2451,
91.246025632,585.9550, 0.0191,-0.2521, 585.9419,-0.2545,
91.266129648,585.9553, 0.0191,-0.2521, 585.9419,-0.2502,
91.286230124,585.9554, 0.0191,-0.2521, 585.8301,-0.2516,
91.306329932,585.9552, 0.0190,-0.2521, 585.8301,-0.2530,
91.326439158,585.9549, 0.0189,-0.2521, 585.8301,-0.2535,
91.346558800,585.9550, 0.0188,-0.2521, 585.9268,-0.2537,
91.366669192,585.9552, 0.0189,-0.2521, 585.9268,-0.2480,
91.386780751,585.9557, 0.0190,-0.2521, 586.1226,-0.2462,
91.406887768,585.9569, 0.0192,-0.2521, 586.1226,-0.2490,
91.426993868,585.9581, 0.0193,-0.2521, 586.1226,-0.2477,
91.447132219,585.9584, 0.0194,-0.2521, 585.8751,-0.2510,
91.467278529,585.9583, 0.0194,-0.2521, 585.8751,-0.2496,
91.487380588,585.9584, 0.0195,-0.2521, 585.9570,-0.2489,
91.507506272,585.9588, 0.0194,-0.2521, 585.9570,-0.2626,
