305.782887059,586.3720,-0.0185,-0.2524, 586.1446,-0.2512,
305.803001223,586.3705,-0.0187,-0.2524, 586.1446,-0.2577,
305.823103140,586.3690,-0.0188,-0.2524, 586.1446,-0.2484,
305.843196390,586.3677,-0.0190,-0.2524, 586.2197,-0.2574,
305.863332344,586.3665,-0.0191,-0.2524, 586.2197,-0.2526,
305.883431135,586.3654,-0.0192,-0.2524, 586.2499,-0.2530,
305.903571547,586.3644,-0.0193,-0.2524, 586.2499,-0.2507,
305.923677546,586.3632,-0.0192,-0.2524, 586.2499,-0.2457,
305.943778587,586.3617,-0.0192,-0.2524, 586.1126,-0.2443,
305.963870462,586.3601,-0.0192,-0.2524, 586.1126,-0.2412,
305.983967962,586.3585,-0.0191,-0.2524, 586.1426,-0.2455,
306.004077044,586.3570,-0.0192,-0.2523, 586.1426,-0.2555,
306.024177169,586.3555,-0.0194,-0.2523, 586.1426,-0.2567,
306.044279585,586.3552,-0.0195,-0.2523, 586.4441,-0.2582,
306.064379376,586.3552,-0.0196,-0.2523, 586.4441,-0.2613,
306.084501748,586.3552,-0.0197,-0.2523, 586.2117,-0.2585,
306.104790852,586.3538,-0.0201,-0.2523, 586.2117,-0.2710,
306.124895726,586.3527,-0.0205,-0.2523, 586.2117,-0.2668,
306.144998725,586.3519,-0.0208,-0.2523, 586.2933,-0.2658,
306.165100683,586.3512,-0.0211,-0.2523, 586.2933,-0.2588,
306.185196099,586.3506,-0.0213,-0.2523, 586.4571,-0.2687,
306.205311597,586.3507,-0.0215,-0.2523, 586.4571,-0.2594,
306.225415430,586.3508,-0.0214,-0.2523, 586.4571,-0.2424,
306.245525303,586.3508,-0.0215,-0.2523, 586.4289,-0.2679,
306.265621970,586.3508,-0.0217,-0.2523, 586.4289,-0.2560,
306.285723011,586.3504,-0.0218,-0.2523, 586.2117,-0.2618,
306.305832635,586.3493,-0.0220,-0.2523, 586.2117,-0.2478,
306.325936717,586.3481,-0.0219,-0.2523, 586.2117,-0.2436,
306.346028634,586.3484,-0.0216,-0.2523, 586.5776,-0.2406,
306.366135050,586.3491,-0.0213,-0.2523, 586.5776,-0.2475,
306.386238924,586.3496,-0.0211,-0.2524, 586.4227,-0.2470,
306.406352922,586.3496,-0.0210,-0.2524, 586.4227,-0.2561,
306.426464462,586.3495,-0.0209,-0.2524, 586.4227,-0.2405,
306.446571294,586.3500,-0.0204,-0.2524, 586.5776,-0.2374,
306.466680542,586.3508,-0.0199,-0.2524, 586.5776,-0.2381,
306.486789874,586.3509,-0.0195,-0.2524, 586.1346,-0.2350,
306.506908538,586.3494,-0.0193,-0.2524, 586.1346,-0.2356,
306.527054950,586.3480,-0.0192,-0.2524, 586.1346,-0.2386,
306.547170406,586.3462,-0.0191,-0.2524, 586.0610,-0.2409,
306.567288695,586.3444,-0.0191,-0.2523, 586.0610,-0.2475,
306.587406901,586.3429,-0.0192,-0.2523, 586.3215,-0.2471,
306.607512233,586.3424,-0.0191,-0.2523, 586.3215,-0.2469,
306.627608317,586.3419,-0.0190,-0.2523, 586.3215,-0.2516,
306.647775642,586.3411,-0.0190,-0.2523, 586.2417,-0.2462,
306.667868851,586.3402,-0.0189,-0.2523, 586.2417,-0.2466,
306.687958277,586.3397,-0.0191,-0.2523, 586.5473,-0.2598,
306.708074795,586.3404,-0.0191,-0.2523, 586.5473,-0.2597,
306.728174022,586.3410,-0.0190,-0.2523, 586.5473,-0.2559,
306.748275875,586.3400,-0.0192,-0.2523, 586.1797,-0.2579,
306.768375935,586.3388,-0.0193,-0.2523, 586.1797,-0.2525,
