234.368204312,586.5643, 0.0428,-0.2540, 586.6285,-0.2488,
234.388335361,586.5655, 0.0429,-0.2540, 586.6285,-0.2496,
234.408448538,586.5665, 0.0429,-0.2540, 586.5232,-0.2514,
234.428549968,586.5672, 0.0430,-0.2540, 586.5232,-0.2503,
234.448682183,586.5678, 0.0430,-0.2540, 586.5232,-0.2511,
234.468812190,586.5684, 0.0430,-0.2540, 586.5191,-0.2556,
234.488920035,586.5690, 0.0430,-0.2540, 586.5191,-0.2557,
234.509059624,586.5694, 0.0429,-0.2540, 586.4182,-0.2542,
234.529158096,586.5695, 0.0427,-0.2540, 586.4182,-0.2557,
234.549252861,586.5696, 0.0425,-0.2540, 586.4182,-0.2574,
234.569349250,586.5691, 0.0423,-0.2540, 586.3040,-0.2539,
234.589462135,586.5686, 0.0422,-0.2539, 586.3040,-0.2537,
234.609562107,586.5684, 0.0420,-0.2539, 586.4244,-0.2583,
234.629662579,586.5685, 0.0419,-0.2539, 586.4244,-0.2588,
234.649762259,586.5686, 0.0416,-0.2539, 586.4478,-0.2605,
234.669860314,586.5688, 0.0415,-0.2539, 586.4478,-0.2550,
234.689966306,586.5690, 0.0415,-0.2539, 586.4478,-0.2525,
234.710070103,586.5688, 0.0414,-0.2539, 586.2737,-0.2506,
234.730167943,586.5681, 0.0412,-0.2539, 586.2737,-0.2506,
234.750264408,586.5675, 0.0410,-0.2539, 586.4334,-0.2585,
234.770473559,586.5676, 0.0408,-0.2539, 586.4334,-0.2616,
234.790594727,586.5677, 0.0405,-0.2539, 586.4334,-0.2626,
234.810703690,586.5676, 0.0402,-0.2539, 586.3384,-0.2643,
234.830809778,586.5672, 0.0399,-0.2539, 586.3384,-0.2608,
234.850914117,586.5669, 0.0396,-0.2538, 586.5683,-0.2635,
234.871022580,586.5676, 0.0395,-0.2538, 586.5683,-0.2594,
234.891143831,586.5684, 0.0393,-0.2538, 586.5683,-0.2618,
234.911275373,586.5695, 0.0393,-0.2538, 586.6888,-0.2546,
234.931386419,586.5709, 0.0394,-0.2538, 586.6888,-0.2446,
234.951492382,586.5722, 0.0396,-0.2539, 586.6096,-0.2504,
234.971599428,586.5732, 0.0397,-0.2539, 586.6096,-0.2532,
234.991722221,586.5742, 0.0397,-0.2539, 586.6096,-0.2504,
235.011833725,586.5748, 0.0398,-0.2539, 586.5039,-0.2544,
235.031940855,586.5753, 0.0398,-0.2539, 586.5039,-0.2501,
235.052045735,586.5757, 0.0397,-0.2539, 586.5039,-0.2551,
235.072151115,586.5761, 0.0396,-0.2538, 586.5039,-0.2597,
235.092268910,586.5765, 0.0394,-0.2538, 586.5039,-0.2608,
235.112376956,586.5766, 0.0392,-0.2538, 586.3835,-0.2616,
235.132481919,586.5764, 0.0390,-0.2538, 586.3835,-0.2608,
235.152731353,586.5762, 0.0387,-0.2538, 586.4028,-0.2614,
235.172866811,586.5761, 0.0385,-0.2538, 586.4028,-0.2568,
235.192966859,586.5760, 0.0384,-0.2538, 586.4028,-0.2486,
235.213071530,586.5757, 0.0385,-0.2538, 586.3432,-0.2424,
235.233178744,586.5753, 0.0385,-0.2538, 586.3432,-0.2462,
235.253340279,586.5749, 0.0385,-0.2538, 586.2138,-0.2480,
235.273440702,586.5738, 0.0384,-0.2538, 586.2138,-0.2435,
235.293546457,586.5728, 0.0384,-0.2538, 586.2138,-0.2395,
235.313678123,586.5724, 0.0384,-0.2537, 586.5019,-0.2463,
235.333784086,586.5728, 0.0385,-0.2537, 586.5019,-0.2490,
235.353887717,586.5733, 0.0387,-0.2537, 586.5084,-0.2423,
