302.765755481,586.4000,-0.0175,-0.2522, 586.2651,-0.2539,
302.785876543,586.3989,-0.0175,-0.2522, 586.2413,-0.2438,
302.805984816,586.3978,-0.0177,-0.2522, 586.2413,-0.2625,
302.826088130,586.3966,-0.0179,-0.2522, 586.2413,-0.2516,
302.846184571,586.3962,-0.0178,-0.2522, 586.4372,-0.2527,
302.866289135,586.3961,-0.0178,-0.2522, 586.4372,-0.2492,
302.886430195,586.3961,-0.0177,-0.2522, 586.5559,-0.2459,
302.906539217,586.3965,-0.0174,-0.2522, 586.5559,-0.2435,
302.926646615,586.3969,-0.0172,-0.2522, 586.5559,-0.2451,
302.946756762,586.3969,-0.0170,-0.2522, 586.4224,-0.2442,
302.966864867,586.3967,-0.0169,-0.2522, 586.4224,-0.2512,
302.986986680,586.3966,-0.0168,-0.2522, 586.5855,-0.2461,
303.007095994,586.3973,-0.0165,-0.2522, 586.5855,-0.2461,
303.027211932,586.3979,-0.0166,-0.2522, 586.5855,-0.2616,
303.047609005,586.3984,-0.0165,-0.2522, 586.5707,-0.2673,
303.067715277,586.3989,-0.0166,-0.2522, 586.5707,-0.2442,
303.087839131,586.3989,-0.0166,-0.2522, 586.1426,-0.2592,
303.107952903,586.3973,-0.0168,-0.2522, 586.1426,-0.2522,
303.128065716,586.3956,-0.0172,-0.2522, 586.1426,-0.2732,
303.148165614,586.3956,-0.0175,-0.2522, 586.5724,-0.2690,
303.168320131,586.3962,-0.0175,-0.2522, 586.5724,-0.2560,
303.188444444,586.3966,-0.0176,-0.2522, 586.5273,-0.2593,
303.208574547,586.3969,-0.0175,-0.2522, 586.5273,-0.2499,
303.228688027,586.3972,-0.0175,-0.2522, 586.5273,-0.2576,
303.248781426,586.3977,-0.0175,-0.2522, 586.5707,-0.2582,
303.268875366,586.3982,-0.0178,-0.2522, 586.5707,-0.2754,
303.288981764,586.3987,-0.0179,-0.2522, 586.5576,-0.2692,
303.309086161,586.3991,-0.0179,-0.2522, 586.5576,-0.2546,
303.329183602,586.3995,-0.0179,-0.2522, 586.5576,-0.2629,
303.349278167,586.3990,-0.0182,-0.2522, 586.3036,-0.2573,
303.369399605,586.3981,-0.0182,-0.2522, 586.3036,-0.2578,
303.389508960,586.3974,-0.0186,-0.2522, 586.4437,-0.2633,
303.409619774,586.3973,-0.0189,-0.2522, 586.4437,-0.2768,
303.429750960,586.3971,-0.0192,-0.2522, 586.4437,-0.2528,
303.449850067,586.3965,-0.0190,-0.2522, 586.3618,-0.2458,
303.469951423,586.3960,-0.0190,-0.2522, 586.3618,-0.2443,
303.490062320,586.3950,-0.0189,-0.2522, 586.2245,-0.2507,
303.510167593,586.3938,-0.0191,-0.2522, 586.2245,-0.2521,
303.530267533,586.3926,-0.0192,-0.2522, 586.2090,-0.2542,
303.550405093,586.3912,-0.0194,-0.2522, 586.2090,-0.2572,
303.570509866,586.3899,-0.0194,-0.2522, 586.2090,-0.2408,
303.590630053,586.3890,-0.0194,-0.2522, 586.3618,-0.2397,
303.610737617,586.3885,-0.0192,-0.2522, 586.3618,-0.2448,
303.630842640,586.3879,-0.0191,-0.2522, 586.3597,-0.2476,
303.650947121,586.3874,-0.0190,-0.2522, 586.3597,-0.2519,
303.671053727,586.3869,-0.0191,-0.2522, 586.3597,-0.2533,
303.691161929,586.3865,-0.0190,-0.2522, 586.4200,-0.2418,
303.711277137,586.3863,-0.0188,-0.2522, 586.4200,-0.2481,
303.731394595,586.3860,-0.0187,-0.2522, 586.4372,-0.2416,
303.751503262,586.3859,-0.0185,-0.2522, 586.4372,-0.2486,
