time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.127686296,584.6608,-1.1677,-0.1707, 590.1598,-0.2607
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.147813719,584.6652,-1.1659,-0.1709, 590.1753,-0.2591
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.167925186,584.6697,-1.1642,-0.1712, 590.1753,-0.2587
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.188029530,584.6741,-1.1624,-0.1714, 590.1753,-0.2556
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.208142747,584.6786,-1.1607,-0.1716, 590.1753,-0.2597
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.228253756,584.6831,-1.1588,-0.1718, 590.1753,-0.2507
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.248373388,584.6874,-1.1570,-0.1720, 590.1130,-0.2543
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.268490022,584.6916,-1.1552,-0.1723, 590.1130,-0.2558
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.288851702,584.6959,-1.1534,-0.1725, 590.0982,-0.2515
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.308949755,584.7000,-1.1515,-0.1727, 590.0982,-0.2521
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.329060639,584.7042,-1.1497,-0.1729, 590.0982,-0.2549
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.349186021,584.7084,-1.1479,-0.1731, 590.0982,-0.2557
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.369307570,584.7126,-1.1463,-0.1733, 590.0982,-0.2615
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.389420912,584.7168,-1.1446,-0.1735, 590.1130,-0.2654
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.409532796,584.7211,-1.1431,-0.1738, 590.1130,-0.2666
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.429643763,584.7254,-1.1414,-0.1740, 590.1130,-0.2635
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.449768020,584.7297,-1.1399,-0.1742, 590.0982,-0.2676
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.469886236,584.7340,-1.1383,-0.1744, 590.0982,-0.2659
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.489997745,584.7383,-1.1367,-0.1746, 590.0982,-0.2633
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.510090340,584.7425,-1.1350,-0.1748, 590.0982,-0.2602
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.530200808,584.7468,-1.1333,-0.1751, 590.0982,-0.2565
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.550329023,584.7511,-1.1315,-0.1753, 590.0982,-0.2533
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.570446531,584.7555,-1.1297,-0.1755, 590.0982,-0.2563
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.590550333,584.7598,-1.1279,-0.1757, 590.1130,-0.2580
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.610658925,584.7642,-1.1262,-0.1759, 590.1130,-0.2602
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.630768143,584.7686,-1.1245,-0.1761, 590.1130,-0.2651
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.650924395,584.7731,-1.1229,-0.1763, 590.1278,-0.2641
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.671030988,584.7777,-1.1212,-0.1765, 590.1278,-0.2611
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.691144913,584.7822,-1.1196,-0.1768, 590.1433,-0.2663
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.711235675,584.7868,-1.1180,-0.1770, 590.1433,-0.2701
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.731332728,584.7915,-1.1164,-0.1772, 590.1433,-0.2634
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.751441238,584.7962,-1.1147,-0.1774, 590.1733,-0.2629
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.771547456,584.8010,-1.1130,-0.1776, 590.1733,-0.2648
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.791755325,584.8058,-1.1113,-0.1778, 590.1884,-0.2635
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.811858044,584.8107,-1.1096,-0.1781, 590.1884,-0.2585
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.831958929,584.8156,-1.1078,-0.1783, 590.1884,-0.2581
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.852071063,584.8218,-1.1056,-0.1785, 590.2036,-0.2609
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.872184780,584.8268,-1.1038,-0.1788, 590.2036,-0.2627
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.892292290,584.8318,-1.1021,-0.1790, 590.2036,-0.2653
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.912396008,584.8369,-1.1004,-0.1792, 590.2036,-0.2624
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.932498268,584.8419,-1.0987,-0.1794, 590.2036,-0.2674
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.952660853,584.8470,-1.0970,-0.1796, 590.2036,-0.2553
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.972772779,584.8520,-1.0952,-0.1798, 590.2036,-0.2614
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
22.992880288,584.8571,-1.0934,-0.1800, 590.1884,-0.2647
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
23.012981465,584.8621,-1.0917,-0.1803, 590.1884,-0.2662
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
23.033084351,584.8671,-1.0900,-0.1805, 590.1884,-0.2633
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
23.053199734,584.8721,-1.0883,-0.1807, 590.1884,-0.2674
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
23.073336948,584.8771,-1.0867,-0.1809, 590.1884,-0.2721
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
23.093445457,584.8821,-1.0851,-0.1811, 590.1733,-0.2633
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
23.113546801,584.8871,-1.0834,-0.1813, 590.1733,-0.2668
