time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.197945873,588.2634,-0.1848,-0.2611, 590.1316,-0.2779
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.218062490,588.2691,-0.1839,-0.2611, 590.1316,-0.2735
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.238173899,588.2749,-0.1829,-0.2612, 590.1770,-0.2723
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.258279975,588.2808,-0.1821,-0.2613, 590.1770,-0.2784
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.278382718,588.2867,-0.1812,-0.2614, 590.1770,-0.2744
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.298483087,588.2924,-0.1802,-0.2614, 590.1299,-0.2719
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.318595829,588.2980,-0.1793,-0.2615, 590.1299,-0.2713
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.338707196,588.3037,-0.1783,-0.2616, 590.1450,-0.2722
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.358808315,588.3094,-0.1774,-0.2617, 590.1450,-0.2730
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.378911350,588.3151,-0.1765,-0.2617, 590.1450,-0.2760
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.399018176,588.3207,-0.1756,-0.2618, 590.1450,-0.2775
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.419135000,588.3264,-0.1747,-0.2619, 590.1450,-0.2671
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.439250450,588.3320,-0.1735,-0.2619, 590.1299,-0.2570
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.459356110,588.3376,-0.1722,-0.2620, 590.1299,-0.2579
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.479459353,588.3432,-0.1710,-0.2621, 590.1299,-0.2572
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.499564305,588.3490,-0.1698,-0.2622, 590.2070,-0.2616
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.519843231,588.3550,-0.1686,-0.2622, 590.2070,-0.2658
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.539952432,588.3609,-0.1675,-0.2623, 590.2221,-0.2680
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.560066174,588.3670,-0.1665,-0.2624, 590.2221,-0.2703
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.580176916,588.3730,-0.1655,-0.2625, 590.2221,-0.2661
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.600282575,588.3787,-0.1644,-0.2625, 590.1598,-0.2673
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.620404816,588.3844,-0.1633,-0.2626, 590.1598,-0.2576
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.640520391,588.3901,-0.1621,-0.2627, 590.1901,-0.2593
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.660633841,588.3959,-0.1609,-0.2627, 590.1901,-0.2601
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.680736209,588.4017,-0.1597,-0.2628, 590.1901,-0.2608
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.700848327,588.4075,-0.1585,-0.2629, 590.1901,-0.2592
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.720969776,588.4133,-0.1574,-0.2630, 590.1901,-0.2626
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.741076977,588.4191,-0.1561,-0.2630, 590.1753,-0.2603
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.761222339,588.4248,-0.1549,-0.2631, 590.1753,-0.2577
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.781321374,588.4305,-0.1537,-0.2632, 590.1753,-0.2567
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.801417535,588.4364,-0.1525,-0.2632, 590.2370,-0.2602
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.821524028,588.4424,-0.1514,-0.2633, 590.2370,-0.2660
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.841620189,588.4484,-0.1502,-0.2634, 590.2370,-0.2612
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.861718808,588.4544,-0.1490,-0.2635, 590.2370,-0.2600
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.881819719,588.4604,-0.1478,-0.2635, 590.2370,-0.2576
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.901936377,588.4664,-0.1467,-0.2636, 590.2370,-0.2641
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.922043661,588.4739,-0.1453,-0.2637, 590.2370,-0.2673
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.942163069,588.4783,-0.1446,-0.2637, 590.2221,-0.2689
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.962273269,588.4842,-0.1436,-0.2638, 590.2221,-0.2717
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
34.982397426,588.4915,-0.1425,-0.2639, 590.2221,-0.2713
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
35.002494879,588.4973,-0.1414,-0.2640, 590.2070,-0.2607
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
35.022599913,588.5031,-0.1403,-0.2640, 590.2070,-0.2625
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
35.042705281,588.5088,-0.1393,-0.2641, 590.2070,-0.2680
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
35.062811733,588.5146,-0.1382,-0.2642, 590.2070,-0.2635
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
35.082912809,588.5203,-0.1371,-0.2642, 590.2070,-0.2648
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
35.103009137,588.5261,-0.1361,-0.2643, 590.2070,-0.2664
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
35.123123171,588.5318,-0.1351,-0.2644, 590.2070,-0.2637
