time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.099293818,584.1548,-1.5394,-0.1120, 590.1392,-0.2472
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.119410583,584.1542,-1.5383,-0.1122, 590.1392,-0.2482
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.139512981,584.1536,-1.5373,-0.1125, 590.1392,-0.2525
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.159803476,584.1531,-1.5362,-0.1127, 590.1392,-0.2476
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.179915540,584.1525,-1.5352,-0.1129, 590.1392,-0.2502
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.200021937,584.1520,-1.5341,-0.1132, 590.1543,-0.2463
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.220147957,584.1516,-1.5330,-0.1134, 590.1543,-0.2514
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.240256938,584.1512,-1.5320,-0.1137, 590.1543,-0.2513
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.260375959,584.1508,-1.5309,-0.1139, 590.1543,-0.2510
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.280490105,584.1505,-1.5298,-0.1141, 590.1543,-0.2487
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.300600711,584.1502,-1.5286,-0.1144, 590.1543,-0.2460
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.320721898,584.1499,-1.5275,-0.1146, 590.1543,-0.2517
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.340829212,584.1496,-1.5264,-0.1149, 590.1247,-0.2525
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.360940567,584.1492,-1.5253,-0.1151, 590.1247,-0.2508
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.381052673,584.1488,-1.5243,-0.1153, 590.1247,-0.2531
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.401163945,584.1485,-1.5232,-0.1156, 590.1399,-0.2492
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.421288256,584.1482,-1.5221,-0.1158, 590.1399,-0.2534
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.441393737,584.1480,-1.5211,-0.1161, 590.1550,-0.2517
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.461505593,584.1479,-1.5200,-0.1163, 590.1550,-0.2549
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.481615865,584.1478,-1.5190,-0.1165, 590.1550,-0.2584
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.501726179,584.1477,-1.5179,-0.1168, 590.1702,-0.2499
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.521845658,584.1477,-1.5169,-0.1170, 590.1702,-0.2549
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.541954513,584.1477,-1.5158,-0.1173, 590.1702,-0.2557
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.562073076,584.1478,-1.5147,-0.1175, 590.1702,-0.2552
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.582186014,584.1478,-1.5136,-0.1177, 590.1702,-0.2519
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.602296120,584.1479,-1.5125,-0.1180, 590.1550,-0.2540
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.622418724,584.1479,-1.5114,-0.1182, 590.1550,-0.2570
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.642530329,584.1480,-1.5104,-0.1185, 590.1550,-0.2563
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.662642142,584.1481,-1.5093,-0.1187, 590.1550,-0.2576
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.682789326,584.1482,-1.5083,-0.1189, 590.1550,-0.2604
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.702924594,584.1483,-1.5073,-0.1192, 590.1550,-0.2569
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.723034700,584.1484,-1.5062,-0.1194, 590.1550,-0.2535
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.743130099,584.1486,-1.5051,-0.1197, 590.1054,-0.2562
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.763230956,584.1485,-1.5041,-0.1199, 590.1054,-0.2588
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.783331771,584.1485,-1.5031,-0.1201, 590.1054,-0.2631
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.803433128,584.1485,-1.5020,-0.1204, 590.1209,-0.2526
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.823571063,584.1485,-1.5008,-0.1206, 590.1209,-0.2477
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.843680293,584.1486,-1.4995,-0.1209, 590.1209,-0.2427
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.863786274,584.1488,-1.4981,-0.1211, 590.1209,-0.2372
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.883929750,584.1489,-1.4967,-0.1213, 590.1209,-0.2407
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.904032857,584.1491,-1.4949,-0.1216, 590.1209,-0.2430
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.924145795,584.1494,-1.4936,-0.1219, 590.1209,-0.2422
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.944282896,584.1496,-1.4921,-0.1221, 590.1209,-0.2378
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.964389836,584.1499,-1.4906,-0.1224, 590.1209,-0.2411
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
17.984494734,584.1501,-1.4892,-0.1226, 590.1209,-0.2387
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
18.004599340,584.1505,-1.4879,-0.1228, 590.1357,-0.2472
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
18.024715195,584.1509,-1.4865,-0.1231, 590.1357,-0.2461
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
18.044820176,584.1514,-1.4852,-0.1233, 590.1357,-0.2541
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
18.064927074,584.1519,-1.4841,-0.1235, 590.1357,-0.2591
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
18.085036304,584.1523,-1.4830,-0.1238, 590.1357,-0.2563
