time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.070493689,585.0326,-1.6223,-0.0545, 590.1347,-0.2421
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.090612675,585.0259,-1.6228,-0.0547, 590.1347,-0.2454
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.110735827,585.0193,-1.6234,-0.0549, 590.1495,-0.2446
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.130835026,585.0127,-1.6239,-0.0551, 590.1495,-0.2466
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.150928771,585.0061,-1.6245,-0.0553, 590.1495,-0.2467
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.171028599,584.9995,-1.6250,-0.0555, 590.1495,-0.2426
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.191134676,584.9930,-1.6254,-0.0557, 590.1495,-0.2467
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.211237545,584.9850,-1.6261,-0.0560, 590.1650,-0.2463
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.231343163,584.9786,-1.6265,-0.0562, 590.1650,-0.2423
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.251446949,584.9722,-1.6270,-0.0564, 590.1798,-0.2470
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.271543652,584.9660,-1.6274,-0.0566, 590.1798,-0.2433
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.291703263,584.9597,-1.6279,-0.0568, 590.1151,-0.2461
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.311798383,584.9531,-1.6285,-0.0570, 590.1151,-0.2525
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.331910167,584.9466,-1.6291,-0.0572, 590.1151,-0.2493
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.352024826,584.9401,-1.6296,-0.0574, 590.1306,-0.2478
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.372126362,584.9337,-1.6300,-0.0576, 590.1306,-0.2392
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.392246687,584.9273,-1.6304,-0.0578, 590.1306,-0.2412
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.412356971,584.9210,-1.6308,-0.0580, 590.1306,-0.2429
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.432471964,584.9146,-1.6311,-0.0583, 590.1306,-0.2425
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.452584290,584.9084,-1.6315,-0.0585, 590.1757,-0.2421
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.472692700,584.9023,-1.6318,-0.0587, 590.1757,-0.2435
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.492812483,584.8963,-1.6321,-0.0589, 590.1757,-0.2412
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.512926642,584.8903,-1.6323,-0.0591, 590.1757,-0.2330
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.533038676,584.8843,-1.6324,-0.0593, 590.1757,-0.2337
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.553149294,584.8782,-1.6326,-0.0595, 590.1313,-0.2358
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.573258412,584.8721,-1.6328,-0.0597, 590.1313,-0.2355
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.593539963,584.8659,-1.6330,-0.0599, 590.1612,-0.2435
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.613653580,584.8600,-1.6334,-0.0602, 590.1612,-0.2471
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.633771572,584.8541,-1.6338,-0.0604, 590.1612,-0.2460
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.653883065,584.8482,-1.6340,-0.0606, 590.1764,-0.2435
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.673991308,584.8424,-1.6342,-0.0608, 590.1764,-0.2393
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.694110258,584.8366,-1.6344,-0.0610, 590.1915,-0.2396
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.714220376,584.8309,-1.6345,-0.0612, 590.1915,-0.2316
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.734331744,584.8253,-1.6344,-0.0614, 590.1915,-0.2311
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.754445194,584.8197,-1.6344,-0.0617, 590.2063,-0.2315
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.774553979,584.8141,-1.6343,-0.0619, 590.2063,-0.2269
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.794707716,584.8087,-1.6342,-0.0621, 590.2366,-0.2307
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.814822958,584.8033,-1.6341,-0.0623, 590.2366,-0.2311
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.834959697,584.7981,-1.6342,-0.0625, 590.2366,-0.2406
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
12.855058358,584.7927,-1.6343,-0.0627, 590.2022,-0.2424
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
