time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.180488906,587.3858,-0.3823,-0.2473, 590.2070,-0.2626
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.200616171,587.3924,-0.3809,-0.2474, 590.2221,-0.2682
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.220729313,587.3991,-0.3796,-0.2476, 590.2221,-0.2718
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.240825541,587.4057,-0.3783,-0.2477, 590.2221,-0.2713
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.260933642,587.4123,-0.3769,-0.2478, 590.2221,-0.2678
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.281046785,587.4189,-0.3756,-0.2479, 590.2221,-0.2714
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.301176924,587.4254,-0.3742,-0.2480, 590.2070,-0.2667
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.321291816,587.4320,-0.3728,-0.2481, 590.2070,-0.2657
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.341402542,587.4385,-0.3714,-0.2482, 590.2070,-0.2669
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.361518642,587.4450,-0.3700,-0.2483, 590.2070,-0.2632
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.381630285,587.4515,-0.3685,-0.2485, 590.2070,-0.2594
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.401755175,587.4579,-0.3671,-0.2486, 590.1919,-0.2619
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.421870567,587.4644,-0.3656,-0.2487, 590.1919,-0.2607
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.441981585,587.4708,-0.3642,-0.2488, 590.1919,-0.2665
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.462084145,587.4772,-0.3628,-0.2489, 590.1919,-0.2655
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.482194704,587.4836,-0.3614,-0.2490, 590.1919,-0.2640
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.502321386,587.4900,-0.3600,-0.2491, 590.1919,-0.2637
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.522442444,587.4964,-0.3586,-0.2492, 590.1919,-0.2694
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.542543880,587.5028,-0.3573,-0.2493, 590.1919,-0.2668
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.562674603,587.5092,-0.3560,-0.2494, 590.1919,-0.2717
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.582779996,587.5156,-0.3547,-0.2495, 590.1919,-0.2719
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.602891763,587.5220,-0.3534,-0.2496, 590.2070,-0.2718
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.622988200,587.5285,-0.3521,-0.2498, 590.2070,-0.2652
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.643090968,587.5349,-0.3507,-0.2499, 590.2070,-0.2611
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.663184363,587.5413,-0.3492,-0.2500, 590.2070,-0.2613
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.683285257,587.5478,-0.3478,-0.2501, 590.2070,-0.2628
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.703559626,587.5542,-0.3464,-0.2502, 590.2070,-0.2656
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.723769130,587.5622,-0.3447,-0.2503, 590.2070,-0.2658
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.743878981,587.5687,-0.3434,-0.2504, 590.2070,-0.2655
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.763985707,587.5751,-0.3419,-0.2505, 590.2070,-0.2668
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.784086060,587.5815,-0.3406,-0.2506, 590.1450,-0.2686
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.804205576,587.5876,-0.3393,-0.2507, 590.1450,-0.2692
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.824316760,587.5937,-0.3381,-0.2508, 590.1450,-0.2672
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.844429069,587.5997,-0.3367,-0.2509, 590.1299,-0.2648
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.864543086,587.6057,-0.3354,-0.2510, 590.1299,-0.2656
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.884636898,587.6117,-0.3341,-0.2511, 590.1147,-0.2646
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.904758039,587.6176,-0.3328,-0.2512, 590.1147,-0.2658
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.924877389,587.6235,-0.3314,-0.2513, 590.1147,-0.2631
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.944989489,587.6294,-0.3301,-0.2514, 590.0996,-0.2608
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.965102048,587.6352,-0.3287,-0.2515, 590.0996,-0.2618
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
31.985206858,587.6411,-0.3274,-0.2516, 590.0996,-0.2653
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
32.005333415,587.6469,-0.3261,-0.2517, 590.0996,-0.2644
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
32.025443141,587.6527,-0.3248,-0.2518, 590.0996,-0.2625
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
32.045553992,587.6586,-0.3235,-0.2519, 590.0996,-0.2674
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
32.065662885,587.6644,-0.3223,-0.2520, 590.0996,-0.2703
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
32.085767903,587.6702,-0.3211,-0.2521, 590.0844,-0.2705
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
32.105889669,587.6759,-0.3199,-0.2522, 590.0844,-0.2728
