time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.227345872,589.6096, 0.0552,-0.2739, 590.3017,-0.2512
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.247458974,589.6141, 0.0561,-0.2739, 590.2869,-0.2535
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.267567993,589.6186, 0.0570,-0.2740, 590.2869,-0.2509
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.287682803,589.6231, 0.0578,-0.2740, 590.2714,-0.2538
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.307793864,589.6275, 0.0586,-0.2740, 590.2714,-0.2549
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.327908382,589.6319, 0.0593,-0.2740, 590.2714,-0.2612
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.348032441,589.6362, 0.0599,-0.2741, 590.2566,-0.2570
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.368147085,589.6405, 0.0607,-0.2741, 590.2566,-0.2546
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.388259728,589.6448, 0.0614,-0.2741, 590.2414,-0.2593
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.408373122,589.6490, 0.0621,-0.2741, 590.2414,-0.2568
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.428482891,589.6532, 0.0628,-0.2742, 590.2414,-0.2613
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.448603701,589.6574, 0.0633,-0.2742, 590.2414,-0.2652
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.468727176,589.6616, 0.0639,-0.2742, 590.2414,-0.2691
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.488840320,589.6657, 0.0643,-0.2742, 590.2111,-0.2677
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.508944631,589.6698, 0.0649,-0.2743, 590.2111,-0.2674
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.529051276,589.6738, 0.0654,-0.2743, 590.2111,-0.2686
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.549172294,589.6778, 0.0658,-0.2743, 590.2111,-0.2687
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.569336555,589.6817, 0.0664,-0.2743, 590.2111,-0.2641
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.589466530,589.6857, 0.0669,-0.2743, 590.1963,-0.2571
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.609561676,589.6896, 0.0676,-0.2744, 590.1963,-0.2575
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.629661738,589.6935, 0.0683,-0.2744, 590.1963,-0.2569
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
39.649772090,589.6973, 0.0689,-0.2744, 590.1808,-0.2626
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
