time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.162852738,586.4105,-0.6215,-0.2276, 590.1598,-0.2596
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.182973321,586.4170,-0.6197,-0.2277, 590.1598,-0.2533
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.203082447,586.4234,-0.6179,-0.2279, 590.1450,-0.2579
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.223185616,586.4298,-0.6161,-0.2280, 590.1450,-0.2544
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.243281869,586.4362,-0.6142,-0.2282, 590.1450,-0.2531
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.263382746,586.4426,-0.6125,-0.2283, 590.1450,-0.2560
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.283496913,586.4490,-0.6107,-0.2285, 590.1450,-0.2565
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.303764558,586.4554,-0.6089,-0.2286, 590.1598,-0.2551
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.323859103,586.4619,-0.6071,-0.2288, 590.1598,-0.2533
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.343951107,586.4684,-0.6053,-0.2289, 590.1598,-0.2586
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.364042903,586.4749,-0.6036,-0.2291, 590.1598,-0.2590
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.384150362,586.4814,-0.6018,-0.2292, 590.1598,-0.2574
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.404255114,586.4879,-0.6000,-0.2294, 590.1598,-0.2550
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.424356158,586.4944,-0.5983,-0.2295, 590.1598,-0.2626
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.444459619,586.5009,-0.5966,-0.2297, 590.1598,-0.2606
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.464556789,586.5074,-0.5949,-0.2298, 590.1598,-0.2601
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.484665498,586.5139,-0.5932,-0.2300, 590.1598,-0.2646
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.504804703,586.5204,-0.5915,-0.2301, 590.1598,-0.2655
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.524911663,586.5285,-0.5895,-0.2303, 590.1598,-0.2611
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.545014207,586.5348,-0.5878,-0.2304, 590.0982,-0.2634
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.565118001,586.5410,-0.5862,-0.2306, 590.0982,-0.2598
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.585232210,586.5472,-0.5845,-0.2307, 590.0982,-0.2627
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.605335795,586.5534,-0.5829,-0.2309, 590.0982,-0.2610
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.625888191,586.5596,-0.5813,-0.2310, 590.0982,-0.2601
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.645994609,586.5658,-0.5796,-0.2311, 590.0827,-0.2594
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.666096195,586.5719,-0.5779,-0.2313, 590.0827,-0.2572
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.686208237,586.5780,-0.5762,-0.2314, 590.0982,-0.2561
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.706313697,586.5842,-0.5745,-0.2316, 590.0982,-0.2581
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.726426115,586.5904,-0.5727,-0.2317, 590.0982,-0.2546
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.746533533,586.5967,-0.5710,-0.2318, 590.1130,-0.2545
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.766637410,586.6030,-0.5692,-0.2320, 590.1130,-0.2524
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.786748869,586.6093,-0.5673,-0.2321, 590.1278,-0.2525
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.806856204,586.6157,-0.5656,-0.2323, 590.1278,-0.2561
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.826963414,586.6220,-0.5638,-0.2324, 590.1278,-0.2594
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
28.847066999,586.6284,-0.5621,-0.2325, 590.1278,-0.2605
time,altitude,velocity,accel_bias,alt (bmp),vert_accel,
