time,altitude,velocity,accel_bias,alt (bmp),vert_accel
15.087892811,590.6778,-1.5880,-0.0867, 596.2786,-0.1976
15.107997624,590.6762,-1.5874,-0.0868, 596.3427,-0.2108
15.128095272,590.6730,-1.5865,-0.0870, 596.3427,-0.2283
15.148191211,590.6699,-1.5855,-0.0872, 596.3279,-0.2058
15.168301857,590.6667,-1.5838,-0.0875, 596.3279,-0.1685
15.188402879,590.6628,-1.5811,-0.0877, 596.3279,-0.1616
15.208513358,590.6598,-1.5787,-0.0880, 596.3279,-0.1410
15.228617588,590.6568,-1.5760,-0.0882, 596.3279,-0.1291
15.248720860,590.6539,-1.5734,-0.0884, 596.3279,-0.1500
15.268820299,590.6511,-1.5713,-0.0886, 596.3279,-0.1728
15.288921737,590.6483,-1.5696,-0.0889, 596.3279,-0.1913
15.309032509,590.6455,-1.5682,-0.0891, 596.3279,-0.2034
15.329133656,590.6428,-1.5672,-0.0893, 596.3279,-0.2319
15.349282591,590.6401,-1.5666,-0.0896, 596.3279,-0.2497
15.369392070,590.6375,-1.5666,-0.0898, 596.3279,-0.2750
15.389500425,590.6348,-1.5670,-0.0900, 596.3279,-0.3008
15.409791266,590.6325,-1.5680,-0.0902, 596.4050,-0.3293
15.429897287,590.6302,-1.5688,-0.0905, 596.4050,-0.3055
15.450002851,590.6280,-1.5690,-0.0907, 596.4050,-0.2730
15.471191707,590.6257,-1.5688,-0.0909, 596.4050,-0.2565
15.491333226,590.6235,-1.5682,-0.0912, 596.4050,-0.2477
15.511449747,590.6214,-1.5678,-0.0914, 596.4502,-0.2630
15.531574059,590.6194,-1.5676,-0.0916, 596.4502,-0.2612
15.551685163,590.6175,-1.5670,-0.0919, 596.4502,-0.2332
15.571790435,590.6156,-1.5659,-0.0921, 596.4502,-0.2233
15.591894207,590.6137,-1.5648,-0.0923, 596.4502,-0.2208
15.612016269,590.6118,-1.5637,-0.0926, 596.4502,-0.2298
15.632116791,590.6100,-1.5628,-0.0928, 596.4502,-0.2271
15.652250393,590.6082,-1.5616,-0.0930, 596.4653,-0.2193
15.672341999,590.6065,-1.5607,-0.0933, 596.4653,-0.2453
15.692443105,590.6048,-1.5603,-0.0935, 596.4653,-0.2660
15.712546335,590.6032,-1.5602,-0.0937, 596.4653,-0.2769
15.732644565,590.6015,-1.5601,-0.0940, 596.4653,-0.2754
15.752761753,590.5998,-1.5599,-0.0942, 596.4502,-0.2649
15.772856483,590.5981,-1.5595,-0.0944, 596.4502,-0.2577
15.792956880,590.5965,-1.5591,-0.0947, 596.4502,-0.2575
15.813098899,590.5947,-1.5587,-0.0949, 596.4199,-0.2623
15.833200171,590.5924,-1.5583,-0.0952, 596.4199,-0.2663
15.853302818,590.5906,-1.5579,-0.0954, 596.4199,-0.2548
15.873405465,590.5889,-1.5569,-0.0957, 596.4199,-0.2157
15.893502570,590.5871,-1.5555,-0.0959, 596.4199,-0.2108
15.913618175,590.5854,-1.5542,-0.0961, 596.4199,-0.2248
15.933722239,590.5838,-1.5532,-0.0964, 596.4199,-0.2365
15.953826261,590.5822,-1.5523,-0.0966, 596.4354,-0.2324
15.973931699,590.5806,-1.5511,-0.0968, 596.4354,-0.2159
15.994034055,590.5792,-1.5499,-0.0971, 596.4354,-0.2316
16.014149034,590.5777,-1.5488,-0.0973, 596.4354,-0.2291
16.034252806,590.5762,-1.5477,-0.0975, 596.4354,-0.2243
16.054358162,590.5748,-1.5464,-0.0978, 596.4354,-0.2103
16.074461309,590.5735,-1.5448,-0.0980, 596.4354,-0.2056
