time,altitude,velocity,accel_bias,alt (bmp),vert_accel
6.035273282,594.1893,-1.0413,-0.0100, 596.3038,-0.2193
6.055381508,594.1791,-1.0442,-0.0101, 596.2869,-0.2212
6.075480653,594.1688,-1.0470,-0.0102, 596.2869,-0.2169
6.095579547,594.1586,-1.0498,-0.0103, 596.3172,-0.2209
6.115670858,594.1485,-1.0525,-0.0104, 596.3172,-0.2145
6.135764378,594.1384,-1.0552,-0.0105, 596.3172,-0.2171
6.155865897,594.1283,-1.0578,-0.0105, 596.3320,-0.2080
6.175992664,594.1182,-1.0605,-0.0106, 596.3320,-0.2204
6.196086559,594.1082,-1.0632,-0.0107, 596.2851,-0.2132
6.216188161,594.0953,-1.0666,-0.0108, 596.2851,-0.2247
6.236284972,594.0850,-1.0695,-0.0109, 596.2851,-0.2238
6.256394074,594.0748,-1.0722,-0.0110, 596.3007,-0.2136
6.276498135,594.0646,-1.0749,-0.0111, 596.3007,-0.2199
6.296600820,594.0544,-1.0776,-0.0112, 596.3007,-0.2192
6.316692840,594.0441,-1.0804,-0.0113, 596.3007,-0.2207
6.336795067,594.0339,-1.0830,-0.0114, 596.3007,-0.2110
6.356907794,594.0237,-1.0856,-0.0115, 596.3007,-0.2151
6.377009605,594.0134,-1.0882,-0.0115, 596.3007,-0.2153
6.397111665,594.0032,-1.0910,-0.0116, 596.3007,-0.2232
6.417204102,593.9930,-1.0937,-0.0117, 596.3007,-0.2212
6.437312995,593.9827,-1.0964,-0.0118, 596.3007,-0.2204
6.457434388,593.9726,-1.0991,-0.0119, 596.3306,-0.2213
6.477549239,593.9625,-1.1017,-0.0120, 596.3306,-0.2141
6.497656675,593.9524,-1.1043,-0.0121, 596.2662,-0.2159
6.517766068,593.9419,-1.1069,-0.0122, 596.2662,-0.2175
6.537877503,593.9315,-1.1095,-0.0123, 596.2662,-0.2130
6.557997771,593.9211,-1.1121,-0.0124, 596.2662,-0.2154
6.578113039,593.9107,-1.1147,-0.0125, 596.2662,-0.2157
6.598222515,593.9003,-1.1171,-0.0126, 596.2662,-0.2070
6.618329242,593.8899,-1.1197,-0.0127, 596.2662,-0.2136
6.638434719,593.8795,-1.1222,-0.0128, 596.2662,-0.2155
6.658824967,593.8690,-1.1249,-0.0129, 596.2510,-0.2330
6.678929486,593.8585,-1.1278,-0.0130, 596.2510,-0.2325
6.699042837,593.8480,-1.1307,-0.0130, 596.2662,-0.2318
6.719149731,593.8376,-1.1335,-0.0131, 596.2662,-0.2326
6.739255916,593.8272,-1.1363,-0.0132, 596.2662,-0.2298
6.759708908,593.8168,-1.1391,-0.0133, 596.2662,-0.2275
6.779808303,593.8063,-1.1417,-0.0134, 596.2662,-0.2284
6.799905739,593.7959,-1.1446,-0.0135, 596.2662,-0.2339
6.819996842,593.7855,-1.1472,-0.0136, 596.2662,-0.2289
6.840094361,593.7750,-1.1503,-0.0137, 596.2662,-0.2595
6.860204546,593.7649,-1.1532,-0.0138, 596.3461,-0.2267
6.880307065,593.7548,-1.1560,-0.0139, 596.3461,-0.2355
6.900423583,593.7448,-1.1586,-0.0140, 596.3306,-0.2235
6.920519145,593.7346,-1.1613,-0.0142, 596.3306,-0.2379
6.940613581,593.7245,-1.1640,-0.0143, 596.3306,-0.2210
6.960899587,593.7144,-1.1666,-0.0144, 596.3306,-0.2345
6.981006106,593.7017,-1.1699,-0.0145, 596.3306,-0.2267
7.001116916,593.6915,-1.1727,-0.0146, 596.3306,-0.2434
7.021220352,593.6814,-1.1753,-0.0147, 596.3306,-0.2208
