4.025371177,552.1684, 0.0355, 0.0015, 552.1464,-0.6002,
4.045494855,552.1689, 0.0225, 0.0015, 552.1464,-0.6659,
4.065604784,552.1691, 0.0091, 0.0015, 552.1464,-0.6610,
4.085710505,552.1690,-0.0036, 0.0015, 552.1464,-0.6169,
4.105820476,552.1687,-0.0158, 0.0015, 552.1310,-0.5989,
4.125924531,552.1681,-0.0275, 0.0015, 552.1310,-0.5739,
4.146048917,552.1672,-0.0386, 0.0015, 552.1310,-0.5317,
4.166158680,552.1663,-0.0489, 0.0015, 552.1464,-0.4966,
4.186258693,552.1651,-0.0579, 0.0015, 552.1464,-0.4183,
4.206366873,552.1638,-0.0653, 0.0015, 552.1612,-0.3478,
4.226459137,552.1624,-0.0718, 0.0015, 552.1612,-0.3132,
4.246564317,552.1609,-0.0780, 0.0015, 552.1612,-0.3084,
4.266701201,552.1593,-0.0854, 0.0015, 552.1612,-0.4179,
4.286792674,552.1575,-0.0962, 0.0015, 552.1612,-0.6190,
4.306891271,552.1554,-0.1121, 0.0015, 552.0987,-0.9197,
4.326985869,552.1526,-0.1360, 0.0015, 552.0987,-1.3679,
4.347094714,552.1493,-0.1694, 0.0015, 552.0987,-1.8405,
4.367214518,552.1452,-0.2106, 0.0015, 552.0840,-2.1571,
4.387306115,552.1403,-0.2557, 0.0015, 552.0840,-2.2994,
4.407405171,552.1344,-0.3026, 0.0015, 552.0689,-2.3607,
4.427530015,552.1276,-0.3498, 0.0015, 552.0689,-2.3579,
4.447663192,552.1177,-0.4100, 0.0015, 552.0689,-2.4393,
4.467768705,552.1089,-0.4593, 0.0015, 552.0840,-2.4676,
4.487873301,552.0991,-0.5071, 0.0015, 552.0840,-2.3075,
4.507982772,552.0886,-0.5496, 0.0015, 552.0987,-2.0138,
4.528085327,552.0773,-0.5868, 0.0015, 552.0987,-1.7912,
4.548202005,552.0653,-0.6210, 0.0015, 552.1138,-1.6659,
4.568313310,552.0529,-0.6527, 0.0015, 552.1138,-1.5356,
4.588422280,552.0399,-0.6818, 0.0015, 552.1138,-1.4148,
4.608523044,552.0263,-0.7090, 0.0015, 552.0987,-1.3167,
4.628630640,552.0123,-0.7337, 0.0015, 552.0987,-1.1882,
4.648746277,551.9979,-0.7557, 0.0015, 552.0987,-1.0614,
4.668850123,551.9831,-0.7760, 0.0015, 552.0987,-0.9903,
4.688958219,551.9681,-0.7945, 0.0015, 552.0987,-0.8923,
4.709066399,551.9528,-0.8111, 0.0015, 552.1138,-0.7966,
4.729177245,551.9372,-0.8255, 0.0015, 552.1138,-0.6744,
4.749291548,551.9216,-0.8368, 0.0014, 552.0987,-0.5070,
4.769400936,551.9057,-0.8448, 0.0014, 552.0987,-0.3497,
4.789507907,551.8897,-0.8508, 0.0014, 552.0987,-0.2967,
4.809616711,551.8738,-0.8575, 0.0014, 552.0987,-0.3682,
4.829726016,551.8577,-0.8644, 0.0014, 552.0987,-0.3144,
4.849848610,551.8417,-0.8686, 0.0014, 552.0689,-0.1575,
4.869957539,551.8255,-0.8700, 0.0014, 552.0689,-0.0325,
4.890062886,551.8093,-0.8692, 0.0014, 552.0689, 0.0665,
4.910169233,551.7933,-0.8666, 0.0014, 552.0387, 0.1560,
4.930272288,551.7773,-0.8628, 0.0014, 552.0387, 0.1956,
4.950387134,551.7614,-0.8589, 0.0014, 552.0713, 0.1754,
4.970501646,551.7459,-0.8548, 0.0013, 552.0713, 0.2213,
4.990640656,551.7305,-0.8489, 0.0013, 552.0713, 0.3256,
5.010749003,551.7153,-0.8409, 0.0013, 552.0411, 0.4197,
